tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58432.16111110011,678161113115015099,1,678161113115,19.73,1,678,1.4533784,18.804249,18.8982,0.15872768,0.1255,283.6637847,38.8992985,0.50333333,t8_f5_c3,0.0,18.7949,0.14,727120131.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18acgzyiz
ztf,59145.2041782001,1391204173115015018,1,1391204173115,20.3165,1,1391,0.397165,18.095,18.3445,0.134443,0.0749,283.6641851,38.8995437,0.564286,t17_f5_c3,,18.2931,0.0871,,False,True,True,bulk_1.0.0,0.0,1.415161003115015e+18,15.858024,0.00856602,0.01712963,ZTF18acgzyiz
ztf,59157.10393519979,1403103933115015018,2,1403103933115,20.4843,1,1403,0.601693,17.407,17.7106,0.103917,0.0456,283.6642293,38.8994918,0.504286,t17_f5_c3,,17.7224,0.0536,,False,True,False,bulk_1.0.0,0.0,1.415161003115015e+18,14.920137,100.0,0.0105182035,ZTF18acgzyiz
ztf,59169.09368060017,1415093683115015019,1,1415093683115,20.3705,1,1415,0.451666,18.4711,18.4861,0.100568,0.0725,283.6642249,38.8995545,0.928571,t17_f5_c3,,18.4476,0.0843,,False,True,True,bulk_1.0.0,0.0,1.415161003115015e+18,15.8993,100.0,0.009413249,ZTF18acgzyiz
ztf,59169.161006900016,1415161003115015023,2,1415161003115,19.728548,1,1415,0.6304779,17.565853,17.9448,0.10197456,0.0699,283.6639283,38.899504,0.65,t17_f5_c3,0.98043203,17.9918,0.0884,727120231.0,False,True,False,bulk_1.0.0,0.0,1.434142853115015e+18,14.935198,100.0,0.009041277,ZTF18acgzyiz
ztf,59186.10002310015,1432100023115015011,2,1432100023115,19.5848,1,1432,0.602792,17.7055,17.8896,0.098248,0.0679,283.6642797,38.899542,0.772857,t17_f5_c3,,17.8579,0.0801,,False,True,False,bulk_1.0.0,0.0,1.434142853115015e+18,14.946879,100.0,0.007742401,ZTF18acgzyiz
ztf,59188.10035880003,1434100353115015025,2,1434100353115,19.7417,1,1434,0.255943,17.7782,18.2001,0.120132,0.0904,283.6641495,38.8995711,0.631429,t17_f5_c3,,18.1322,0.1033,,False,True,False,bulk_1.0.0,0.0,1.434142853115015e+18,14.9524355,100.0,0.008899237,ZTF18acgzyiz
ztf,59188.14285880001,1434142853115015009,1,1434142853115,19.401993,1,1434,0.7938806,18.411083,18.5948,0.16324355,0.137,283.6640733,38.8994067,0.66571426,t17_f5_c3,0.9803771,18.4767,0.1543,727120131.0,True,True,True,bulk_1.0.0,0.0,0.0,15.893538,0.004804724,0.016062688,ZTF18acgzyiz
ztf,59502.13828699989,1748138283115015015,1,1748138283115,19.9279,1,1748,0.663593,18.466,18.8104,0.157689,0.1325,283.6642281,38.8994753,0.625714,t17_f5_c3,,18.6804,0.1464,,False,True,True,correction_1.0.6,0.0,1.777175483115015e+18,15.898821,100.0,0.014822789,ZTF18acgzyiz
ztf,59510.22028939985,1756220283115015197,1,1756220283115,18.525,1,1756,0.434988,17.7015,17.7757,0.108902,0.1701,283.6640473,38.8995125,0.557143,t17_f5_c3,,17.7201,0.2065,,False,True,True,correction_1.0.6,0.0,1.777175483115015e+18,15.799219,0.012617321,0.01888528,ZTF18acgzyiz
ztf,59517.16258100001,1763162583115015018,1,1763162583115,20.6321,1,1763,0.727436,18.3229,18.6396,0.199891,0.0803,283.6642777,38.8994783,0.387143,t17_f5_c3,,18.6046,0.093,,False,True,True,correction_1.0.6,0.0,1.777175483115015e+18,15.884537,0.014715448,0.021156695,ZTF18acgzyiz
