tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59494.28143520001,1740281433415015005,2,1740281433415,20.114225,1,1740,1.6504236,18.707943,18.7002,0.07206665,0.095,39.49245,-1.8314532,0.9457143,t17_f5_c3,0.99997026,18.6083,0.1112,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59494.361597199924,1740361593415015004,1,1740361593415,18.964855,1,1740,1.8454674,18.649023,18.422,0.2022519,0.2336,39.4924668,-1.831493,0.66714287,t17_f5_c3,0.99973446,18.3641,0.2837,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59498.35767359985,1744357673415015003,2,1744357673415,20.5109,1,1744,1.667595,18.334702,18.3216,0.05700646,0.0589,39.492441,-1.8314604,0.95,t17_f5_c3,1.0,18.2609,0.0707,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59498.4140625,1744414063415015008,1,1744414063415,20.49304,1,1744,1.9013646,18.410698,18.3583,0.11512499,0.0553,39.492456,-1.8314777,0.9185714,t17_f5_c3,0.9999696,18.2574,0.0638,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59503.33851849986,1749338513415015002,1,1749338513415,19.493217,1,1749,2.0275283,18.411531,18.5217,0.13040005,0.1198,39.4924213,-1.8314696,0.86285716,t17_f5_c3,0.99971455,18.4429,0.1428,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59503.35847220011,1749358473415015001,2,1749358473415,19.690395,1,1749,1.6661476,18.250727,18.2971,0.0633338,0.0936,39.492434,-1.8314828,0.94285715,t17_f5_c3,1.0,18.2353,0.1132,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59505.22599539999,1751225993415015001,1,1751225993415,19.062002,1,1751,2.0431852,18.470161,18.7609,0.14961003,0.2652,39.4924527,-1.8314076,0.8471429,t17_f5_c3,0.9999976,18.7192,0.3278,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59505.358969899826,1751358963415015002,2,1751358963415,19.450352,1,1751,1.5949577,18.191319,18.2455,0.06819029,0.1157,39.492452,-1.8314815,0.9342857,t17_f5_c3,0.99999976,18.2779,0.1526,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59517.26997689996,1763269973415015004,1,1763269973415,20.712145,1,1763,1.8824234,18.87409,18.9162,0.1107194,0.0784,39.4924709,-1.8314641,0.94285715,t17_f5_c3,0.9999959,18.8019,0.0896,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59517.353414400015,1763353413415015006,2,1763353413415,20.56595,1,1763,1.6125989,18.407553,18.3735,0.06305905,0.0574,39.4924552,-1.8314665,0.9457143,t17_f5_c3,0.99999845,18.3224,0.0693,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59521.27532410016,1767275323415015003,2,1767275323415,20.588253,1,1767,1.705575,18.436165,18.4284,0.07431536,0.0609,39.4924336,-1.8314513,0.94714284,t17_f5_c3,0.9999993,18.3919,0.0746,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59521.30193290021,1767301933415015001,1,1767301933415,20.835543,1,1767,1.9383488,18.95358,18.9248,0.09069348,0.0736,39.4924609,-1.8314501,0.94285715,t17_f5_c3,0.99999917,18.9295,0.0935,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59523.27318290016,1769273183415015005,2,1769273183415,20.46716,1,1769,1.7033678,18.368874,18.3818,0.05837282,0.0613,39.4924284,-1.831463,0.93142855,t17_f5_c3,0.9999987,18.4225,0.0807,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59523.3171759001,1769317173415015006,1,1769317173415,20.812597,1,1769,1.9033157,19.040567,18.9277,0.10474037,0.0734,39.4924578,-1.8314755,0.94,t17_f5_c3,0.99994195,18.8544,0.0869,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59525.27717590006,1771277173415015006,2,1771277173415,20.586823,1,1771,1.6844387,18.431929,18.4015,0.0506573,0.0608,39.4924326,-1.8314668,0.94285715,t17_f5_c3,0.9999432,18.3126,0.0711,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59525.321909700055,1771321903415015002,1,1771321903415,20.760706,1,1771,1.7889298,19.089048,19.0454,0.11246396,0.0798,39.4924924,-1.8314795,0.9285714,t17_f5_c3,0.9999653,18.9174,0.0899,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59527.27493060008,1773274933415015003,2,1773274933415,20.438046,1,1773,1.6819206,18.503557,18.4109,0.048880793,0.0701,39.492427,-1.831481,0.9442857,t17_f5_c3,0.9999156,18.3636,0.0854,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59527.2957175998,1773295713415015003,1,1773295713415,20.23725,1,1773,1.9441872,19.162664,19.2413,0.12523916,0.1591,39.4924367,-1.8314951,0.89428574,t17_f5_c3,0.9999998,19.3568,0.226,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59530.25607640017,1776256073415015005,2,1776256073415,20.104172,1,1776,1.7099884,18.46815,18.445,0.047704462,0.0804,39.4924287,-1.8314623,0.95,t17_f5_c3,0.99999857,18.4094,0.0992,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59530.2972569,1776297253415015004,1,1776297253415,19.989681,1,1776,1.9788738,19.290524,19.4672,0.13767703,0.189,39.492406,-1.831538,0.87714285,t17_f5_c3,0.99980664,19.4279,0.2333,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59532.2555670999,1778255563415015003,1,1778255563415,19.710863,1,1778,2.065649,19.391045,19.0486,0.17123349,0.191,39.4923781,-1.8315433,0.6557143,t17_f5_c3,0.9997673,18.9726,0.2284,401120134,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59532.3531944002,1778353193415015003,2,1778353193415,19.802872,1,1778,1.6448008,18.47418,18.3843,0.06620258,0.1024,39.492439,-1.8314792,0.94,t17_f5_c3,0.9999998,18.2846,0.1195,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59537.352280099876,1783352283415015004,2,1783352283415,20.447243,1,1783,1.6956357,18.603159,18.6214,0.07950387,0.083,39.4924258,-1.8314654,0.9357143,t17_f5_c3,0.9999955,18.5951,0.1033,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
ztf,59540.31657409994,1786316573415015002,2,1786316573415,19.30313,1,1786,1.841453,18.534477,18.8119,0.10486577,0.1622,39.4923941,-1.8314447,0.8042857,t17_f5_c3,0.9999976,18.7491,0.1962,401120234,True,False,False,correction_1.0.6,0.0,ZTF21acgpjbx
