tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58286.4761806,532476181815015009,2,532476181815,20.100235,1,532,0.38401434,17.56559,14.763517,17.233,0.037102442,100.0,0.0028091397,0.0357,357.4936276,60.844566,0.73,0.0,17.5709,0.0653,832120218.0,False,True,False,bulk_1.0.0,0.0,5.33472801815015e+17,,ZTF18abbvbij
ztf,58287.43258100003,533432581815015007,1,533432581815,20.460808,1,533,0.64178973,19.978203,17.637388,19.7357,0.1458296,100.0,0.01688572,0.1878,357.4939368,60.8443196,0.57,0.0,19.5125,0.2345,832120118.0,False,True,False,bulk_1.0.0,0.0,5.33472801815015e+17,,ZTF18abbvbij
ztf,58287.47280090023,533472801815015005,2,533472801815,20.17497,1,533,0.5137147,17.21481,14.732611,17.1441,0.026293231,100.0,0.0026727866,0.0308,357.4935025,60.8445479,0.6566667,0.0,17.2062,0.0434,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58288.43199069984,534431991815015008,1,534431991815,20.3868,1,534,0.209798,19.6908,17.599941,19.0037,0.189044,0.019321648,0.027556226,0.1152,357.4938028,60.8445431,0.533333,,20.1586,0.4726,,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58288.47114579985,534471141815015007,2,534471141815,20.44188,1,534,0.02982847,16.990305,14.707549,17.2107,0.12622133,100.0,0.015418086,0.0298,357.4937631,60.844476,0.43,0.0,17.364,0.0471,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58289.423402800225,535423401815015011,1,535423401815,20.669903,1,535,0.20558712,20.05375,17.64587,20.0005,0.15106818,100.0,0.016444538,0.2308,357.4938249,60.8444305,0.81666666,0.0,19.8831,0.3365,832120118.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58289.477534700185,535477531815015007,2,535477531815,20.103848,1,535,0.15318125,17.03975,14.7134695,17.1734,0.119198866,100.0,0.013988151,0.034,357.4936959,60.8445033,0.56,0.0,17.2163,0.0474,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58290.45343750017,536453431815015012,1,536453431815,20.813982,1,536,0.12650175,19.599884,17.586206,19.3359,0.13513118,0.008419863,0.021148732,0.1122,357.4937259,60.8444945,0.69666666,0.0,19.4337,0.2062,832120118.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58291.45462960005,537454621815015010,1,537454621815,20.90728,1,537,0.1987469,19.402145,17.552782,19.5446,0.14376289,0.018200992,0.026175873,0.1303,357.4936824,60.8444596,0.75,0.0,19.0451,0.1436,832120118.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58291.47193290014,537471931815015036,2,537471931815,20.580904,1,537,0.30072218,17.02317,14.711511,17.0882,0.057660174,100.0,0.006858231,0.0248,357.4937141,60.844567,0.50666666,0.0,17.0774,0.0278,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58291.47193290014,537471931815015037,2,537471931815,20.580904,1,537,0.38431698,17.040644,14.713574,16.8372,0.034132306,100.0,0.004002561,0.0212,357.493787,60.8445946,0.53333336,0.0,16.7962,0.0279,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58292.45543979993,538455431815015011,1,538455431815,20.885965,1,538,0.046367574,19.598824,17.58604,19.4163,0.15536022,0.014694182,0.024334721,0.1136,357.4938159,60.8444863,0.62,0.0,18.6547,0.0963,832120118.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58292.471817099955,538471811815015018,2,538471811815,20.595839,1,538,0.2868098,17.038492,14.713322,16.8783,0.0793759,100.0,0.009324393,0.0216,357.4936614,60.8445442,0.61,0.0,16.8672,0.0288,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58293.472916699946,539472911815015004,2,539472911815,20.354555,1,539,0.3095511,17.17649,14.728653,16.8818,0.05835279,100.0,0.006122466,0.0236,357.4936823,60.8445578,0.69,0.0,17.2129,0.0428,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58294.47247690009,540472471815015021,2,540472471815,20.533842,1,540,0.5182176,16.876867,14.69304,16.7502,0.043531567,100.0,0.0058246995,0.0199,357.4935304,60.8445711,0.53,0.0,16.8782,0.0308,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58296.36517360015,542365171815015013,2,542365171815,19.345863,1,542,0.3576016,16.8201,14.68527,16.6777,0.04552314,100.0,0.0063723573,0.0302,357.4938263,60.8445789,0.8066667,0.0,16.6362,0.0377,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58297.434155100025,543434151815015008,2,543434151815,19.797161,1,543,0.17437258,16.722359,14.671047,16.5947,0.06264626,100.0,0.009470451,0.025,357.4936837,60.8445073,0.47,0.0,16.6688,0.0355,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58297.470925900154,543470921815015002,1,543470921815,19.351555,1,543,0.19794777,19.19069,17.511086,19.3006,0.17680183,0.033000104,0.037639648,0.3333,357.493773,60.8445417,0.72,0.0,19.4073,0.4892,832120118.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58298.447187500075,544447181815015008,2,544447181815,19.676744,1,544,0.11535468,16.505777,14.635404,16.5986,0.06592684,100.0,0.011773694,0.0245,357.4937547,60.8445132,0.70666665,0.0,16.572,0.0314,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58298.447187500075,544447181815015009,2,544447181815,19.676744,1,544,0.45168915,16.628641,14.65635,16.8864,0.030301757,100.0,0.004926647,0.0389,357.4938898,60.8445948,0.6066667,0.0,16.8218,0.0422,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58298.47145830002,544471451815015001,1,544471451815,19.494392,1,544,0.1330057,19.115906,17.494728,18.9149,0.2113312,0.044001747,0.047478016,0.2047,357.4937996,60.8445228,0.49666667,0.0,18.5119,0.1901,832120118.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58299.42678239988,545426781815015014,2,545426781815,19.99062,1,545,0.22177154,16.554323,14.643915,17.0291,0.09087523,100.0,0.015641646,0.0412,357.493724,60.8445416,0.57666665,0.0,16.9433,0.0432,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58299.46998840012,545469981815015008,1,545469981815,19.9106,1,545,0.159158,19.1587,17.504196,18.6612,0.175054,0.033630148,0.03813909,0.1293,357.4937255,60.8445131,0.496667,,18.4328,0.1466,,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58300.42915510014,546429151815015028,2,546429151815,20.312504,1,546,0.03878817,16.595081,14.650823,16.5534,0.059312254,100.0,0.009895574,0.0192,357.4937495,60.8444761,0.6,0.0,16.5915,0.0273,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
ztf,58301.45250000013,547452491815015030,2,547452491815,20.292664,1,547,0.14333855,16.585629,14.64924,16.4911,0.06504908,100.0,0.010931651,0.018,357.4936954,60.8444671,0.50666666,0.0,16.5666,0.0264,832120218.0,False,True,False,bulk_1.0.0,0.0,5.5142667181501504e+17,,ZTF18abbvbij
