tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58647.33100689994,893331001015015018,2,893331001015,20.203,1,893,2.65136,19.2171,18.8428,0.24442,0.1396,283.4935203,8.6193905,0.217143,t17_f5_c3,19.0356,0.2042,False,False,False,bulk_1.0.0,0.0,8.96336901015015e+17,,,,,,ZTF19aazukjq
ztf,58650.336909700185,896336901015015005,2,896336901015,19.624973,1,896,2.4674714,18.775074,18.4075,0.21534985,0.1515,283.4934937,8.6195595,0.30571428,t17_f5_c3,18.4613,0.2009,True,False,False,bulk_1.0.0,0.0,0.0,0.0,539120210.0,,,,ZTF19aazukjq
ztf,59263.54633100005,1509546331015015006,2,1509546331015,19.232277,1,1509,1.4056638,18.082802,18.5408,0.14442271,0.1145,283.4931904,8.6195537,0.5157143,t17_f5_c3,18.506,0.1372,True,False,False,correction_0.0.1,0.0,,0.8690703,539120210.0,,,,ZTF19aazukjq
ztf,59349.44297449989,1595442971015015023,2,1595442971015,20.5347,1,1595,0.252483,17.2737,17.2211,0.033592,0.0253,283.4928644,8.6195768,0.747143,t17_f5_c3,17.2093,0.0292,False,True,True,correction_0.0.1,0.0,,,,15.3992815,100.0,0.005976793,ZTF19aazukjq
ztf,59349.44297449989,1595442971015015024,2,1595442971015,20.5347,1,1595,0.458279,17.4612,17.3067,0.107009,0.0262,283.4929206,8.6195567,0.487143,t17_f5_c3,17.2965,0.0308,False,True,True,correction_0.0.1,0.0,,,,15.430361,100.0,0.016484829,ZTF19aazukjq
ztf,59353.39878469985,1599398781015015004,1,1599398781015,20.5837,1,1599,0.12678,20.3721,20.4184,0.246117,0.2889,283.4928191,8.6195484,0.857143,t17_f5_c3,20.471,0.3856,False,True,False,correction_0.0.1,0.0,,,,18.664528,0.047699545,0.051063757,ZTF19aazukjq
ztf,59353.44131939998,1599441311015015014,2,1599441311015,20.2092,1,1599,0.112478,17.2656,17.1513,0.042346,0.0252,283.4928156,8.6195613,0.85,t17_f5_c3,17.1192,0.0288,False,True,True,correction_0.0.1,0.0,,,,15.397836,100.0,0.0075806538,ZTF19aazukjq
ztf,59356.39842589991,1602398421015015014,2,1602398421015,20.0403,1,1602,0.286821,17.3997,17.2988,0.094909,0.0348,283.4928719,8.6195648,0.65,t17_f5_c3,17.2353,0.0397,False,True,True,correction_0.0.1,0.0,,,,15.420657,100.0,0.015335223,ZTF19aazukjq
ztf,59362.33318290021,1608333181015015011,2,1608333181015,19.617542,1,1608,1.5091335,18.456532,18.2347,0.19035377,0.1241,283.4932203,8.6196006,0.32428572,t17_f5_c3,18.2805,0.1632,True,False,False,correction_0.0.1,0.0,,0.221659,539120210.0,,,,ZTF19aazukjq
ztf,59622.555081000086,1868555081015015004,2,1868555081015,19.5051,1,1868,1.24493,18.3511,18.573,0.110973,0.1218,283.4931336,8.6194915,0.702857,t17_f5_c3,18.4999,0.1408,False,True,True,correction_1.0.6,0.0,1.871550271015015e+18,,,15.528206,100.0,0.008242505,ZTF19aazukjq
ztf,59623.54600689979,1869546001015015008,2,1869546001015,19.6405,1,1869,0.595029,18.2748,18.5187,0.182472,0.1231,283.4929602,8.6195681,0.495714,t17_f5_c3,18.5213,0.1528,False,True,True,correction_1.0.6,0.0,1.871550271015015e+18,,,15.52235,100.0,0.014461609,ZTF19aazukjq
ztf,59623.54856480006,1869548561015015008,2,1869548561015,19.686,1,1869,0.173526,18.5648,18.3001,0.165847,0.0988,283.4928111,8.6195366,0.737143,t17_f5_c3,18.324,0.1249,False,True,True,correction_1.0.6,0.0,1.871550271015015e+18,,,15.54271,100.0,0.010253487,ZTF19aazukjq
ztf,59624.54496529978,1870544961015015005,2,1870544961015,19.2828,1,1870,0.191062,18.1939,18.4079,0.188601,0.1511,283.492793,8.6195284,0.667143,t17_f5_c3,18.3577,0.1818,False,True,True,correction_1.0.6,0.0,1.871550271015015e+18,,,15.515714,100.0,0.016005525,ZTF19aazukjq
ztf,59625.55027779983,1871550271015015003,2,1871550271015,18.917677,1,1871,1.2732655,18.372879,18.5922,0.19707607,0.1951,283.4931453,8.6195243,0.5371429,t17_f5_c3,18.5096,0.2287,True,True,True,correction_1.0.6,0.0,,0.45161217,539120210.0,15.529807,100.0,0.014368295,ZTF19aazukjq
ztf,59627.552199100144,1873552191015015003,2,1873552191015,18.481478,1,1873,1.4060627,17.767021,18.2366,0.16674033,0.1418,283.4931713,8.6194613,0.48,t17_f5_c3,18.1987,0.1735,True,False,False,correction_1.0.6,0.0,,0.9491221,539120210.0,,,,ZTF19aazukjq
