tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60055.29880789993,2301298800515015010,1,2301298800515,20.4923,1,2301,2.44164,20.7139,21.1111,0.296118,0.6045,180.9992277,16.1395346,0.532857,t17_f5_c3,21.0587,0.7391,False,False,False,1.2.0,0.0,2.329198140515015e+18,,,,,,ZTF23aakjnga
ztf,60059.3193518999,2305319350515015012,1,2305319350515,20.5506,1,2305,2.54046,20.5868,20.5897,0.290123,0.3563,180.9992676,16.1396067,0.647143,t17_f5_c3,20.2109,0.3224,False,False,False,1.2.0,0.0,2.329198140515015e+18,,,,,,ZTF23aakjnga
ztf,60061.1702083,2307170200515015004,1,2307170200515,20.2672,1,2307,2.83227,20.5643,20.6719,0.243189,0.5514,180.9993465,16.1395492,0.591429,t17_f5_c3,20.6015,0.6632,False,False,False,1.2.0,0.0,2.329198140515015e+18,,,,,,ZTF23aakjnga
ztf,60083.19814810017,2329198140515015012,1,2329198140515,20.701654,1,2329,2.8976603,20.65616,20.6315,0.20913425,0.3652,180.9993685,16.1395685,0.7114286,t17_f5_c3,20.4776,0.4062,True,False,False,1.2.0,0.0,,0.9999839,575120105.0,,,,ZTF23aakjnga
ztf,60085.21731479978,2331217310515015011,1,2331217310515,20.7275,1,2331,2.66385,20.5122,20.6705,0.242852,0.3855,180.9992988,16.1395644,0.608571,t17_f5_c3,20.434,0.3976,False,False,False,1.2.0,0.0,2.349187210515015e+18,,,,,,ZTF23aakjnga
ztf,60087.306759300176,2333306750515015008,1,2333306750515,20.538,1,2333,2.26324,20.9594,21.0784,0.353281,0.6086,180.9991772,16.1395481,0.34,t17_f5_c3,20.9562,0.6981,False,False,False,1.2.0,0.0,2.349187210515015e+18,,,,,,ZTF23aakjnga
ztf,60089.25788189983,2335257880515015007,1,2335257880515,20.4479,1,2335,3.00479,20.5918,20.7554,0.338645,0.4859,180.9993762,16.1394492,0.447143,t17_f5_c3,20.1166,0.3465,False,False,False,1.2.0,0.0,2.349187210515015e+18,,,,,,ZTF23aakjnga
ztf,60101.18696760014,2347186960515015005,1,2347186960515,20.185,1,2347,3.08134,20.4471,20.1355,0.294368,0.242,180.9994217,16.1395604,0.185714,t17_f5_c3,19.853,0.2393,False,False,False,1.2.0,0.0,2.349187210515015e+18,,,,,,ZTF23aakjnga
ztf,60103.18721059989,2349187210515015009,1,2349187210515,20.547068,1,2349,2.5982988,20.458376,20.104,0.21268675,0.2538,180.9992781,16.1395557,0.54571426,t17_f5_c3,19.831,0.2531,True,False,False,1.2.0,0.0,,0.9986422,575120105.0,,,,ZTF23aakjnga
ztf,60105.22417820012,2351224170515015008,1,2351224170515,20.621866,1,2351,2.5226078,20.380888,20.2735,0.20290741,0.2689,180.9992535,16.139543,0.7557143,t17_f5_c3,20.1278,0.3012,True,False,False,1.2.0,0.0,,0.9997145,575120105.0,,,,ZTF23aakjnga
ztf,60111.248900500126,2357248900515015009,1,2357248900515,20.263298,1,2357,2.6840289,20.481869,20.227,0.20792376,0.3207,180.9993034,16.1395534,0.50285715,t17_f5_c3,20.3566,0.463,True,False,False,1.2.0,0.0,,0.99949956,575120105.0,,,,ZTF23aakjnga
ztf,60322.457291699946,2568457290515015008,1,2568457290515,20.377144,1,2568,2.599373,20.192257,20.3187,0.20318292,0.279,180.999272,16.1395199,0.5314286,t17_f5_c3,20.4997,0.4221,True,False,False,23.12.x,0.0,,0.9999432,575120105.0,,,,ZTF23aakjnga
ztf,60341.42105320003,2587421050515015003,1,2587421050515,19.8498,1,2587,3.49231,20.1317,20.493,0.238763,0.5086,180.9995242,16.1394517,0.391429,t17_f5_c3,19.9232,0.3865,False,False,False,23.12.x,0.0,2.598495460515015e+18,,,,,,ZTF23aakjnga
ztf,60352.495463000145,2598495460515015012,1,2598495460515,20.311083,1,2598,2.7098248,19.946905,20.0089,0.17533845,0.2319,180.9993003,16.1394987,0.7,t17_f5_c3,20.1952,0.3523,True,False,False,23.12.x,0.0,,0.99978554,575120105.0,,,,ZTF23aakjnga
ztf,60380.311122700106,2626311120515015010,1,2626311120515,20.091343,1,2626,2.622965,19.848833,19.6566,0.20611578,0.2375,180.9992841,16.1395466,0.70285714,t17_f5_c3,19.6267,0.296,True,False,False,23.12.x,0.0,,0.9999446,575120105.0,,,,ZTF23aakjnga
ztf,60398.23118059989,2644231180515015014,1,2644231180515,20.410942,1,2644,2.7258668,19.979713,20.0291,0.1943607,0.2352,180.9993069,16.1395069,0.7228571,t17_f5_c3,19.8883,0.2648,True,False,False,23.12.x,0.0,,0.99999195,575120105.0,,,,ZTF23aakjnga
ztf,60407.349664399866,2653349660515015015,1,2653349660515,20.413214,1,2653,2.6052146,19.930637,19.8694,0.1624793,0.2123,180.999285,16.1395893,0.75142854,t17_f5_c3,19.7351,0.2403,True,False,False,23.12.x,0.0,,0.9999978,575120105.0,,,,ZTF23aakjnga
ztf,60409.15185189992,2655151850515015028,2,2655151850515,21.059046,1,2655,0.12452931,20.185633,20.1019,0.09339783,0.1256,180.999332,16.1395141,0.6742857,t17_f5_c3,20.0418,0.1524,True,True,False,24.4.1,0.0,,0.9996357,575120205.0,19.77766,0.061607845,0.064142786,ZTF23aakjnga
ztf,60409.208796299994,2655208790515015018,1,2655208790515,21.257397,1,2655,2.6371436,19.969664,19.9102,0.08985356,0.0805,180.9992798,16.1395055,0.51714283,t17_f5_c3,19.9149,0.1035,True,False,False,24.4.1,0.0,,0.9999706,575120105.0,,,,ZTF23aakjnga
ztf,60410.26072920021,2656260720515015030,1,2656260720515,21.49746,1,2656,2.6315324,20.025995,20.0892,0.068136476,0.0837,180.9992821,16.139524,0.62857145,t17_f5_c3,20.0714,0.1055,True,False,False,24.4.1,0.0,,0.99999857,575120105.0,,,,ZTF23aakjnga
