tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58290.334907399956,536334905415015013,2,536334905415,20.4828,1,536,0.733852,20.0845,18.924822,20.1879,0.236984,0.07977186,0.08144194,0.2931,281.6165711,7.1318754,0.53,20.2629,0.4016,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,,,,ZTF18abdlhvx
ztf,58292.31504630018,538315045415015011,2,538315045415,20.3551,1,538,0.443504,19.9829,18.888824,20.1132,0.238986,0.08578912,0.08724527,0.3152,281.6166827,7.1318888,0.54,20.2562,0.4609,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,,,,ZTF18abdlhvx
ztf,58295.29436339997,541294365415015012,2,541294365415,19.9207,1,541,0.326449,19.8542,18.840054,19.7105,0.267591,0.10404998,0.105150916,0.3283,281.6166625,7.1319462,0.503333,19.9454,0.5233,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,,,,ZTF18abdlhvx
ztf,58298.33572919993,544335725415015008,2,544335725415,19.3,1,544,0.169499,19.4594,18.667435,19.403,0.286985,0.13777316,0.13838,0.4,281.6166861,7.1320007,0.47,19.698,0.674,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,,,,ZTF18abdlhvx
ztf,58301.35875000013,547358745415015008,2,547358745415,20.186987,1,547,0.38138315,19.422787,18.649628,19.435,0.18167214,0.08821565,0.089130096,0.1989,281.6167339,7.1318989,0.57666665,19.1888,0.2032,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,0.0,487120254.0,,ZTF18abdlhvx
ztf,58302.35815969994,548358155415015003,2,548358155415,19.8774,1,548,0.074338,19.391,18.633917,20.0428,0.262295,0.12999935,0.1306039,0.3293,281.6167255,7.1320203,0.503333,20.2233,0.4985,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,,,,ZTF18abdlhvx
ztf,58303.335185199976,549335185415015014,2,549335185415,20.538885,1,549,0.19611463,19.275537,18.57489,19.2474,0.13099736,0.06767116,0.06870736,0.1224,281.6167129,7.1319517,0.66333336,19.2355,0.1544,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,0.0,487120254.0,,ZTF18abdlhvx
ztf,58304.354039399885,550354035415015011,2,550354035415,20.553402,1,550,0.23549244,18.973782,18.406242,19.0894,0.120804794,0.07089888,0.071625635,0.1047,281.6167031,7.1319442,0.73,19.1099,0.1356,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,0.0,487120254.0,,ZTF18abdlhvx
ztf,58305.357222199906,551357225415015013,2,551357225415,19.97963,1,551,0.3112647,18.979244,18.409477,18.8974,0.12321029,0.07218398,0.072902165,0.1197,281.6167312,7.1319179,0.6533333,18.8366,0.1446,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,0.0,487120254.0,,ZTF18abdlhvx
ztf,58307.37740739994,553377405415015011,2,553377405415,20.712357,1,553,0.3025052,18.787737,18.292133,18.7598,0.0979177,0.06135223,0.06203257,0.0702,281.6167071,7.1319231,0.67333335,18.6742,0.082,False,True,False,bulk_1.0.0,0.0,5.5638412541501504e+17,0.0,487120254.0,,ZTF18abdlhvx
ztf,58310.384120400064,556384125415015010,2,556384125415,20.364231,1,556,0.11066043,18.35627,17.999683,18.4989,0.11801354,0.084687494,0.08497619,0.0713,281.6167162,7.1319772,0.7133333,18.4925,0.0897,False,True,False,bulk_1.0.0,0.0,5.84207885415015e+17,0.0,487120254.0,,ZTF18abdlhvx
ztf,58311.37693289993,557376935415015005,2,557376935415,20.452557,1,557,0.2704761,18.190727,17.877998,18.2722,0.0848688,0.063320816,0.063629165,0.0562,281.6167062,7.131933,0.77666664,18.2043,0.0666,False,True,False,bulk_1.0.0,0.0,5.84207885415015e+17,0.0,487120254.0,,ZTF18abdlhvx
ztf,58313.20655089989,559206555415015018,2,559206555415,20.319424,1,559,0.17414953,18.190836,17.878078,18.2189,0.05801368,0.043041404,0.043493833,0.0554,281.6167474,7.1319571,0.6933333,18.2046,0.0691,False,True,False,bulk_1.0.0,0.0,5.84207885415015e+17,0.0,487120254.0,,ZTF18abdlhvx
ztf,58315.33565969998,561335655415015020,2,561335655415,20.630342,1,561,0.17001456,17.850058,17.613089,17.857,0.06815421,0.05457074,0.054790467,0.0343,281.6167274,7.1319579,0.6933333,17.8301,0.0416,False,True,False,bulk_1.0.0,0.0,5.84207885415015e+17,0.0,487120254.0,,ZTF18abdlhvx
