tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,rbversion,oid
ztf,58314.33416670002,560334160915015049,1,560334160915,20.7391,1,560,0.200185,18.6577,18.7787,0.098023,0.0708,276.2691389,-5.1739571,0.813333,,18.7827,0.088,,False,True,False,bulk_1.0.0,0.0,5.7633362091501504e+17,17.53174,0.032970995,0.03474916,t8_f5_c3,ZTF18abapllr
ztf,58318.33766200021,564337660915015022,2,564337660915,20.4726,1,564,0.643905,16.3938,16.5972,0.099811,0.0153,276.269227,-5.1740457,0.526667,,16.5626,0.0172,,False,True,True,bulk_1.0.0,0.0,5.7633362091501504e+17,14.5838175,0.012842955,0.018844515,t8_f5_c3,ZTF18abapllr
ztf,58318.33766200021,564337660915015023,2,564337660915,20.4726,1,564,0.393611,16.2134,16.297,0.017164,0.0134,276.2691665,-5.1739937,0.626667,,16.2863,0.0147,,False,True,True,bulk_1.0.0,0.0,5.7633362091501504e+17,14.547382,100.0,0.0037000827,t8_f5_c3,ZTF18abapllr
ztf,58319.27189810015,565271890915015056,2,565271890915,20.4566,1,565,0.304072,15.9597,15.9985,0.072324,0.0109,276.2691592,-5.1739695,0.54,,15.9841,0.012,,False,True,True,bulk_1.0.0,0.0,5.7633362091501504e+17,14.487458,0.013715282,0.01863742,t8_f5_c3,ZTF18abapllr
ztf,58319.35754630016,565357540915015013,1,565357540915,19.9778,1,565,0.499784,19.2675,19.0788,0.146809,0.1028,276.2692299,-5.1740142,0.593333,,19.0421,0.1252,,False,True,False,bulk_1.0.0,0.0,5.7633362091501504e+17,17.711185,0.03253164,0.03501281,t8_f5_c3,ZTF18abapllr
ztf,58320.27284719981,566272840915015047,2,566272840915,20.5317,1,566,0.245626,16.2087,16.2954,0.017504,0.0136,276.2691791,-5.1739428,0.59,,16.285,0.0149,,False,True,True,bulk_1.0.0,0.0,5.7633362091501504e+17,14.546368,100.0,0.0037862053,t8_f5_c3,ZTF18abapllr
ztf,58320.27284719981,566272840915015048,2,566272840915,20.5317,1,566,0.633749,16.2687,16.5601,0.070455,0.0158,276.2692486,-5.1740273,0.533333,,16.5321,0.0176,,False,True,True,bulk_1.0.0,0.0,5.7633362091501504e+17,14.559068,0.0055832714,0.014590123,t8_f5_c3,ZTF18abapllr
ztf,58321.274120400194,567274120915015053,2,567274120915,20.3337,1,567,0.421597,16.1786,16.6152,0.082528,0.0176,276.2692032,-5.1739843,0.423333,,16.5811,0.0201,,False,True,True,bulk_1.0.0,0.0,5.7633362091501504e+17,14.539785,0.012546584,0.018242124,t8_f5_c3,ZTF18abapllr
ztf,58321.274120400194,567274120915015055,2,567274120915,20.3337,1,567,0.333046,16.2433,16.2342,0.018656,0.0139,276.2691995,-5.1739559,0.49,,16.2113,0.0154,,False,True,True,bulk_1.0.0,0.0,5.7633362091501504e+17,14.553759,100.0,0.00393552,t8_f5_c3,ZTF18abapllr
ztf,58330.33362270007,576333620915015022,2,576333620915,19.633371,1,576,1.3818245,17.933825,17.6186,0.1330727,0.0679,276.2691717,-5.174276,0.44666666,0.0,17.6432,0.0853,435120209.0,True,True,True,bulk_1.0.0,0.0,0.0,14.751484,100.0,0.0070982706,t8_f5_c3,ZTF18abapllr
ztf,59972.56490739994,2218564900915015031,2,2218564900915,19.2701,1,2218,0.849442,16.0918,16.5262,0.021683,0.0262,276.2693019,-5.1740672,0.39,,16.3734,0.0284,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.519993,100.0,0.005097958,t17_f5_c3,ZTF18abapllr
ztf,59972.56490739994,2218564900915015043,2,2218564900915,19.2701,1,2218,0.701283,16.257,16.1121,0.061955,0.0189,276.2692322,-5.1740633,0.787143,,16.0855,0.0224,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.556634,100.0,0.012939875,t17_f5_c3,ZTF18abapllr
ztf,59972.567268500105,2218567260915015025,2,2218567260915,19.1997,1,2218,0.879844,16.2116,16.5527,0.046193,0.0264,276.2693519,-5.1740185,0.488571,,16.366,0.028,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.546994,100.0,0.00997089,t17_f5_c3,ZTF18abapllr
ztf,59972.567268500105,2218567260915015027,2,2218567260915,19.1997,1,2218,0.821818,16.1375,16.0815,0.022897,0.0183,276.2693577,-5.1739711,0.821429,,16.0462,0.0215,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.530566,100.0,0.0052120024,t17_f5_c3,ZTF18abapllr
ztf,59972.569629599806,2218569620915015037,2,2218569620915,19.1707,1,2218,0.870693,16.2347,16.5753,0.050452,0.0285,276.2692629,-5.1740992,0.548571,,16.3287,0.0287,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.551939,100.0,0.010709621,t17_f5_c3,ZTF18abapllr
ztf,59972.569629599806,2218569620915015039,2,2218569620915,19.1707,1,2218,0.706951,16.1216,16.0815,0.023042,0.0191,276.2692216,-5.1740682,0.868571,,16.0497,0.0227,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.526926,100.0,0.0053045773,t17_f5_c3,ZTF18abapllr
ztf,59972.57200230006,2218572000915015033,2,2218572000915,19.0065,1,2218,0.580174,16.1088,16.0716,0.02549,0.0222,276.2692767,-5.1739772,0.868571,,16.0544,0.0271,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.523966,100.0,0.0059215566,t17_f5_c3,ZTF18abapllr
ztf,59972.57200230006,2218572000915015037,2,2218572000915,19.0065,1,2218,0.714761,16.2162,16.5211,0.048133,0.0324,276.2692977,-5.1740124,0.524286,,16.4282,0.0375,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.547985,100.0,0.010355166,t17_f5_c3,ZTF18abapllr
ztf,59972.57436340023,2218574360915015026,2,2218574360915,18.8392,1,2218,0.633062,16.2213,16.0787,0.039731,0.0259,276.2693103,-5.1739451,0.857143,,16.0457,0.0315,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.549081,100.0,0.008516117,t17_f5_c3,ZTF18abapllr
ztf,59977.5636574002,2223563650915015025,2,2223563650915,19.4799,1,2223,0.13469,16.0167,16.0394,0.053336,0.0175,276.2691777,-5.1738975,0.907143,,16.0331,0.021,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.5018635,0.003335302,0.013215554,t17_f5_c3,ZTF18abapllr
ztf,59977.56609949982,2223566090915015014,2,2223566090915,19.4358,1,2223,0.479369,16.1675,16.0458,0.085721,0.0183,276.269219,-5.1739965,0.841429,,16.0521,0.0225,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.537322,0.013791911,0.019099245,t17_f5_c3,ZTF18abapllr
ztf,59977.57097220002,2223570970915015025,2,2223570970915,19.0468,1,2223,0.31127,16.0004,16.0279,0.050732,0.0233,276.2691671,-5.1739696,0.891429,,16.0341,0.0292,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.497802,100.0,0.0127128335,t17_f5_c3,ZTF18abapllr
ztf,59979.563252300024,2225563250915015027,2,2225563250915,19.0834,1,2225,0.857548,16.1795,16.0371,0.06458,0.0238,276.2692809,-5.1740846,0.595714,,16.0337,0.0295,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.539985,0.005299641,0.014265651,t17_f5_c3,ZTF18abapllr
ztf,59979.570428200066,2225570420915015026,2,2225570420915,18.8785,1,2225,0.593482,16.2559,16.3017,0.070143,0.0343,276.2692101,-5.1740383,0.762857,,16.3167,0.0439,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.556404,0.0058444673,0.014661766,t17_f5_c3,ZTF18abapllr
ztf,59979.570428200066,2225570420915015028,2,2225570420915,18.8785,1,2225,0.532283,16.0991,16.0828,0.030381,0.0284,276.2692205,-5.1740134,0.838571,,16.0745,0.0354,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.521705,100.0,0.0071063056,t17_f5_c3,ZTF18abapllr
ztf,59979.57282410003,2225572820915015031,2,2225572820915,18.7819,1,2225,0.885074,16.2541,16.3679,0.05058,0.041,276.269257,-5.1741068,0.565714,,16.3685,0.052,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.556028,100.0,0.010586435,t17_f5_c3,ZTF18abapllr
ztf,59979.57282410003,2225572820915015042,2,2225572820915,18.7819,1,2225,0.572791,16.1327,16.1421,0.034606,0.0336,276.2692046,-5.1740343,0.852857,,16.1556,0.043,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.529471,100.0,0.007904236,t17_f5_c3,ZTF18abapllr
ztf,59985.546134300064,2231546130915015034,2,2231546130915,18.8646,1,2231,0.560516,16.2188,16.008,0.067238,0.0169,276.2692402,-5.1740093,0.52,,15.9684,0.0198,,False,True,False,1.1.6,0.0,2.231548690915015e+18,14.548544,0.005500063,0.014438183,t17_f5_c3,ZTF18abapllr
ztf,59985.548692100216,2231548690915015030,2,2231548690915,18.96779,1,2231,1.3351623,15.9753,15.9626,0.03667741,0.0163,276.2694291,-5.1741294,0.6557143,0.9681833,15.9134,0.0189,435120209.0,True,True,False,1.1.6,0.0,,14.491457,100.0,0.009351073,t17_f5_c3,ZTF18abapllr
ztf,60032.42824070016,2278428240915015036,2,2278428240915,19.882704,1,2278,1.2033335,16.80044,16.7501,0.095514104,0.0235,276.2693503,-5.1741483,0.46571428,0.9663502,16.683,0.0266,435120209.0,True,True,False,1.1.6,0.0,,14.649819,100.0,0.01317708,t17_f5_c3,ZTF18abapllr
ztf,61070.568437499925,3316568430915015028,2,3316568430915,18.6882,1,3316,0.751545,16.6277,16.5106,0.053576,0.0318,276.2693036,-5.1740227,0.718571,,16.4827,0.0384,,False,True,False,27.5.7a32.dev1,0.0,3.317572550915015e+18,14.62429,100.0,0.008464592,t17_f5_c3,ZTF18abapllr
ztf,61070.573935199995,3316573930915015019,2,3316573930915,18.4062,1,3316,1.14085,16.6325,16.5424,0.069786,0.0472,276.2693332,-5.1741442,0.7,,16.5219,0.0585,,False,True,False,27.5.7a32.dev1,0.0,3.317572550915015e+18,14.625047,100.0,0.010984674,t17_f5_c3,ZTF18abapllr
ztf,61071.5725579001,3317572550915015027,2,3317572550915,18.251518,1,3317,1.4015195,16.689709,16.5246,0.07211434,0.0553,276.2694424,-5.1741427,0.64,0.9930625,16.597,0.0751,435120209.0,True,False,True,27.5.7a32.dev1,0.0,,,,,t17_f5_c3,ZTF18abapllr
