tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58385.45282409992,631452825115015005,1,631452825115,19.2392,1,631,2.59296,19.7875,19.2014,0.271894,0.3142,32.9095545,14.2023054,0.433333,t12_f5_c3,19.4136,0.4903,False,False,False,bulk_1.0.0,0.0,6.36258425115015e+17,,,,,,ZTF18abzbkby
ztf,58390.25842589978,636258425115015010,2,636258425115,19.498755,1,636,2.8257928,17.456224,17.4562,0.039967213,0.0582,32.9093965,14.2022631,0.77666664,t8_f5_c3,17.4155,0.0713,False,False,False,bulk_1.0.0,0.0,6.43374425115015e+17,0.0,503120251.0,,,,ZTF18abzbkby
ztf,58390.37803239981,636378035115015004,1,636378035115,19.753103,1,636,2.4402728,17.424534,17.4545,0.04085264,0.0511,32.9094241,14.2022894,0.73,t8_f5_c3,17.4479,0.0646,False,False,False,bulk_1.0.0,0.0,6.43374425115015e+17,0.0,503120151.0,,,,ZTF18abzbkby
ztf,58397.3744212999,643374425115015019,1,643374425115,20.825031,1,643,2.4335651,16.345915,16.3598,0.054394033,0.0095,32.9094157,14.2022817,0.64666665,t8_f5_c3,16.3489,0.0108,False,False,False,bulk_1.0.0,0.0,6.71341435115015e+17,0.0,503120151.0,,,,ZTF18abzbkby
ztf,58397.402905100025,643402905115015019,2,643402905115,20.579266,1,643,2.8271852,16.405136,16.4204,0.04107193,0.0118,32.9094209,14.2022905,0.5566667,t8_f5_c3,16.4102,0.0139,False,False,False,bulk_1.0.0,0.0,6.71341435115015e+17,0.0,503120251.0,,,,ZTF18abzbkby
ztf,58422.268969899975,668268965115015013,1,668268965115,20.350153,1,668,2.5985463,17.6266,17.6207,0.060577538,0.0267,32.9094197,14.2022235,0.5833333,t8_f5_c3,17.5986,0.0321,False,False,False,bulk_1.0.0,0.0,6.71341435115015e+17,0.0,503120151.0,,,,ZTF18abzbkby
ztf,58422.31796299992,668317965115015008,2,668317965115,19.85794,1,668,2.9614298,17.088408,17.1289,0.03810642,0.0271,32.9094277,14.2022423,0.57,t8_f5_c3,17.1007,0.033,False,False,False,bulk_1.0.0,0.0,6.71341435115015e+17,0.0,503120251.0,,,,ZTF18abzbkby
ztf,58425.23377310019,671233775115015005,2,671233775115,18.152925,1,671,2.9457433,17.145395,17.0582,0.10763469,0.1485,32.9094338,14.2022523,0.63666666,t8_f5_c3,17.0018,0.1806,False,False,False,bulk_1.0.0,0.0,6.71341435115015e+17,0.0,503120251.0,,,,ZTF18abzbkby
ztf,58425.34143520007,671341435115015018,1,671341435115,20.668854,1,671,2.463322,17.942425,17.9958,0.0517452,0.0375,32.9094188,14.2022733,0.7633333,t8_f5_c3,17.9564,0.045,False,False,False,bulk_1.0.0,0.0,6.74253815115015e+17,0.0,503120151.0,,,,ZTF18abzbkby
ztf,58428.21793980012,674217935115015014,1,674217935115,20.322206,1,674,2.612305,18.141457,18.1258,0.10641693,0.0401,32.9094269,14.2022247,0.4,t8_f5_c3,18.0989,0.0486,False,False,False,bulk_1.0.0,0.0,6.74253815115015e+17,0.0,503120151.0,,,,ZTF18abzbkby
ztf,58428.25381939998,674253815115015014,2,674253815115,20.275219,1,674,2.8858945,17.188347,17.2068,0.041452136,0.0233,32.9094258,14.2022689,0.54333335,t8_f5_c3,17.1893,0.0282,False,False,False,bulk_1.0.0,0.0,6.80267085115015e+17,0.0,503120251.0,,,,ZTF18abzbkby
ztf,58431.235173599795,677235175115015019,1,677235175115,19.96574,1,677,2.7491722,18.436985,18.4608,0.102202855,0.0588,32.9095028,14.2022431,0.38,t8_f5_c3,18.375,0.0684,False,False,False,bulk_1.0.0,0.0,6.80267085115015e+17,0.0,503120151.0,,,,ZTF18abzbkby
ztf,58434.26708329981,680267085115015020,1,680267085115,20.306723,1,680,2.5436652,18.649448,18.6627,0.1098088,0.0655,32.9094028,14.2022262,0.46333334,t8_f5_c3,18.6039,0.0781,False,False,False,bulk_1.0.0,0.0,6.83298135115015e+17,0.0,503120151.0,,,,ZTF18abzbkby
