tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58255.44204859994,501442043415015048,2,501442043415,20.6392,1,501,0.149678,16.7004,16.376316,16.7488,0.008656,100.0,0.0064222026,0.0128,291.6650316,19.3897123,0.653333,16.7428,0.0153,False,True,False,bulk_1.0.0,0.0,5.2540046341501504e+17,,,,ZTF18aavfeqw
ztf,58256.43780090008,502437803415015022,2,502437803415,20.7614,1,502,0.151537,16.6365,16.32855,16.6619,0.007865,100.0,0.005922689,0.0113,291.6650335,19.389712,0.61,16.6529,0.0132,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58257.437372699846,503437373415015017,2,503437373415,20.4855,1,503,0.115993,16.5205,16.240067,16.5746,0.008188,100.0,0.006324179,0.012,291.6650333,19.3897197,0.53,16.585,0.0146,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58257.45718749985,503457183415015016,2,503457183415,20.4547,1,503,0.123324,16.5249,16.243464,16.5783,0.008328,0.0006484912,0.0064263707,0.0122,291.6650356,19.3897205,0.56,16.5741,0.0147,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58259.4427546002,505442753415015004,2,505442753415,20.0268,1,505,0.162717,16.3598,16.11391,16.4392,0.009131,0.0045614545,0.0072805267,0.0138,291.6650254,19.3897087,0.656667,16.4286,0.0167,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58261.441076400224,507441073415015009,1,507441073415,20.4737,1,507,0.461281,19.7256,19.477512,19.8183,0.111166,0.08661237,0.08845808,0.1634,291.6650495,19.3897806,0.213333,19.8413,0.2135,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58262.382407399826,508382403415015007,2,508382403415,20.0598,1,508,0.098505,16.2113,15.993909,16.3102,0.008118,0.0042827893,0.006644966,0.0123,291.6650391,19.3897284,0.603333,16.3162,0.0152,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58262.41916669998,508419163415015018,1,508419163415,20.5991,1,508,0.387906,19.7549,19.500765,19.7624,0.107746,0.083258905,0.08526027,0.1523,291.6650699,19.3897357,0.273333,19.6979,0.1837,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58263.419664400164,509419663415015002,2,509419663415,19.8508,1,509,0.04026,16.1678,15.958175,16.2852,0.008306,0.0047667036,0.00684765,0.0125,291.6650247,19.3897451,0.646667,16.2906,0.0155,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58263.44240739988,509442403415015005,1,509442403415,20.426,1,509,0.189568,19.6208,19.393314,19.6789,0.104267,0.082905285,0.08455762,0.1542,291.6650194,19.3897034,0.306667,19.4683,0.1629,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58266.374328699894,512374323415015031,2,512374323415,19.9854,1,512,0.150019,16.0646,15.872398,16.1141,0.007663,0.004536162,0.006419751,0.0121,291.6650364,19.3897131,0.61,16.101,0.0147,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58266.441064800136,512441063415015004,1,512441063415,19.5561,1,512,0.232203,19.2483,19.082119,19.1183,0.169557,0.14495625,0.14549325,0.2234,291.6650346,19.3896965,0.25,18.7419,0.203,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58268.42208330007,514422083415015022,2,514422083415,19.9519,1,514,0.131506,16.052,15.861833,16.0698,0.00775,0.004698287,0.0065048123,0.0119,291.6650356,19.3897167,0.656667,16.0712,0.0147,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58269.41568290023,515415683415015027,2,515415683415,20.1484,1,515,0.157976,16.0141,15.829933,16.0614,0.00681,0.0037350124,0.0057475218,0.0107,291.6650492,19.3897152,0.676667,16.0379,0.0127,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58269.457372699864,515457373415015005,1,515457373415,19.3535,1,515,0.437207,19.1937,19.035103,19.6888,0.188011,0.16201821,0.16245905,0.4478,291.6650787,19.3897462,0.38,19.5436,0.5035,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,,,,ZTF18aavfeqw
ztf,58270.40229169978,516402293415015025,2,516402293415,19.577456,1,516,0.12269779,15.996159,15.814772,16.0222,0.009258466,0.0065432163,0.0078340145,0.0146,291.6650342,19.3897204,0.75333333,15.9999,0.018,False,True,False,bulk_1.0.0,0.0,5.3233859341501504e+17,0.0,590120234.0,,ZTF18aavfeqw
