tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,61024.567858799826,3270567850415015002,2,3270567850415,19.172096,1,3270,0.14483209,16.718794,16.463425,16.8772,0.05095852,0.03984832,0.040278137,0.0465,228.3574265,-15.7332799,0.92,t17_f5_c3,0.9999998,16.8203,0.0563,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61024.5698958002,3270569890415015001,2,3270569890415,19.044035,1,3270,0.21471687,16.71741,16.46233,16.7693,0.046858992,0.03658092,0.03704772,0.0469,228.3574317,-15.7333062,0.9142857,t17_f5_c3,1.0,16.804,0.0617,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61024.57721060002,3270577210415015000,2,3270577210415,18.426966,1,3270,0.09749734,16.712065,16.458103,16.708,0.048756633,0.038143255,0.038587708,0.0855,228.3574132,-15.7332757,0.8585714,t17_f5_c3,0.9999954,16.6386,0.1029,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61025.567847200204,3271567840415015004,2,3271567840415,18.737627,1,3271,0.18180592,16.635626,16.39717,16.7653,0.040886328,0.032356616,0.032824278,0.0496,228.3574413,-15.7332654,0.87285715,t17_f5_c3,1.0,16.7888,0.0648,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61025.57407409977,3271574070415015015,2,3271574070415,18.078382,1,3271,0.18214202,16.66952,16.424295,16.7741,0.041803222,0.03286793,0.033351842,0.0986,228.3573872,-15.7333137,0.7228571,t17_f5_c3,0.9999999,16.7544,0.1243,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61026.567187500186,3272567180415015127,2,3272567180415,17.91929,1,3272,0.23380634,16.720867,16.465063,16.6594,0.06334035,0.049698487,0.050044812,0.1063,228.3574384,-15.7333074,0.68857145,t17_f5_c3,0.9999999,16.6456,0.1348,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61030.56575229997,3276565750415015002,2,3276565750415,19.318027,1,3276,0.15634508,16.513044,16.297688,16.5801,0.030102845,0.024167322,0.024686797,0.0299,228.3574272,-15.7332855,0.93285716,t17_f5_c3,0.99999994,16.5756,0.0378,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61030.56862269994,3276568620415015002,2,3276568620415,19.218706,1,3276,0.124706656,16.45454,16.24948,16.491,0.040338047,0.033046186,0.033395696,0.0328,228.3574266,-15.7332572,0.9142857,t17_f5_c3,1.0,16.4953,0.0418,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61030.57354169991,3276573540415015005,2,3276573540415,18.603848,1,3276,0.16344263,16.540003,16.319746,16.6007,0.025357481,0.020053033,0.020701572,0.0592,228.357431,-15.7332831,0.87714285,t17_f5_c3,1.0,16.5723,0.0739,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61031.56656249985,3277566560415015005,2,3277566560415,18.325027,1,3277,0.18777217,16.488989,16.277922,16.6106,0.05111253,0.0417906,0.042082362,0.0826,228.3574408,-15.7332778,0.9085714,t17_f5_c3,0.9999992,16.6123,0.1059,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61031.57005790016,3277570050415015033,2,3277570050415,17.696135,1,3277,0.1832797,16.606337,16.373592,16.6113,0.06628211,0.053219695,0.053493205,0.1355,228.3574412,-15.73327,0.70714283,t17_f5_c3,0.99994385,16.4488,0.1497,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61031.5764583,3277576450415015015,2,3277576450415,17.147127,1,3277,0.09587609,16.476713,16.267803,16.4606,0.084851846,0.06982814,0.06999992,0.2217,228.3574162,-15.7332642,0.61,t17_f5_c3,0.9999523,16.2911,0.2438,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61051.57543980004,3297575430415015002,2,3297575430415,18.873102,1,3297,0.06667962,16.150808,15.9923315,16.2453,0.03417624,0.02928893,0.029534759,0.0201,228.3573992,-15.733278,0.60142857,t17_f5_c3,0.9990387,16.2182,0.0247,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61054.56271990016,3300562710415015002,2,3300562710415,19.777975,1,3300,0.05673917,16.16559,16.005095,16.2339,0.031681128,0.027055407,0.027327633,0.0143,228.3573992,-15.7332744,0.91,t17_f5_c3,0.9999999,16.2296,0.0176,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61057.56320599979,3303563200415015009,2,3303563200415,19.595062,1,3303,0.018515106,16.20529,16.039251,16.2464,0.028264368,0.023929065,0.024256257,0.0142,228.3573897,-15.7332675,0.8528572,t17_f5_c3,0.99998975,16.2211,0.0172,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
ztf,61060.56224540016,3306562240415015011,2,3306562240415,20.084127,1,3306,0.06788497,16.233475,16.063395,16.2566,0.03165738,0.026760954,0.027067168,0.0135,228.3574078,-15.7332659,0.89857143,t17_f5_c3,0.99999976,16.244,0.0164,1369120204,True,True,False,27.5.7a32.dev1,0.0,ZTF20addbixg
