tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,60160.281770799775,2406281774615015004,2,2406281774615,19.7512,1,2406,2.78002,19.4953,19.0777,0.154868,0.2163,316.4751065,-1.8718159,0.562857,t17_f5_c3,19.0903,0.2808,False,False,False,1.2.0,0.0,2.406315024615015e+18,,,,,,ZTF23aavxeji
ztf,60160.3150231,2406315024615015006,1,2406315024615,19.50996,1,2406,0.89300114,19.305265,18.9063,0.19175331,0.1962,316.4751915,-1.8719576,0.35,t17_f5_c3,19.1077,0.303,True,True,False,1.2.0,0.0,,19.194431,0.17273937,0.17314464,0.99506766,441120146.0,ZTF23aavxeji
ztf,60162.34960650001,2408349604615015010,2,2408349604615,20.091625,1,2408,2.8315253,19.353195,19.2005,0.13506539,0.1644,316.47506,-1.8718148,0.6471428,t17_f5_c3,19.3818,0.2487,True,False,False,1.2.0,0.0,,,,,0.9903292,441120246.0,ZTF23aavxeji
ztf,60162.4077198999,2408407714615015003,1,2408407714615,19.904455,1,2408,0.44256684,19.352045,19.2292,0.13921179,0.1927,316.4750451,-1.8718388,0.8585714,t17_f5_c3,19.14,0.2274,True,True,False,1.2.0,0.0,,19.236582,0.12456058,0.1251672,0.9988111,441120146.0,ZTF23aavxeji
ztf,60168.33864580002,2414338644615015003,2,2414338644615,20.438543,1,2414,2.8331735,19.239326,19.2327,0.088362165,0.1304,316.4750843,-1.8718032,0.9257143,t17_f5_c3,19.4322,0.1997,True,False,False,1.2.0,0.0,,,,,0.9999909,441120246.0,ZTF23aavxeji
ztf,60168.37534719985,2414375344615015005,1,2414375344615,20.638172,1,2414,0.22511022,19.280588,19.1513,0.10542348,0.1021,316.4750984,-1.8717897,0.9242857,t17_f5_c3,19.191,0.1348,True,True,False,1.2.0,0.0,,19.172125,0.09469302,0.09540072,0.99999666,441120146.0,ZTF23aavxeji
ztf,60170.312384299934,2416312384615015007,2,2416312384615,20.389933,1,2416,2.7797606,19.293709,19.0822,0.11782356,0.1143,316.4751016,-1.8718072,0.8542857,t17_f5_c3,19.0442,0.1407,True,False,False,1.2.0,0.0,,,,,0.99996096,441120246.0,ZTF23aavxeji
ztf,60170.33314809995,2416333144615015011,1,2416333144615,20.591516,1,2416,0.36246166,19.319103,19.2133,0.09177449,0.1106,316.4750927,-1.871826,0.94714284,t17_f5_c3,19.2374,0.1438,True,True,False,1.2.0,0.0,,19.206919,0.08189412,0.08276523,0.99999726,441120146.0,ZTF23aavxeji
ztf,60172.26826390019,2418268264615015005,1,2418268264615,20.423294,1,2418,0.24657702,19.343464,19.5865,0.10043225,0.1708,316.4750738,-1.8717921,0.9357143,t17_f5_c3,19.7981,0.2646,True,True,False,1.2.0,0.0,,19.228863,0.08954164,0.090371765,0.9999979,441120146.0,ZTF23aavxeji
ztf,60172.27946759993,2418279464615015006,2,2418279464615,20.27701,1,2418,2.8316925,19.363943,19.2064,0.09950732,0.1472,316.4750548,-1.8718489,0.9114286,t17_f5_c3,18.9857,0.1537,True,False,False,1.2.0,0.0,,,,,0.9999993,441120246.0,ZTF23aavxeji
ztf,60174.34535880014,2420345354615015007,1,2420345354615,20.49827,1,2420,0.27456743,19.414513,19.3444,0.10893121,0.1278,316.4751109,-1.8718036,0.93142855,t17_f5_c3,19.246,0.149,True,True,False,1.2.0,0.0,,19.292582,0.096493445,0.097359836,0.99999696,441120146.0,ZTF23aavxeji
ztf,60174.35766200023,2420357664615015008,2,2420357664615,20.429585,1,2420,2.8819351,19.285753,19.0842,0.105860904,0.1168,316.4750742,-1.8718222,0.88,t17_f5_c3,19.0612,0.1458,True,False,False,1.2.0,0.0,,,,,0.9999848,441120246.0,ZTF23aavxeji
ztf,60181.270393500105,2427270394615015002,2,2427270394615,20.09981,1,2427,2.790491,19.480886,19.1962,0.13824633,0.1572,316.4751088,-1.8718436,0.69714284,t17_f5_c3,19.0292,0.1725,True,False,False,1.2.0,0.0,,,,,0.9980635,441120246.0,ZTF23aavxeji
ztf,60181.31686339993,2427316864615015003,1,2427316864615,20.435497,1,2427,0.24159552,19.61266,19.5657,0.12676726,0.1594,316.475067,-1.8717866,0.9142857,t17_f5_c3,19.6114,0.2121,True,True,False,1.2.0,0.0,,19.467878,0.109891295,0.11094171,0.9999928,441120146.0,ZTF23aavxeji
ztf,60183.36229170021,2429362294615015004,2,2429362294615,19.946516,1,2429,2.6841958,19.523205,19.1285,0.123440884,0.1687,316.4751119,-1.8717242,0.48285714,t17_f5_c3,19.0053,0.1929,True,False,False,1.2.0,0.0,,,,,0.99882907,441120246.0,ZTF23aavxeji
ztf,60183.402361100074,2429402364615015004,1,2429402364615,20.225899,1,2429,0.47445655,19.720015,19.3876,0.15570906,0.1747,316.4751299,-1.8718569,0.7342857,t17_f5_c3,19.1779,0.1846,True,True,False,1.2.0,0.0,,19.561237,0.13349713,0.134525,0.99933183,441120146.0,ZTF23aavxeji
ztf,60185.22158560017,2431221584615015005,2,2431221584615,19.609236,1,2431,2.7959347,19.311668,19.1705,0.13862257,0.2947,316.4750561,-1.8717739,0.82857144,t17_f5_c3,19.4469,0.4877,True,False,False,1.2.0,0.0,,,,,0.99997437,441120246.0,ZTF23aavxeji
ztf,60187.294386600144,2433294384615015003,2,2433294384615,19.1869,1,2433,2.96309,19.2694,18.8571,0.230135,0.2988,316.4751015,-1.8719549,0.444286,t17_f5_c3,19.0062,0.4404,False,False,False,1.2.0,0.0,2.439273244615015e+18,,,,,,ZTF23aavxeji
ztf,60193.2732406999,2439273244615015004,2,2439273244615,20.379799,1,2439,2.7950256,19.570656,19.4505,0.12654509,0.1733,316.4751065,-1.8718322,0.79,t17_f5_c3,19.5143,0.2348,True,False,False,1.2.0,0.0,,,,,0.99943113,441120246.0,ZTF23aavxeji
ztf,60193.332025500014,2439332024615015003,1,2439332024615,20.2122,1,2439,0.097438,20.2449,19.8009,0.225137,0.2604,316.4751068,-1.8717513,0.411429,t17_f5_c3,19.7766,0.3262,False,True,False,1.2.1,0.0,2.444253204615015e+18,19.997974,0.17761458,0.17933998,,,ZTF23aavxeji
ztf,60195.31692129979,2441316924615015003,1,2441316924615,20.0289,1,2441,0.563119,20.0959,19.6942,0.233845,0.2319,316.4751082,-1.8718823,0.351429,t17_f5_c3,19.574,0.266,False,True,False,1.2.1,0.0,2.444253204615015e+18,19.877672,0.18997142,0.1912658,,,ZTF23aavxeji
ztf,60198.2532060002,2444253204615015002,2,2444253204615,20.038855,1,2444,2.8799145,19.707975,19.7014,0.13720733,0.2707,316.4750853,-1.8718452,0.8542857,t17_f5_c3,19.3667,0.2551,True,False,False,1.2.1,0.0,,,,,0.9998221,441120246.0,ZTF23aavxeji
ztf,60198.3520717998,2444352074615015003,1,2444352074615,20.217342,1,2444,0.43204793,20.351812,20.402,0.21144211,0.4519,316.475162,-1.8718273,0.8414286,t17_f5_c3,20.6879,0.7537,True,True,False,1.2.1,0.0,,20.08227,0.16276352,0.16495849,0.9997705,441120146.0,ZTF23aavxeji
ztf,60201.229618099984,2447229614615015010,1,2447229614615,20.601164,1,2447,0.20472983,20.346811,20.0091,0.19251397,0.2345,316.4751416,-1.8717587,0.5914286,t17_f5_c3,20.283,0.3855,True,True,False,1.2.1,0.0,,20.078367,0.14794916,0.15034342,0.99996173,441120146.0,ZTF23aavxeji
