tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,60317.47741900012,2563477414115015011,2,2563477414115,19.5883,1,2563,2.72351,19.385,18.6677,0.208363,0.0948,149.8859707,5.7095377,0.191429,t17_f5_c3,18.0788,0.0726,False,False,False,23.12.x,0.0,2.563539604115015e+18,,,,,,ZTF24aabcazb
ztf,60317.48401620006,2563484014115015019,2,2563484014115,19.8145,1,2563,0.703544,19.4064,19.4994,0.210025,0.1933,149.8863842,5.7100163,0.692857,t17_f5_c3,19.3644,0.2151,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.610971,100.0,0.015999239,,,ZTF24aabcazb
ztf,60317.48637730023,2563486374115015014,2,2563486374115,19.6264,1,2563,1.42612,19.8146,18.9603,0.29898,0.1218,149.8861801,5.7099794,0.244286,t17_f5_c3,17.8952,0.0621,False,False,False,23.12.x,0.0,2.563539604115015e+18,,,,,,ZTF24aabcazb
ztf,60317.491088000126,2563491084115015013,2,2563491084115,19.6063,1,2563,0.967101,19.4633,19.2159,0.314356,0.1541,149.8863165,5.7100651,0.452857,t17_f5_c3,18.345,0.0937,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.615202,0.013280933,0.022813007,,,ZTF24aabcazb
ztf,60317.49202550016,2563492024115015012,2,2563492024115,19.4663,1,2563,0.887773,19.353,18.9507,0.248433,0.1203,149.8864305,5.7098041,0.48,t17_f5_c3,18.3392,0.0897,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.60681,0.0073068747,0.01980309,,,ZTF24aabcazb
ztf,60317.49908560002,2563499084115015019,2,2563499084115,19.726,1,2563,0.802534,19.5058,19.5194,0.268007,0.1983,149.8863579,5.7100337,0.6,t17_f5_c3,19.3846,0.2205,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.61823,0.0024036544,0.018755069,,,ZTF24aabcazb
ztf,60317.49956020014,2563499564115015019,2,2563499564115,19.6753,1,2563,0.983989,19.5344,18.6804,0.248693,0.0986,149.8863283,5.7098905,0.355714,t17_f5_c3,17.4968,0.046,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.620209,100.0,0.016981915,,,ZTF24aabcazb
ztf,60317.50285879988,2563502854115015014,2,2563502854115,19.646,1,2563,1.15198,19.3186,19.0352,0.205967,0.1337,149.8862687,5.7100888,0.527143,t17_f5_c3,18.6319,0.1246,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.604027,100.0,0.016903192,,,ZTF24aabcazb
ztf,60317.51039349986,2563510394115015014,2,2563510394115,19.4916,1,2563,1.31237,19.4319,19.19,0.297319,0.1499,149.8862223,5.7099148,0.201429,t17_f5_c3,18.5368,0.1062,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.612892,0.012189728,0.022162557,,,ZTF24aabcazb
ztf,60317.5113309999,2563511334115015009,2,2563511334115,19.6064,1,2563,2.77249,19.4,19.2778,0.233101,0.1649,149.8859808,5.7095031,0.348571,t17_f5_c3,19.2224,0.1994,False,False,False,23.12.x,0.0,2.563539604115015e+18,,,,,,ZTF24aabcazb
ztf,60317.5113309999,2563511334115015016,2,2563511334115,19.6064,1,2563,2.86676,19.4085,19.2671,0.210424,0.1677,149.8859359,5.7095167,0.332857,t17_f5_c3,19.1707,0.2065,False,False,False,23.12.x,0.0,2.563539604115015e+18,,,,,,ZTF24aabcazb
ztf,60317.51464120019,2563514644115015018,2,2563514644115,19.599,1,2563,0.93548,19.3717,19.1799,0.199705,0.1522,149.8863187,5.7100185,0.595714,t17_f5_c3,18.7672,0.1321,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.608288,100.0,0.015668388,,,ZTF24aabcazb
ztf,60317.5151157002,2563515114115015011,2,2563515114115,19.5432,1,2563,1.18924,19.2376,18.7534,0.211285,0.1056,149.8862794,5.709858,0.414286,t17_f5_c3,18.2417,0.0885,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.597147,0.0034426504,0.018564684,,,ZTF24aabcazb
ztf,60317.5151157002,2563515114115015013,2,2563515114115,19.5432,1,2563,1.49885,19.4194,19.1503,0.298843,0.1475,149.8861908,5.7098421,0.305714,t17_f5_c3,18.805,0.1364,False,False,False,23.12.x,0.0,2.563539604115015e+18,,,,,,ZTF24aabcazb
ztf,60317.51605319977,2563516054115015014,2,2563516054115,19.5779,1,2563,1.55396,19.2849,19.2278,0.199841,0.1552,149.8861688,5.7098561,0.464286,t17_f5_c3,19.0671,0.1706,False,False,False,23.12.x,0.0,2.563539604115015e+18,,,,,,ZTF24aabcazb
ztf,60317.51793979993,2563517934115015014,2,2563517934115,19.4969,1,2563,0.851429,19.3451,19.3666,0.232835,0.1839,149.8863557,5.709923,0.608571,t17_f5_c3,19.6676,0.3111,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.606178,0.003275537,0.018684406,,,ZTF24aabcazb
ztf,60317.518402799964,2563518404115015016,2,2563518404115,19.6378,1,2563,1.17804,19.3484,19.5882,0.199689,0.2209,149.886278,5.7098689,0.525714,t17_f5_c3,19.4544,0.2482,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.606443,100.0,0.015979791,,,ZTF24aabcazb
ztf,60317.51935190009,2563519354115015016,2,2563519354115,19.612,1,2563,0.746688,19.5447,19.6747,0.272074,0.2424,149.8863745,5.7100378,0.641429,t17_f5_c3,19.4647,0.2527,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.620909,100.0,0.018414943,,,ZTF24aabcazb
ztf,60317.52076390013,2563520764115015010,2,2563520764115,19.5433,1,2563,3.41894,19.5653,19.201,0.290135,0.1552,149.885938,5.7092858,0.252857,t17_f5_c3,18.6293,0.1193,False,False,False,23.12.x,0.0,2.563541494115015e+18,,,,,,ZTF24aabcazb
ztf,60317.52311340021,2563523114115015017,2,2563523114115,19.6857,1,2563,1.38375,19.3689,19.2983,0.219409,0.1696,149.8862181,5.7098615,0.55,t17_f5_c3,18.8492,0.1421,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.608068,100.0,0.017255273,,,ZTF24aabcazb
ztf,60317.529722199775,2563529724115015012,2,2563529724115,19.5218,1,2563,1.0963,19.5434,19.615,0.291091,0.2291,149.886275,5.7100403,0.525714,t17_f5_c3,19.4594,0.2528,False,True,True,23.12.x,0.0,2.563539604115015e+18,16.620821,0.00643513,0.019724097,,,ZTF24aabcazb
ztf,60317.53065969981,2563530654115015015,2,2563530654115,19.5262,1,2563,4.74503,19.5526,19.0098,0.260703,0.1365,149.885663,5.7090305,0.145714,t17_f5_c3,18.5559,0.1183,False,False,False,23.12.x,0.0,2.563550914115015e+18,,,,,,ZTF24aabcazb
ztf,60317.53395830002,2563533954115015020,2,2563533954115,19.5573,1,2563,1.55901,19.4556,19.6169,0.237324,0.2355,149.8862148,5.709761,0.457143,t17_f5_c3,19.659,0.3111,False,False,False,23.12.x,0.0,2.563539604115015e+18,,,,,,ZTF24aabcazb
ztf,60317.535370400175,2563535374115015014,2,2563535374115,19.3255,1,2563,2.82817,18.6057,18.5808,0.191151,0.0928,149.8859946,5.7094634,0.384286,t17_f5_c3,18.3718,0.0987,False,False,False,23.12.x,0.0,2.563539604115015e+18,,,,,,ZTF24aabcazb
