tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,58593.439571800176,839439574115015008,2,839439574115,19.2092,1,839,1.55483,16.6843,16.8006,0.17305,0.0446,293.6629533,-8.7018541,0.181429,t15_f5_c3,16.7759,0.0533,False,False,False,bulk_1.0.0,0.0,8.6348109411501e+17,,,,,,ZTF18acsvopx
ztf,58607.384386599995,853384384115010033,2,853384384115,20.163485,-1,853,0.33872935,16.186031,16.3472,0.12529993,0.0195,293.6624225,-8.7017303,0.095714286,t15_f5_c3,16.3536,0.0217,False,True,True,bulk_1.0.0,0.0,8.6345910411501e+17,13.822635,100.0,0.014209936,0.0,386120241.0,ZTF18acsvopx
ztf,58607.419455999974,853419454115010059,1,853419454115,20.33802,-1,853,0.4664063,17.797009,18.105,0.08716523,0.0578,293.6623907,-8.7017229,0.50857145,t15_f5_c3,18.1268,0.0696,False,True,False,bulk_1.0.0,0.0,8.6345910411501e+17,15.613367,100.0,0.011665054,0.0,386120141.0,ZTF18acsvopx
ztf,58617.45910880016,863459104115010037,1,863459104115,20.7031,-1,863,0.15313408,17.575989,17.9147,0.076388374,0.0416,293.6625008,-8.7017154,0.19,t15_f5_c3,17.9479,0.0495,False,True,False,bulk_1.0.0,0.0,8.6348109411501e+17,15.646677,100.0,0.012921192,0.0,386120141.0,ZTF18acsvopx
ztf,58617.481099499855,863481094115010035,2,863481094115,20.599007,-1,863,0.12584896,15.84979,15.9685,0.14126933,0.0123,293.6625497,-8.7017744,0.11285714,t15_f5_c3,15.9606,0.0131,False,True,True,bulk_1.0.0,0.0,8.8044603411501e+17,13.868278,100.0,0.022774192,0.0,386120241.0,ZTF18acsvopx
ztf,58634.3364467998,880336444115010049,2,880336444115,20.5975,-1,880,0.335607,15.9372,16.1096,0.224715,0.0146,293.662426,-8.701731,0.464286,t17_f5_c3,16.1045,0.0157,False,True,True,bulk_1.0.0,0.0,9.0135562411501e+17,13.854823,0.016361987,0.03301273,,,ZTF18acsvopx
ztf,58634.446030099876,880446034115010040,1,880446034115,20.759165,-1,880,0.28647956,17.752663,17.8973,0.08390819,0.0404,293.6625476,-8.7018339,0.8314286,t17_f5_c3,17.9322,0.0478,False,True,False,bulk_1.0.0,0.0,9.0135562411501e+17,15.619442,100.0,0.011762942,0.0,386120141.0,ZTF18acsvopx
ztf,58637.41994210007,883419944115010028,2,883419944115,20.786835,-1,883,0.29642916,15.793263,15.9822,0.015141233,0.0121,293.6625092,-8.7016767,0.51285714,t17_f5_c3,15.9693,0.0127,False,True,True,bulk_1.0.0,0.0,9.0135562411501e+17,13.877672,100.0,0.0025937292,0.0,386120241.0,ZTF18acsvopx
ztf,58637.41994210007,883419944115010029,2,883419944115,20.786835,-1,883,0.025568608,15.673635,16.0938,0.17077373,0.0118,293.6625141,-8.7017664,0.49285713,t17_f5_c3,16.0825,0.0125,False,True,True,bulk_1.0.0,0.0,9.0135562411501e+17,13.899555,0.014761923,0.033326473,0.0,386120241.0,ZTF18acsvopx
ztf,58640.48057870008,886480574115010018,2,886480574115,19.96152,-1,886,0.1428231,15.654849,15.7082,0.097272776,0.0113,293.6625544,-8.7017701,0.7728571,t17_f5_c3,15.6996,0.0128,False,True,True,bulk_1.0.0,0.0,9.0135562411501e+17,13.903259,100.0,0.019380076,0.0,386120241.0,ZTF18acsvopx
ztf,58643.29806709988,889298064115010025,2,889298064115,19.797325,-1,889,0.6366091,15.668748,15.8482,0.11192515,0.0126,293.6623469,-8.7018215,0.3557143,t17_f5_c3,15.6704,0.0126,False,True,True,bulk_1.0.0,0.0,9.0135562411501e+17,13.900512,100.0,0.021960039,0.0,386120241.0,ZTF18acsvopx
ztf,58646.31195600005,892311954115010015,2,892311954115,19.702127,-1,892,0.034727424,15.443252,15.4854,0.052733783,0.0107,293.6625172,-8.7017707,0.70857143,t17_f5_c3,15.4917,0.0126,False,True,True,bulk_1.0.0,0.0,9.2133496411501e+17,13.950832,100.0,0.013338939,0.0,386120241.0,ZTF18acsvopx
ztf,58646.40453700023,892404534115010130,1,892404534115,19.974676,-1,892,0.19742216,17.208496,17.3182,0.055928864,0.0384,293.662473,-8.7017843,0.80714285,t17_f5_c3,17.3384,0.0474,False,True,False,bulk_1.0.0,0.0,9.2133496411501e+17,15.723294,100.0,0.014241486,0.0,386120141.0,ZTF18acsvopx
ztf,58649.295497700106,895295494115010016,2,895295494115,19.20676,-1,895,0.23437709,15.283714,15.4211,0.04883666,0.0136,293.6624833,-8.7018167,0.82285714,t17_f5_c3,15.4015,0.0163,False,True,True,bulk_1.0.0,0.0,9.2431578411501e+17,13.995197,100.0,0.014905243,0.0,386120241.0,ZTF18acsvopx
ztf,58649.376319400035,895376314115010013,1,895376314115,19.266216,-1,895,0.12804301,16.985962,17.138,0.066104375,0.0552,293.662482,-8.701757,0.8457143,t17_f5_c3,17.1653,0.0717,False,True,False,bulk_1.0.0,0.0,9.2133496411501e+17,15.788079,0.009052255,0.021931948,0.0,386120141.0,ZTF18acsvopx
ztf,58655.29309030017,901293094115010014,1,901293094115,19.082306,-1,901,0.2811035,17.168983,17.3008,0.08095215,0.0541,293.662442,-8.7017324,0.89857143,t17_f5_c3,17.2815,0.0671,False,True,False,bulk_1.0.0,0.0,9.2133496411501e+17,15.733589,0.010236322,0.021580966,0.99969095,386120141.0,ZTF18acsvopx
ztf,58655.35562499985,901355624115010012,2,901355624115,19.174812,-1,901,0.21660247,15.559286,15.6857,0.030975461,0.0137,293.662493,-8.7018153,0.79,t17_f5_c3,15.6902,0.0165,False,True,True,bulk_1.0.0,0.0,9.2133496411501e+17,13.9233465,100.0,0.0068650227,0.99967915,386120241.0,ZTF18acsvopx
ztf,58658.397754599806,904397754115010030,2,904397754115,20.335535,-1,904,0.20051357,15.630274,15.8457,0.09021173,0.0115,293.6625636,-8.7017923,0.5985714,t17_f5_c3,15.839,0.0125,False,True,True,bulk_1.0.0,0.0,9.2133496411501e+17,13.908223,100.0,0.018468969,0.9742486,386120241.0,ZTF18acsvopx
