tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,58346.33223380009,592332236315015022,1,592332236315,20.870337,1,592,5.596075,16.805588,16.8199,0.03917412,0.0154,279.4326479,21.13218,0.67,t8_f5_c3,0.0,16.8055,0.0176,589120163,False,False,False,bulk_1.0.0,0.0,5.95215086315015e+17,ZTF18abnbxrs
ztf,58349.21508099977,595215086315015012,1,595215086315,20.444014,1,595,5.519746,19.329159,19.5646,0.12006301,0.2119,279.4326769,21.1321407,0.6166667,t8_f5_c3,0.0,19.4125,0.2299,589120163,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18abnbxrs
ztf,60062.44587960001,2308445876315015016,1,2308445876315,20.848528,1,2308,5.609616,16.52792,16.5095,0.03531059,0.0113,279.4326278,21.1321744,0.8357143,t17_f5_c3,0.9858134,16.5151,0.0131,589120163,True,False,False,1.2.0,0.0,,ZTF18abnbxrs
ztf,60062.46679400001,2308466796315015015,2,2308466796315,20.665586,1,2308,5.608048,16.72072,16.78,0.050422225,0.0164,279.4326352,21.1321656,0.7828571,t17_f5_c3,0.98827463,16.7877,0.0191,589120263,True,False,False,1.2.0,0.0,,ZTF18abnbxrs
ztf,60064.44673610013,2310446736315015013,2,2310446736315,20.807013,1,2310,5.644169,17.734146,17.9782,0.062110234,0.0432,279.4326217,21.1321749,0.74714285,t17_f5_c3,0.9888239,18.0427,0.054,589120263,True,False,False,1.2.0,0.0,,ZTF18abnbxrs
ztf,60064.46719910018,2310467196315015027,1,2310467196315,20.915508,1,2310,5.627028,17.653238,17.6772,0.052370805,0.0287,279.4326292,21.1321868,0.92714286,t17_f5_c3,0.995361,17.6925,0.0342,589120163,True,False,False,1.2.0,0.0,,ZTF18abnbxrs
ztf,60115.41877309978,2361418776315015034,1,2361418776315,20.571564,1,2361,5.417507,20.371187,20.722,0.20172073,0.4775,279.4326029,21.1321113,0.6514286,t17_f5_c3,0.15546668,20.7167,0.5947,589120163,True,False,False,1.2.0,0.0,,ZTF18abnbxrs
ztf,60118.3582870001,2364358286315015016,2,2364358286315,20.547894,1,2364,5.628869,16.470701,16.4901,0.038694624,0.0131,279.4326356,21.1321613,0.8314286,t17_f5_c3,0.999591,16.4851,0.0153,589120263,True,False,False,1.2.0,0.0,,ZTF18abnbxrs
ztf,60118.43777780002,2364437776315015034,1,2364437776315,20.477644,1,2364,5.6142316,16.259476,16.2265,0.030442731,0.0101,279.4326406,21.1321642,0.8414286,t17_f5_c3,0.99999446,16.2088,0.0115,589120163,True,False,False,1.2.0,0.0,,ZTF18abnbxrs
ztf,60120.33974540001,2366339746315015030,1,2366339746315,20.641632,1,2366,5.6141925,16.374651,16.3349,0.034559973,0.0101,279.4326389,21.1321649,0.8542857,t17_f5_c3,0.9992827,16.3153,0.0116,589120163,True,False,False,1.2.0,0.0,,ZTF18abnbxrs
