tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58293.33675929997,539336752015015000,1,539336752015,19.5764,1,539,0.23272,19.4806,17.562508,18.8292,0.222728,0.035360515,0.038066033,0.17,274.6487208,-9.9739589,0.423333,18.8498,0.2212,False,True,False,bulk_1.0.0,0.0,5.51293932015015e+17,,,,ZTF18abecikb
ztf,58295.36199070001,541361992015015000,1,541361992015,19.252,1,541,0.226623,18.9485,17.451069,19.6136,0.226351,0.055553935,0.056991488,0.5376,274.6487293,-9.974078,0.47,19.1474,0.4484,False,True,False,bulk_1.0.0,0.0,5.51293932015015e+17,,,,ZTF18abecikb
ztf,58303.39870369993,549398702015015001,1,549398702015,19.751554,1,549,0.27604827,19.13763,17.495676,19.0321,0.14034317,0.027949043,0.030932099,0.1805,274.6486762,-9.9740245,0.6533333,18.8082,0.1871,False,True,False,bulk_1.0.0,0.0,5.51293932015015e+17,0.0,383120120.0,,ZTF18abecikb
ztf,58304.42479170021,550424792015015000,1,550424792015,19.7987,1,550,0.486111,19.3578,17.54051,19.0379,0.220547,0.038986187,0.0413605,0.1707,274.6486309,-9.974067,0.49,18.793,0.1732,False,True,False,bulk_1.0.0,0.0,5.51293932015015e+17,,,,ZTF18abecikb
ztf,58305.2939352002,551293932015015000,1,551293932015,20.275738,1,551,0.18460414,18.850376,17.425514,18.845,0.101833925,0.024435468,0.027412463,0.0961,274.6487139,-9.9740494,0.8233333,18.7679,0.1114,False,True,False,bulk_1.0.0,0.0,5.80301302015015e+17,0.0,383120120.0,,ZTF18abecikb
ztf,58305.35577550018,551355772015015001,2,551355772015,19.66845,1,551,0.2427547,16.004274,14.573635,16.068,0.04553923,0.005295532,0.012193541,0.0147,274.6488148,-9.9740326,0.79333335,16.0163,0.0167,False,True,False,bulk_1.0.0,0.0,5.80301302015015e+17,0.0,383120220.0,,ZTF18abecikb
ztf,58307.31446760008,553314462015015002,1,553314462015,20.609539,1,553,0.1093957,18.570068,17.342667,18.6918,0.128502,0.039861787,0.04149056,0.0822,274.6487857,-9.97402,0.71666664,18.5812,0.0902,False,True,False,bulk_1.0.0,0.0,5.80301302015015e+17,0.0,383120120.0,,ZTF18abecikb
ztf,58321.208784699906,567208782015015000,1,567208782015,19.51508,1,567,0.16348083,18.230942,17.221197,18.2792,0.10975158,0.04206145,0.043302476,0.1185,274.6487299,-9.9740509,0.7866667,18.3301,0.1579,False,True,False,bulk_1.0.0,0.0,5.90156382015015e+17,0.0,383120120.0,t8_f5_c3,ZTF18abecikb
ztf,58332.22987269983,578229872015015002,1,578229872015,20.60173,1,578,0.13438152,18.437037,17.297907,18.4511,0.10041647,0.03338864,0.03516844,0.064,274.6487381,-9.9740512,0.8066667,18.5439,0.0843,False,True,False,bulk_1.0.0,0.0,5.90156382015015e+17,0.0,383120120.0,t8_f5_c3,ZTF18abecikb
ztf,58334.30130789988,580301302015015001,1,580301302015,20.155024,1,580,0.14024645,18.603811,17.353447,18.5725,0.093635626,0.027221566,0.029600268,0.0921,274.6487515,-9.974055,0.8233333,18.4331,0.1011,False,True,False,bulk_1.0.0,0.0,5.90156382015015e+17,0.0,383120120.0,t8_f5_c3,ZTF18abecikb
