tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,rbversion,oid
ztf,59253.557384300046,1499557383015015004,2,1499557383015,20.231806,1,1499,1.0552505,19.947472,19.9114,0.1712446,0.2939,278.6707411,17.8796626,0.6242857,0.9999999,19.8933,0.3713,589120230.0,True,True,False,correction_0.0.1,0.0,,19.874617,0.15864794,0.16013078,t17_f5_c3,ZTF18abcogyz
ztf,59253.560347199906,1499560343015015001,2,1499560343015,20.177254,1,1499,0.8545343,19.866592,20.0381,0.1716171,0.3472,278.6707916,17.8796311,0.6514286,0.9999975,20.2996,0.567,589120230.0,True,True,False,correction_0.0.1,0.0,,19.798807,0.15995033,0.16123027,t17_f5_c3,ZTF18abcogyz
ztf,59521.13561340002,1767135613015015004,2,1767135613015,20.159342,1,1767,0.6618486,19.619509,19.6865,0.1328049,0.256,278.6708968,17.8796462,0.74714285,0.99999756,19.7204,0.3389,589120230.0,True,True,False,correction_1.0.6,0.0,,19.565182,0.12526068,0.12632324,t17_f5_c3,ZTF18abcogyz
ztf,59523.10180559987,1769101803015015004,2,1769101803015,20.664204,1,1769,0.82029784,20.085503,20.3716,0.18057741,0.3384,278.6708353,17.8796602,0.60142857,0.9999981,20.5325,0.5041,589120230.0,True,True,False,correction_1.0.6,0.0,,20.003136,0.16558635,0.16738519,t17_f5_c3,ZTF18abcogyz
ztf,59797.30890050018,2043308903015015003,1,2043308903015,20.653982,1,2043,8.881454,19.823671,19.8911,0.15396747,0.1919,278.6708325,17.8796341,0.75142854,0.99783814,19.9384,0.2564,589120130.0,True,False,False,dev,0.0,,,,,t17_f5_c3,ZTF18abcogyz
ztf,59797.31853009993,2043318533015015005,2,2043318533015,20.921309,1,2043,0.8119423,19.741795,19.7311,0.14099066,0.1476,278.6708099,17.8796339,0.6157143,0.9999997,19.8172,0.2041,589120230.0,True,True,False,dev,0.0,,19.681168,0.1320866,0.13333368,t17_f5_c3,ZTF18abcogyz
ztf,60056.42045139987,2302420453015015001,1,2302420453015,20.391699,1,2302,8.806519,19.87123,20.0142,0.21035135,0.2153,278.6708606,17.879661,0.6514286,0.99997437,19.8156,0.23,589120130.0,True,False,False,1.2.0,0.0,,,,,t17_f5_c3,ZTF18abcogyz
ztf,60056.46671300009,2302466713015015007,2,2302466713015,20.542753,1,2302,0.9462382,19.927034,19.8053,0.16070172,0.2108,278.6708054,17.8796778,0.6342857,0.9999916,19.6796,0.2408,589120230.0,True,True,False,1.2.0,0.0,,19.855494,0.14892997,0.15045422,t17_f5_c3,ZTF18abcogyz
ztf,60058.44277779991,2304442773015015006,2,2304442773015,20.665014,1,2304,0.74679834,19.473213,19.521,0.11522205,0.1484,278.6708192,17.8796129,0.81714284,0.9999986,19.6881,0.2211,589120230.0,True,True,False,1.2.0,0.0,,19.425587,0.109335765,0.110277005,t17_f5_c3,ZTF18abcogyz
ztf,60060.42484949995,2306424843015015002,1,2306424843015,20.608988,1,2306,8.918906,19.928394,19.9673,0.1702037,0.2064,278.6708265,17.8796503,0.81,0.99999964,19.8966,0.2477,589120130.0,True,False,False,1.2.0,0.0,,,,,t17_f5_c3,ZTF18abcogyz
ztf,60060.46174769988,2306461743015015005,2,2306461743015,20.258244,1,2306,0.79460526,19.837137,19.8129,0.13580868,0.2436,278.670869,17.8796702,0.70714283,0.99999976,19.8871,0.3346,589120230.0,True,True,False,1.2.0,0.0,,19.771112,0.12625846,0.1277961,t17_f5_c3,ZTF18abcogyz
ztf,60062.44587960001,2308445873015015003,1,2308445873015,20.721443,1,2308,8.919163,20.368277,20.2593,0.19146876,0.2464,278.6708137,17.8796193,0.61285716,0.9999437,20.3063,0.3297,589120130.0,True,False,False,1.2.0,0.0,,,,,t17_f5_c3,ZTF18abcogyz
ztf,60417.37388890004,2663373883015015005,2,2663373883015,20.166668,1,2663,0.8802139,20.0135,19.8663,0.20286447,0.3195,278.6708122,17.8796656,0.5157143,0.99999446,19.868,0.411,589120230.0,True,True,False,24.4.1,0.0,,19.936235,0.1875231,0.18892968,t17_f5_c3,ZTF18abcogyz
