tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,60234.477557899896,2480477553315015027,1,2480477553315,20.178642,1,2480,3.5433466,18.484226,18.4113,0.09928841,0.0727,137.8289675,-1.547549,0.9357143,t17_f5_c3,0.9999313,18.3882,0.0906,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60237.46155089978,2483461553315015012,1,2483461553315,20.082918,1,2483,3.6156957,18.453814,18.4872,0.0902592,0.0822,137.8289757,-1.5475268,0.9357143,t17_f5_c3,0.9999994,18.4544,0.1017,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60239.498680599965,2485498683315015009,1,2485498683315,20.462755,1,2485,3.549255,18.47223,18.5978,0.07827154,0.0668,137.8289637,-1.547546,0.94857144,t17_f5_c3,0.9999998,18.7024,0.0932,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60239.50499999989,2485504993315015009,2,2485504993315,20.303,1,2485,3.4677675,18.359324,18.3583,0.06941962,0.0642,137.8289669,-1.5475359,0.9357143,t17_f5_c3,0.99999857,18.3392,0.0804,415120233.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60244.51881940011,2490518813315015004,1,2490518813315,19.833904,1,2490,3.4031649,18.606668,18.4814,0.107411906,0.1001,137.8289768,-1.5475893,0.85142857,t17_f5_c3,0.99999964,18.4622,0.1259,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60248.48628470022,2494486283315015013,2,2494486283315,19.237349,1,2494,3.336261,18.51519,18.5381,0.12364706,0.1361,137.8289289,-1.5474926,0.55,t17_f5_c3,0.99875534,18.3773,0.1507,415120233.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60248.52260420006,2494522603315015004,1,2494522603315,18.961,1,2494,3.70595,18.5782,19.056,0.238052,0.221,137.8289116,-1.5475232,0.478571,t17_f5_c3,,19.1482,0.3087,,False,False,False,1.2.1,0.0,2.497463373315015e+18,ZTF23ablaxwm
ztf,60251.463379600085,2497463373315015014,2,2497463373315,19.740221,1,2497,3.4340076,18.757992,18.9746,0.13933454,0.1806,137.8289594,-1.5475509,0.9028571,t17_f5_c3,0.99999094,19.1165,0.2642,415120233.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60251.51902779983,2497519023315015009,1,2497519023315,19.808,1,2497,3.652584,18.779636,18.7956,0.107740685,0.1389,137.8289915,-1.5475026,0.8585714,t17_f5_c3,0.99999845,18.7974,0.1784,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60253.4637616002,2499463763315015022,1,2499463763315,19.719563,1,2499,3.5335414,18.973087,18.8991,0.12190176,0.1504,137.8289388,-1.5475633,0.84,t17_f5_c3,0.9999867,18.9824,0.208,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60253.49843750009,2499498433315015008,2,2499498433315,20.130653,1,2499,3.4977512,18.657652,18.6739,0.08067319,0.1068,137.8289741,-1.5475876,0.9057143,t17_f5_c3,0.99999917,18.6363,0.1322,415120233.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60256.47537040012,2502475373315015008,1,2502475373315,19.836233,1,2502,3.3709486,19.126608,19.3227,0.14154819,0.1619,137.8290226,-1.5475724,0.57,t17_f5_c3,0.99975157,19.2843,0.2003,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60258.46239579981,2504462393315015008,2,2504462393315,20.153385,1,2504,3.493791,18.68078,18.6585,0.08030366,0.0982,137.828974,-1.5475588,0.93,t17_f5_c3,0.99999785,18.5936,0.1185,415120233.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60258.52329860022,2504523293315015016,1,2504523293315,20.322504,1,2504,3.462778,19.127663,19.055,0.11272482,0.109,137.828946,-1.5475847,0.9357143,t17_f5_c3,0.99999845,18.9348,0.1249,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60260.48099539988,2506480993315015017,1,2506480993315,20.08667,1,2506,3.3909583,19.251297,19.2501,0.15020686,0.1334,137.8289659,-1.5475939,0.7128571,t17_f5_c3,0.9999334,19.1926,0.1621,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60263.42111109989,2509421113315015009,2,2509421113315,20.102829,1,2509,3.505707,18.760624,18.7292,0.092636816,0.1066,137.8289752,-1.5475736,0.9285714,t17_f5_c3,0.99999946,18.6751,0.13,415120233.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
ztf,60263.465706000105,2509465703315015028,1,2509465703315,19.847067,1,2509,3.4054854,19.36267,19.1723,0.13136359,0.1807,137.8289515,-1.5475976,0.8057143,t17_f5_c3,0.9999473,19.0122,0.2001,415120133.0,True,False,False,1.2.1,0.0,,ZTF23ablaxwm
