tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60692.57678239979,2938576782315015013,2,2938576782315,18.48997,1,2938,0.40368786,17.967491,16.858377,17.8543,0.122300275,0.04102404,0.044033367,0.1729,280.9194278,6.507825,0.7185714,t17_f5_c3,0.9997053,17.8635,0.2237,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60692.57724539982,2938577242315015012,2,2938577242315,18.457731,1,2938,0.65639615,18.087702,16.90014,17.9417,0.12967339,0.040125433,0.04343369,0.194,280.9193605,6.5078916,0.73,t17_f5_c3,0.9997818,17.9321,0.2468,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60692.577719899826,2938577712315015012,2,2938577712315,18.450922,1,2938,0.35862333,17.90938,16.837095,17.8637,0.12870435,0.04529811,0.047937915,0.1874,280.9195696,6.5077462,0.74142855,t17_f5_c3,0.99994445,17.8901,0.2464,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60693.57642359985,2939576422315015015,2,2939576422315,18.22816,1,2939,0.6254072,18.111843,16.908167,17.9725,0.17215769,0.05428897,0.056814123,0.2272,280.9196187,6.5076847,0.6471428,t17_f5_c3,0.9999496,18.1363,0.3393,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60694.57306709979,2940573062315015023,2,2940573062315,18.398703,1,2940,0.88288456,17.704702,16.756283,17.9311,0.104646645,0.04118882,0.043687552,0.1632,280.9197831,6.5077805,0.63714284,t17_f5_c3,0.999943,17.7434,0.1761,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60706.55908560008,2952559082315015026,2,2952559082315,19.782564,1,2952,0.27244678,18.427637,17.002584,18.4917,0.09601653,0.018274544,0.025841946,0.1193,280.9196129,6.5078349,0.8742857,t17_f5_c3,0.99999917,18.4486,0.146,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60706.56320599979,2952563202315015032,2,2952563202315,19.381533,1,2952,0.122953184,18.27098,16.95815,18.5606,0.13366404,0.03582929,0.039891705,0.1549,280.9195659,6.50782,0.76857144,t17_f5_c3,0.99996233,18.5022,0.1878,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60706.56730319979,2952567302315015026,2,2952567302315,19.17543,1,2952,0.16011252,18.331158,16.975763,18.5678,0.14358643,0.0371503,0.041205566,0.1825,280.9195868,6.5078317,0.7714286,t17_f5_c3,0.99999666,18.5952,0.2396,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60707.55734949978,2953557342315015028,2,2953557342315,19.29671,1,2953,0.30866966,18.532192,17.029749,18.4251,0.11661375,0.022432001,0.029226225,0.1358,280.9195935,6.5077735,0.7771429,t17_f5_c3,0.9999981,18.5997,0.2035,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
ztf,60707.56079859985,2953560792315015020,2,2953560792315,19.023245,1,2953,0.35606715,18.47279,17.014553,18.5628,0.15053679,0.034682646,0.039295997,0.1971,280.9196322,6.507803,0.74857146,t17_f5_c3,0.9999995,18.6046,0.262,1533120223,True,True,False,26.0.1,0.0,ZTF21abpksii
