tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59263.531643500086,1509531640915015008,1,1509531640915,19.5096,1,1509,0.590216,17.3993,15.428132,17.3174,0.083158,0.005045582,0.013534341,0.0312,276.802949,9.3344118,0.555714,t17_f5_c3,17.2642,0.0358,False,True,False,correction_0.0.1,0.0,,,,ZTF21aamlkbn
ztf,59266.535115700215,1512535110915015016,2,1512535110915,19.21285,1,1512,1.4890357,15.57614,,15.702,0.04913585,,,0.0122,276.8031804,9.3342626,0.48285714,t17_f5_c3,15.5882,0.0123,True,False,False,correction_0.0.1,0.0,0.897242,538120209.0,,ZTF21aamlkbn
ztf,59269.49646990001,1515496460915015005,1,1515496460915,19.498793,1,1515,0.7955796,17.507559,15.445032,17.3455,0.08089998,100.0,0.012104246,0.0517,276.8030084,9.3344022,0.87857145,t17_f5_c3,17.3275,0.0636,True,True,False,correction_0.0.1,0.0,0.999544,538120109.0,,ZTF21aamlkbn
ztf,59271.528819399886,1517528810915015004,1,1517528810915,18.8557,1,1517,0.441984,17.7133,15.473444,17.4011,0.104045,0.0018320243,0.01322143,0.0718,276.8028653,9.3343036,0.77,t17_f5_c3,17.361,0.0875,False,True,False,correction_0.0.1,0.0,,,,ZTF21aamlkbn
ztf,59276.505937499925,1522505930915015010,1,1522505930915,19.449526,1,1522,1.2917715,18.14422,15.5196085,17.8296,0.13005343,100.0,0.011595165,0.0766,276.803132,9.3342857,0.7128571,t17_f5_c3,17.7924,0.0927,True,True,False,correction_0.0.1,0.0,0.998978,538120109.0,,ZTF21aamlkbn
ztf,59622.51328699989,1868513280915015009,1,1868513280915,19.449535,1,1868,0.96108586,16.883627,15.325692,16.8545,0.06551274,0.01062038,0.015600978,0.0245,276.8030378,9.3343004,0.72571427,t17_f5_c3,16.849,0.0295,True,True,False,correction_1.0.6,0.0,0.99972796,538120109.0,,ZTF21aamlkbn
ztf,59622.54256939981,1868542560915015010,2,1868542560915,19.73503,1,1868,1.160354,15.104471,13.2071705,15.7195,0.080366515,100.0,0.014000865,0.0111,276.8031037,9.3343338,0.34571427,t17_f5_c3,15.5718,0.012,True,True,True,correction_1.0.6,0.0,0.998386,538120209.0,,ZTF21aamlkbn
ztf,59673.48499999987,1919485000915015004,2,1919485000915,19.897089,1,1919,0.731112,15.780293,13.298558,15.7006,0.06190111,100.0,0.006295122,0.0127,276.802976,9.3343355,0.7128571,t17_f5_c3,15.6661,0.0133,True,True,True,correction_1.0.6,0.0,0.998608,538120209.0,,ZTF21aamlkbn
ztf,59968.56681710016,2214566810915015009,2,2214566810915,19.303312,1,2214,1.1050667,15.034248,13.194606,15.1107,0.06956089,100.0,0.012779328,0.0089,276.8030958,9.3344084,0.6628571,t17_f5_c3,15.0944,0.0099,True,True,False,1.1.6,0.0,0.98898154,538120209.0,,ZTF21aamlkbn
ztf,59968.56918979995,2214569180915015010,2,2214569180915,19.141617,1,2214,1.381901,15.53231,13.27059,15.1391,0.06670127,100.0,0.008307037,0.0094,276.8031194,9.3342042,0.5314286,t17_f5_c3,15.1078,0.0105,True,True,False,1.1.6,0.0,0.99891204,538120209.0,,ZTF21aamlkbn
ztf,59968.571562500205,2214571560915015007,2,2214571560915,18.853,1,2214,0.647537,15.0067,13.189491,15.0793,0.026682,100.0,0.0050042067,0.0096,276.8029405,9.3343123,0.705714,t17_f5_c3,15.0612,0.011,False,True,False,1.1.6,0.0,,,2.214573930915015e+18,ZTF21aamlkbn
ztf,59968.573935199995,2214573930915015008,2,2214573930915,18.92799,1,2214,0.69962656,15.318679,13.241577,15.1046,0.063257426,100.0,0.009338363,0.011,276.8029624,9.3343222,0.70714283,t17_f5_c3,15.09,0.0129,True,True,False,1.1.6,0.0,0.9999869,538120209.0,,ZTF21aamlkbn
