tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59510.24767359998,1756247675015015002,1,1756247675015,19.544731,1,1756,1.6082206,16.711382,16.7237,0.046502326,0.0316,10.8843891,14.3427703,0.93,t17_f5_c3,0.9993098,16.6934,0.0387,500120150,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59517.21515050018,1763215155015015007,1,1763215155015,20.879833,1,1763,1.598273,16.931805,16.9753,0.05882264,0.0192,10.8843861,14.3427724,0.8585714,t17_f5_c3,0.94579893,16.9589,0.0222,500120150,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59517.23611109983,1763236115015015003,2,1763236115015,20.518055,1,1763,2.1667335,16.538002,16.6043,0.037691295,0.0198,10.8843889,14.3427636,0.8642857,t17_f5_c3,0.99846303,16.6367,0.0242,500120250,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59520.2338657002,1766233865015015006,2,1766233865015,20.409206,1,1766,2.197169,16.647566,16.7548,0.0403511,0.0224,10.8843808,14.3427709,0.87714285,t17_f5_c3,0.99980927,16.7886,0.0274,500120250,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59522.192314799875,1768192315015015003,2,1768192315015,20.583406,1,1768,2.1399038,16.69994,16.7463,0.031595834,0.0217,10.8843998,14.3427791,0.87285715,t17_f5_c3,0.99668384,16.7628,0.026,500120250,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59522.26131939981,1768261315015015009,1,1768261315015,20.827581,1,1768,1.591899,17.18344,17.2085,0.057216514,0.0236,10.8843828,14.3427785,0.93285716,t17_f5_c3,0.9916054,17.1782,0.0272,500120150,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59524.21267359983,1770212675015015009,2,1770212675015,20.632107,1,1770,2.1579099,16.77778,16.8693,0.032006893,0.0239,10.8843965,14.3427783,0.86,t17_f5_c3,0.9845719,16.9095,0.0293,500120250,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59524.30908560008,1770309085015015005,1,1770309085015,20.911718,1,1770,1.6000047,17.27109,17.3249,0.052648533,0.0254,10.8843786,14.3427722,0.87857145,t17_f5_c3,0.94701374,17.3035,0.0294,500120150,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59526.2290856,1772229085015015008,1,1772229085015,20.860344,1,1772,1.5973577,17.31569,17.3783,0.059893932,0.0279,10.8843801,14.3427751,0.80857146,t17_f5_c3,0.8791902,17.3428,0.0322,500120150,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59526.23768519983,1772237685015015013,2,1772237685015,20.670458,1,1772,2.206098,16.849932,16.9136,0.03281522,0.0244,10.8843813,14.3427867,0.83285713,t17_f5_c3,0.97897637,16.9428,0.0296,500120250,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59529.19244210003,1775192445015015008,2,1775192445015,20.33323,1,1775,2.1758916,16.832264,16.9299,0.039307673,0.0273,10.8843893,14.3427784,0.89857143,t17_f5_c3,0.9971539,16.9553,0.0335,500120250,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
ztf,59529.261932900175,1775261935015015004,1,1775261935015,20.110775,1,1775,1.6464202,17.449776,17.5561,0.063902095,0.04,10.8843927,14.3427606,0.9285714,t17_f5_c3,0.9997971,17.4843,0.046,500120150,True,False,False,correction_1.0.6,0.0,ZTF21aciluqg
