tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59536.5478356001,1782547833915015000,2,1782547833915,18.97202,1,1782,1.7486392,19.066198,19.3371,0.17794962,0.498,200.9035503,-1.9709226,0.85142857,t17_f5_c3,0.99980766,19.0173,0.4765,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59536.550196799915,1782550193915015001,2,1782550193915,19.010233,1,1782,1.8183249,18.930174,18.8446,0.18879251,0.3107,200.9035237,-1.9709864,0.86714286,t17_f5_c3,0.9998302,18.7662,0.3706,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59536.55726849986,1782557263915015006,2,1782557263915,18.790186,1,1782,2.0221221,19.105936,18.7529,0.21687962,0.3277,200.9035339,-1.9710573,0.76,t17_f5_c3,0.8892163,18.7063,0.403,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59540.5576272998,1786557623915015000,2,1786557623915,19.158918,1,1786,2.0612288,19.061867,18.8357,0.17558111,0.2508,200.9036343,-1.9709551,0.8542857,t17_f5_c3,0.9997273,19.2598,0.4751,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59540.560080999974,1786560083915015004,2,1786560083915,19.071404,1,1786,2.1833017,18.976381,19.0836,0.20511326,0.3417,200.9036506,-1.9709921,0.7728571,t17_f5_c3,0.998777,19.3454,0.5577,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59550.54376159981,1796543763915015003,2,1796543763915,20.155485,1,1796,1.8364184,18.937637,18.9794,0.08156443,0.1462,200.9035624,-1.9709472,0.94285715,t17_f5_c3,0.99999785,18.9321,0.1779,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59550.546192099806,1796546193915015002,2,1796546193915,20.074102,1,1796,1.9229017,19.00988,18.8964,0.10104774,0.14,200.9035875,-1.9709542,0.94,t17_f5_c3,0.99978936,18.7927,0.1618,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59550.54863430001,1796548633915015002,2,1796548633915,20.193308,1,1796,1.7821522,19.001226,19.2187,0.12260994,0.1742,200.903527,-1.970967,0.9071429,t17_f5_c3,0.99998057,19.2675,0.2317,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59550.551076400094,1796551073915015004,2,1796551073915,20.171366,1,1796,1.8351985,18.909456,19.2069,0.10592737,0.1783,200.9035569,-1.9709539,0.9071429,t17_f5_c3,0.9997823,19.069,0.1998,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
ztf,59550.55351850018,1796553513915015003,2,1796553513915,20.097971,1,1796,1.9163063,18.99688,19.0029,0.11320867,0.1512,200.9035511,-1.9709968,0.9071429,t17_f5_c3,0.99951327,19.2447,0.2402,424120239,True,False,False,correction_1.0.6,0.0,ZTF21acprfzu
