tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,60687.569618099835,2933569611815015043,2,2933569611815,18.1076,1,2933,2.00746,14.9829,15.7306,0.037181,0.0192,279.1652447,13.7018972,0.368571,t17_f5_c3,15.0419,0.0137,False,False,False,26.0.1,0.0,2.934566871815015e+18,,,,,,ZTF21abhqxiu
ztf,60688.56687500002,2934566871815015010,2,2934566871815,18.190884,1,2934,0.92395353,14.47563,14.5926,0.03747619,0.0094,279.1651909,13.701518,0.52428573,t17_f5_c3,14.5369,0.0107,True,True,True,26.0.1,0.0,,12.542567,100.0,0.0063172826,0.20550582,1584120218.0,ZTF21abhqxiu
ztf,60688.56734950002,2934567341815015023,2,2934567341815,18.146824,1,2934,0.6605086,14.369078,14.4952,0.011193795,0.0087,279.1651281,13.7014707,0.56285715,t17_f5_c3,14.45,0.0099,True,True,False,26.0.1,0.0,,12.523857,100.0,0.002045922,0.47347328,1584120218.0,ZTF21abhqxiu
ztf,60688.57030089991,2934570301815015012,2,2934570301815,18.111456,1,2934,0.41559955,14.343022,14.635,0.054323718,0.0097,279.1650391,13.7013382,0.52,t17_f5_c3,14.5861,0.0111,True,True,False,26.0.1,0.0,,12.519048,100.0,0.010125108,0.05956811,1584120218.0,ZTF21abhqxiu
ztf,60692.5628819,2938562881815015008,2,2938562881815,19.073277,1,2938,0.6288182,14.595138,14.5868,0.064256184,0.0076,279.1651162,13.7013483,0.70428574,t17_f5_c3,14.5728,0.0086,True,True,False,26.0.1,0.0,,12.561812,100.0,0.009876088,0.9611675,1584120218.0,ZTF21abhqxiu
ztf,60692.56814809982,2938568141815015010,2,2938568141815,19.038038,1,2938,0.68528587,14.619624,14.581,0.010506133,0.0075,279.1651146,13.7013103,0.7342857,t17_f5_c3,14.5604,0.0084,True,True,False,26.0.1,0.0,,12.56554,100.0,0.0015841977,0.9786671,1584120218.0,ZTF21abhqxiu
ztf,60692.56814809982,2938568141815015011,2,2938568141815,19.038038,1,2938,0.78951055,14.632891,15.1334,0.03189238,0.0104,279.1651147,13.7012622,0.57,t17_f5_c3,14.7402,0.0094,True,True,False,26.0.1,0.0,,12.567531,100.0,0.0047592977,0.9786671,1584120218.0,ZTF21abhqxiu
ztf,60692.571562500205,2938571561815015006,2,2938571561815,19.070314,1,2938,0.36833224,14.780343,14.6535,0.0310087,0.008,279.1648656,13.701346,0.77,t17_f5_c3,14.6292,0.009,True,True,False,26.0.1,0.0,,12.588304,100.0,0.0041178237,0.9833878,1584120218.0,ZTF21abhqxiu
ztf,60693.56137729995,2939561371815015006,2,2939561371815,19.402103,1,2939,0.6066384,14.714138,14.6954,0.010770528,0.0078,279.1650662,13.7012878,0.62142855,t17_f5_c3,14.6784,0.0086,True,True,False,26.0.1,0.0,,12.579276,100.0,0.0015076207,0.9410007,1584120218.0,ZTF21abhqxiu
ztf,60693.56137729995,2939561371815015012,2,2939561371815,19.4021,1,2939,1.11768,14.551,15.0735,0.105064,0.0095,279.1651865,13.7012014,0.301429,t17_f5_c3,15.064,0.0115,False,True,False,26.0.1,0.0,2.940569151815015e+18,12.554911,0.0048976387,0.016711615,,,ZTF21abhqxiu
ztf,60693.564294000156,2939564291815015011,2,2939564291815,19.453161,1,2939,0.5920989,14.62878,14.7175,0.077996105,0.0079,279.1650998,13.7013341,0.6314286,t17_f5_c3,14.5717,0.0079,True,True,False,26.0.1,0.0,,12.566916,100.0,0.011676891,0.99474466,1584120218.0,ZTF21abhqxiu
ztf,60693.56722219987,2939567221815015005,2,2939567221815,19.332232,1,2939,0.83204997,14.8109865,14.7508,0.011724061,0.0082,279.1651809,13.7013561,0.65,t17_f5_c3,14.7387,0.0091,True,True,False,26.0.1,0.0,,12.592323,100.0,0.0015191926,0.5688973,1584120218.0,ZTF21abhqxiu
ztf,60693.56722219987,2939567221815015008,2,2939567221815,19.332232,1,2939,0.8343314,14.691703,14.9784,0.0788222,0.0094,279.165132,13.7012605,0.54142857,t17_f5_c3,14.859,0.01,True,True,False,26.0.1,0.0,,12.576107,100.0,0.011230792,0.6515183,1584120218.0,ZTF21abhqxiu
ztf,60694.56082180003,2940560821815015012,2,2940560821815,19.423279,1,2940,1.119825,14.778105,14.7115,0.011088581,0.0076,279.1651814,13.7011951,0.6028572,t17_f5_c3,14.6925,0.0083,True,True,False,26.0.1,0.0,,12.588006,100.0,0.0014751509,0.4779679,1584120218.0,ZTF21abhqxiu
ztf,60694.56082180003,2940560821815015013,2,2940560821815,19.423279,1,2940,1.334291,14.688475,14.9348,0.094112106,0.0083,279.1652164,13.7011436,0.44142857,t17_f5_c3,14.8622,0.0092,True,True,False,26.0.1,0.0,,12.575646,100.0,0.013443562,0.4779679,1584120218.0,ZTF21abhqxiu
ztf,60694.56368059991,2940563681815015006,2,2940563681815,19.355185,1,2940,1.1833137,14.820444,14.7257,0.0115873255,0.0078,279.1646075,13.7014665,0.6342857,t17_f5_c3,14.7056,0.0085,True,True,False,26.0.1,0.0,,12.593544,100.0,0.001490127,0.1678941,1584120218.0,ZTF21abhqxiu
ztf,60694.5691550998,2940569151815015010,2,2940569151815,19.112396,1,2940,1.1155818,14.489943,14.6694,0.06360296,0.0075,279.1651184,13.701147,0.6414286,t17_f5_c3,14.6393,0.0082,True,True,False,26.0.1,0.0,,12.544967,100.0,0.01060442,0.77519083,1584120218.0,ZTF21abhqxiu
ztf,61051.581990700215,3297581991815010094,2,3297581991815,17.265442,-1,3297,1.1848723,15.295241,14.9073,0.053058073,0.02,279.1651937,13.7011812,0.43,t17_f5_c3,14.816,0.0232,True,True,False,27.5.7a32.dev1,0.0,,12.851742,100.0,0.0055892235,0.0113681,1584120218.0,ZTF21abhqxiu
ztf,61052.571886599995,3298571881815010143,2,3298571881815,18.18752,-1,3298,0.76776206,14.610607,14.8695,0.03104616,0.0114,279.1650768,13.7012375,0.48857144,t17_f5_c3,14.8543,0.0134,True,True,False,27.5.7a32.dev1,0.0,,12.957199,100.0,0.0067708716,0.21232507,1584120218.0,ZTF21abhqxiu
ztf,61052.583796299994,3298583791815010223,2,3298583791815,17.497452,-1,3298,0.65953267,14.185734,14.3592,0.016042074,0.013,279.1647649,13.7014724,0.5371429,t17_f5_c3,14.3504,0.0163,True,True,False,27.5.7a32.dev1,0.0,,13.076976,100.0,0.005777732,0.65807915,1584120218.0,ZTF21abhqxiu
ztf,61053.57151619997,3299571511815010016,2,3299571511815,18.6066,-1,3299,1.02066,14.6064,14.7661,0.049605,0.0079,279.1646585,13.7013459,0.492857,t17_f5_c3,14.7575,0.009,False,True,False,27.5.7a32.dev1,0.0,3.30557429181501e+18,12.958118,100.0,0.01086959,,,ZTF21abhqxiu
ztf,61053.57664350001,3299576641815010177,2,3299576641815,17.9814,-1,3299,1.00958,14.5933,14.6794,0.028327,0.0095,279.1647674,13.701638,0.488571,t17_f5_c3,14.6329,0.0111,False,True,False,27.5.7a32.dev1,0.0,3.30557429181501e+18,12.96101,100.0,0.006299191,,,ZTF21abhqxiu
ztf,61053.58217590023,3299582171815010133,2,3299582171815,17.5308,-1,3299,0.958655,14.2211,14.4097,0.017633,0.0127,279.1646682,13.7014163,0.487143,t17_f5_c3,14.3802,0.0156,False,True,False,27.5.7a32.dev1,0.0,3.30557429181501e+18,13.064515,100.0,0.006077045,,,ZTF21abhqxiu
ztf,61057.571041699965,3303571041815010073,2,3303571041815,18.497631,-1,3303,0.47766075,14.332278,14.4507,0.02665629,0.0072,279.1649029,13.7012852,0.64,t17_f5_c3,14.4433,0.0084,True,True,False,27.5.7a32.dev1,0.0,,13.028693,100.0,0.008023532,0.7945955,1584120218.0,ZTF21abhqxiu
ztf,61057.5744097,3303574401815010097,2,3303574401815,18.181808,-1,3303,0.4194609,14.228933,14.3676,0.021022042,0.0081,279.164927,13.7012963,0.6414286,t17_f5_c3,14.3662,0.0098,True,True,False,27.5.7a32.dev1,0.0,,13.061829,100.0,0.007175185,0.7069979,1584120218.0,ZTF21abhqxiu
ztf,61058.57012729999,3304570121815010030,2,3304570121815,19.6814,-1,3304,0.600486,14.4848,14.4342,0.056401,0.0052,279.1647768,13.701374,0.565714,t17_f5_c3,14.435,0.0058,False,True,False,27.5.7a32.dev1,0.0,3.30557429181501e+18,12.986686,100.0,0.014191914,,,ZTF21abhqxiu
ztf,61058.574155100156,3304574151815010011,2,3304574151815,19.4525,-1,3304,0.50419,14.3486,14.377,0.042102,0.0055,279.1648055,13.7014215,0.644286,t17_f5_c3,14.3716,0.0063,False,True,False,27.5.7a32.dev1,0.0,3.30557429181501e+18,13.023828,100.0,0.012427783,,,ZTF21abhqxiu
ztf,61059.5703125,3305570311815010019,2,3305570311815,19.5976,-1,3305,0.433291,14.3634,14.3889,0.006408,0.005,279.1648235,13.7013876,0.675714,t17_f5_c3,14.3736,0.0056,False,True,False,27.5.7a32.dev1,0.0,3.30557429181501e+18,13.019497,100.0,0.0018584941,,,ZTF21abhqxiu
ztf,61059.57429399993,3305574291815010021,2,3305574291815,19.346607,-1,3305,0.36966604,14.313673,14.4151,0.020299744,0.0056,279.1648341,13.7014139,0.74142855,t17_f5_c3,14.4199,0.0065,True,True,False,27.5.7a32.dev1,0.0,,13.034356,100.0,0.0062483274,0.22844091,1584120218.0,ZTF21abhqxiu
ztf,61059.5792129999,3305579211815010010,2,3305579211815,18.745348,-1,3305,0.21193473,14.441143,14.4568,0.037387066,0.0078,279.1648849,13.7014159,0.74142855,t17_f5_c3,14.4585,0.0095,True,True,False,27.5.7a32.dev1,0.0,,12.997953,100.0,0.009895676,0.99413466,1584120218.0,ZTF21abhqxiu
