tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58365.269513899926,611269513915015070,1,611269513915,20.797743,1,611,3.847415,17.946829,17.9603,0.0516685,0.0307,306.9979837,12.1291187,0.84,t8_f5_c3,0.0,17.9536,0.0379,542120139.0,False,False,False,bulk_1.0.0,0.0,6.14252523915015e+17,,,,ZTF18absunxx
ztf,58368.2525231,614252523915015019,1,614252523915,20.933128,1,614,3.9711738,18.438522,18.3771,0.0760186,0.0393,306.9979666,12.1290918,0.69666666,t8_f5_c3,0.0,18.2579,0.0444,542120139.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18absunxx
ztf,58757.19305559993,1003193053915015021,1,1003193053915,20.527948,1,1003,3.9490197,17.734344,17.7745,0.046964306,0.0312,306.9979629,12.1291034,0.93857145,t17_f5_c3,0.99999976,17.7287,0.0373,542120139.0,False,False,False,bulk_1.0.0,0.0,1.010241463915015e+18,,,,ZTF18absunxx
ztf,58760.1207059999,1006120703915015028,2,1006120703915,20.166258,1,1006,0.8588348,18.104591,18.1518,0.053638585,0.0566,306.9979752,12.1291007,0.9342857,t17_f5_c3,0.9999999,18.1799,0.0738,542120239.0,False,True,False,bulk_1.0.0,0.0,1.010241463915015e+18,18.084984,0.052601665,0.052678585,ZTF18absunxx
ztf,58764.241469900124,1010241463915015006,1,1010241463915,19.684885,1,1010,3.9730804,19.107662,18.95,0.14593685,0.2045,306.9979868,12.1290711,0.93142855,t17_f5_c3,0.99989474,18.9257,0.2568,542120139.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18absunxx
ztf,59072.31987270014,1318319873915015016,2,1318319873915,20.701109,1,1318,0.83826697,18.029226,18.0622,0.049141675,0.0395,306.9979713,12.1291071,0.9357143,t17_f5_c3,0.99999964,18.1325,0.0529,542120239.0,False,True,False,bulk_1.0.0,0.0,1.327230793915015e+18,18.010921,0.048246987,0.048320152,ZTF18absunxx
ztf,59072.34065969987,1318340653915015025,1,1318340653915,20.410492,1,1318,3.879842,17.747381,17.7239,0.04492733,0.0349,306.9979857,12.1291077,0.9257143,t17_f5_c3,0.99999976,17.7267,0.044,542120139.0,False,False,False,bulk_1.0.0,0.0,1.327230793915015e+18,,,,ZTF18absunxx
ztf,59075.2958217999,1321295823915015025,2,1321295823915,20.835617,1,1321,0.79721296,17.93796,17.9974,0.05809749,0.034,306.9979576,12.1291077,0.9357143,t17_f5_c3,0.99992055,18.0118,0.0431,542120239.0,False,True,False,bulk_1.0.0,0.0,1.327230793915015e+18,17.92112,0.057150986,0.05720335,ZTF18absunxx
ztf,59075.33600689983,1321336003915015020,1,1321336003915,20.696815,1,1321,3.8857646,17.708302,17.7293,0.053727854,0.0288,306.9979642,12.1291196,0.93,t17_f5_c3,0.99999034,17.7558,0.0366,542120139.0,False,False,False,bulk_1.0.0,0.0,1.327230793915015e+18,,,,ZTF18absunxx
ztf,59078.28993060021,1324289933915015025,2,1324289933915,20.796144,1,1324,0.804775,18.173393,18.1565,0.056042857,0.04,306.9979604,12.1291135,0.93857145,t17_f5_c3,0.99732435,18.1749,0.0511,542120239.0,False,True,False,bulk_1.0.0,0.0,1.327230793915015e+18,18.152515,0.05489199,0.054975457,ZTF18absunxx
