tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60707.56480319984,2953564800615015132,2,2953564800615,19.278545,1,2953,0.12531103,18.291649,16.045374,18.6297,0.18534544,0.015584706,0.023413802,0.1905,272.8456287,-9.8674818,0.5542857,t17_f5_c3,0.9999989,18.7238,0.2635,1428120206,True,True,False,26.0.1,0.0,ZTF23aathqkb
ztf,60708.55891200015,2954558910615015077,2,2954558910615,19.852612,1,2954,0.82072484,18.462217,16.065498,18.6007,0.13972497,100.0,0.0153669175,0.1329,272.8457938,-9.8675977,0.4642857,t17_f5_c3,0.9144677,18.4472,0.1452,1428120206,True,True,False,26.0.1,0.0,ZTF23aathqkb
ztf,61059.579722200055,3305579720615015071,2,3305579720615,18.04878,1,3305,0.23128018,16.272655,15.479004,16.3602,0.043397054,0.018137028,0.020892939,0.0663,272.8456541,-9.8674628,0.49571428,t17_f5_c3,0.99999964,16.3673,0.0855,1428120206,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61059.58018520009,3305580180615015107,2,3305580180615,17.889572,1,3305,0.2282361,16.396494,15.536864,16.4975,0.045500655,0.017472353,0.020614168,0.0758,272.8455854,-9.8675418,0.5157143,t17_f5_c3,0.9999989,16.4785,0.0955,1428120206,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61059.584120399784,3305584120615015076,2,3305584120615,17.362728,1,3305,0.2047863,16.37094,15.525212,16.569,0.060058054,0.025346361,0.027560076,0.158,272.8456258,-9.8674302,0.44,t17_f5_c3,1.0,16.8625,0.2657,1428120206,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61072.564317100216,3318564310615015023,2,3318564310615,18.733057,1,3318,0.2807235,16.774761,15.692166,16.6663,0.062376328,0.019243898,0.023013463,0.0472,272.845653,-9.8674255,0.71,t17_f5_c3,0.9999989,16.6152,0.0573,1428120206,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61072.56766200019,3318567660615015039,2,3318567660615,18.821848,1,3318,0.2773767,16.854073,15.720758,16.8165,0.063178405,0.01808197,0.022245537,0.053,272.8456723,-9.8674805,0.75714284,t17_f5_c3,1.0,16.7666,0.0646,1428120206,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61072.570543999784,3318570546015015002,2,3318570546015,18.639286,1,3318,0.07778137,16.81292,15.70161,16.7238,0.06753859,0.021686219,0.02426767,0.0607,272.8455849,-9.8674449,0.82,t17_f5_c3,0.99999845,16.6987,0.0757,1376120260,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61072.571006900165,3318571006015015004,2,3318571006015,18.622076,1,3318,0.23220164,16.812876,15.701594,16.8569,0.053198267,0.015709126,0.019115463,0.0704,272.8456198,-9.8675245,0.87714285,t17_f5_c3,1.0,16.8653,0.0906,1376120260,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61072.5719792,3318571970615015021,2,3318571970615,18.76675,1,3318,0.26712254,16.846651,15.71814,16.7652,0.044128295,0.008744848,0.015606748,0.0572,272.8456693,-9.8674821,0.86142856,t17_f5_c3,1.0,16.7534,0.0722,1428120206,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61072.57584490022,3318575846015015003,2,3318575846015,18.260956,1,3318,0.30906194,16.79373,15.694675,16.9373,0.060338445,0.019069772,0.021926656,0.1013,272.8456727,-9.8675085,0.8485714,t17_f5_c3,1.0,17.0445,0.1432,1376120260,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61073.567812500056,3319567816015015003,2,3319567816015,17.845743,1,3319,0.30328372,16.850138,15.714836,16.5692,0.09556267,0.031725623,0.033586733,0.1185,272.8456586,-9.8675235,0.7785714,t17_f5_c3,0.9999999,16.4681,0.1383,1376120260,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61073.569837999996,3319569836015015002,2,3319569836015,17.957724,1,3319,0.2439378,16.872835,15.72276,16.866,0.08541009,0.02745133,0.02961277,0.1473,272.8456657,-9.8674769,0.81285715,t17_f5_c3,1.0,16.955,0.2049,1376120260,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
ztf,61073.5753008998,3319575306015015003,2,3319575306015,17.635918,1,3319,0.19369487,16.793034,15.694423,16.778,0.10006562,0.034731846,0.036378134,0.17,272.8456075,-9.8675166,0.5914286,t17_f5_c3,1.0,16.7065,0.2043,1376120260,True,True,False,27.5.7a32.dev1,0.0,ZTF23aathqkb
