tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,61027.45790510019,3273457902615015002,1,3273457902615,20.040009,1,3273,1.5042688,18.989113,18.8562,0.13313542,0.1107,169.6302616,-4.0215509,0.81142855,t17_f5_c3,0.9999969,18.8061,0.1345,420120126.0,True,False,False,27.5.7a32.dev1,0.0,,,,,ZTF25aciofxo
ztf,61027.58153939992,3273581532615015013,2,3273581532615,18.4864,1,3273,0.395455,18.916,19.4154,0.236735,0.9426,169.6302788,-4.0215149,0.535714,t17_f5_c3,,19.2917,1.0809,,False,True,False,27.5.7a32.dev1,0.0,18.26471,0.12267059,0.12994105,3.302440232615015e+18,ZTF25aciofxo
ztf,61030.45643519983,3276456432615015006,1,3276456432615,20.078367,1,3276,1.2671636,18.585093,18.6355,0.11829138,0.0963,169.6303316,-4.0215587,0.89857143,t17_f5_c3,0.99999917,18.5534,0.1135,420120126.0,True,True,True,27.5.7a32.dev1,0.0,18.194515,0.081042096,0.08255097,,ZTF25aciofxo
ztf,61030.52282410022,3276522822615015017,2,3276522822615,20.29593,1,3276,0.12551367,18.625248,18.6315,0.065211,0.0843,169.6303333,-4.0215774,0.93,t17_f5_c3,0.9999958,18.6454,0.1084,420120226.0,True,True,False,27.5.7a32.dev1,0.0,18.09559,0.016060583,0.040036693,,ZTF25aciofxo
ztf,61037.434201399796,3283434202615015003,2,3283434202615,19.102255,1,3283,0.2527081,18.307327,18.2795,0.0893444,0.1088,169.6303353,-4.0216471,0.5485714,t17_f5_c3,0.9980084,18.1928,0.1287,420120226.0,True,True,False,27.5.7a32.dev1,0.0,17.889647,0.05270505,0.0608128,,ZTF25aciofxo
ztf,61050.47797450004,3296477972615015001,1,3296477972615,19.234943,1,3296,1.2042376,18.88536,18.8872,0.16569784,0.1531,169.6303251,-4.0216469,0.36714286,t17_f5_c3,0.9386274,19.0279,0.2232,420120126.0,True,True,False,27.5.7a32.dev1,0.0,18.395004,0.103774324,0.10548093,,ZTF25aciofxo
ztf,61050.53624999989,3296536242615015006,2,3296536242615,18.754751,1,3296,0.39787495,18.608587,18.7581,0.15758476,0.1744,169.6302759,-4.021521,0.34285715,t17_f5_c3,0.46553138,18.7812,0.2285,420120226.0,True,True,False,27.5.7a32.dev1,0.0,18.085333,0.09028735,0.097322255,,ZTF25aciofxo
ztf,61052.382407399826,3298382402615015001,1,3298382402615,19.65254,1,3298,1.3468004,19.039867,19.2394,0.16672264,0.1706,169.6303204,-4.021525,0.56857145,t17_f5_c3,0.9983831,19.1509,0.201,420120126.0,True,True,True,27.5.7a32.dev1,0.0,18.490786,0.09840395,0.10054533,,ZTF25aciofxo
ztf,61052.47023149999,3298470232615015003,2,3298470232615,19.419744,1,3298,0.21160877,18.822062,18.7317,0.11997116,0.1456,169.6303091,-4.0215901,0.6614286,t17_f5_c3,0.9995789,18.6808,0.178,420120226.0,True,True,False,27.5.7a32.dev1,0.0,18.212145,0.054887347,0.068408534,,ZTF25aciofxo
ztf,61054.46037039999,3300460372615015010,1,3300460372615,20.273558,1,3300,1.1566672,19.25451,19.2452,0.097120464,0.1331,169.63035,-4.0215958,0.85571426,t17_f5_c3,0.99998856,19.221,0.1659,420120126.0,True,True,False,27.5.7a32.dev1,0.0,18.61509,0.048671793,0.053894263,,ZTF25aciofxo
ztf,61056.40277779987,3302402772615015005,1,3302402772615,20.114023,1,3302,1.1820346,19.428762,19.348,0.11290594,0.1621,169.6303497,-4.0215744,0.80142856,t17_f5_c3,0.99996233,19.259,0.1906,420120126.0,True,True,True,27.5.7a32.dev1,0.0,18.708317,0.052395035,0.058148466,,ZTF25aciofxo
ztf,61056.44023150019,3302440232615015005,2,3302440232615,20.19504,1,3302,0.015106205,19.001383,19.0096,0.06520355,0.1242,169.6303668,-4.0215803,0.91,t17_f5_c3,0.999996,19.1187,0.175,420120226.0,True,True,False,27.5.7a32.dev1,0.0,18.310741,100.0,0.034515567,,ZTF25aciofxo
ztf,61058.46325229993,3304463252615015029,2,3304463252615,20.17723,1,3304,0.18240458,18.97453,18.7504,0.09682544,0.1037,169.6303174,-4.0215902,0.8685714,t17_f5_c3,0.99999285,18.8472,0.1444,420120226.0,True,True,False,27.5.7a32.dev1,0.0,18.296444,0.027227579,0.051850826,,ZTF25aciofxo
ztf,61060.41547450004,3306415472615015010,1,3306415472615,20.376162,1,3306,1.2346077,19.70723,19.7569,0.14430468,0.1968,169.6303375,-4.0215649,0.83285713,t17_f5_c3,0.9999963,19.7949,0.2596,420120126.0,True,True,True,27.5.7a32.dev1,0.0,18.842813,0.058496907,0.06508995,,ZTF25aciofxo
ztf,61065.35701389983,3311357012615015006,2,3311357012615,19.876595,1,3311,0.14857347,19.153713,19.1341,0.13702238,0.1563,169.63033,-4.0216008,0.85,t17_f5_c3,0.99991316,19.1691,0.2059,420120226.0,True,True,False,27.5.7a32.dev1,0.0,18.388712,0.047745775,0.0677315,,ZTF25aciofxo
ztf,61070.46508099977,3316465082615015003,2,3316465082615,19.546982,1,3316,0.07258453,19.305202,19.0758,0.1489561,0.2247,169.630387,-4.021593,0.8371429,t17_f5_c3,0.9999424,18.7098,0.2056,420120226.0,True,True,False,27.5.7a32.dev1,0.0,18.460955,0.045262553,0.068447806,,ZTF25aciofxo
ztf,61073.442592599895,3319442592615015031,2,3319442592615,18.947794,1,3319,0.5781448,19.162762,18.8756,0.21698521,0.3856,169.6304064,-4.021426,0.62,t17_f5_c3,0.9948385,19.1403,0.632,420120226.0,True,True,False,27.5.7a32.dev1,0.0,18.393175,0.09529193,0.106805906,,ZTF25aciofxo
