tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60287.55862270016,2533558621915015001,2,2533558621915,18.7832,1,2533,1.60542,17.0094,17.1582,0.07671,0.0465,232.641522,10.4539047,0.632857,t17_f5_c3,17.1217,0.056,False,False,False,23.12.x,0.0,2.533568101915015e+18,,,,,,ZTF23aaharfx
ztf,60287.56099539995,2533560991915015000,2,2533560991915,18.7012,1,2533,2.04961,16.8232,17.3449,0.084056,0.058,232.6415592,10.4537848,0.517143,t17_f5_c3,17.2637,0.0674,False,False,False,23.12.x,0.0,2.533568101915015e+18,,,,,,ZTF23aaharfx
ztf,60287.56336810021,2533563361915015002,2,2533563361915,18.4335,1,2533,2.12963,16.8203,17.1431,0.066931,0.0572,232.6414742,10.4537384,0.551429,t17_f5_c3,17.0118,0.0641,False,False,False,23.12.x,0.0,2.533568101915015e+18,,,,,,ZTF23aaharfx
ztf,60287.568101900164,2533568101915015049,2,2533568101915,17.954184,1,2533,1.7569642,17.087399,17.3359,0.0981439,0.1001,232.641435,10.4538384,0.42571428,t17_f5_c3,17.2695,0.12,True,False,False,23.12.x,0.0,,0.780934,531120219.0,,,,ZTF23aaharfx
ztf,60288.55998839997,2534559983015015001,2,2534559983015,19.1881,1,2534,1.14961,17.2389,17.322,0.075037,0.0525,232.641478,10.4540546,0.807143,t17_f5_c3,17.2654,0.0619,False,True,True,23.12.x,0.0,2.541559931915015e+18,,,15.09994,100.0,0.010463863,ZTF23aaharfx
ztf,60288.56244210014,2534562443015015002,2,2534562443015,18.9634,1,2534,1.37183,17.2125,17.2765,0.066261,0.0564,232.6414313,10.4539658,0.755714,t17_f5_c3,17.2407,0.0683,False,True,True,23.12.x,0.0,2.541559931915015e+18,,,15.09622,100.0,0.009435096,ZTF23aaharfx
ztf,60288.56734950002,2534567343015015001,2,2534567343015,18.8931,1,2534,1.0256,17.2181,17.4533,0.106654,0.0951,232.6413923,10.4540559,0.561429,t17_f5_c3,17.3805,0.1128,False,True,True,23.12.x,0.0,2.541559931915015e+18,,,15.097016,100.0,0.01511972,ZTF23aaharfx
ztf,60290.56945599988,2536569453015015000,2,2536569453015,19.5017,1,2536,1.18884,17.2151,17.2573,0.112313,0.0518,232.6413553,10.4540015,0.451429,t17_f5_c3,17.2193,0.0623,False,True,True,23.12.x,0.0,2.541559931915015e+18,,,15.09659,0.0040314877,0.015959762,ZTF23aaharfx
ztf,60291.56065970007,2537560653015015001,2,2537560653015,19.5634,1,2537,1.38022,17.262,17.4023,0.063059,0.0458,232.6414008,10.453955,0.724286,t17_f5_c3,17.398,0.0555,False,True,True,23.12.x,0.0,2.541559931915015e+18,,,15.103132,100.0,0.00863377,ZTF23aaharfx
ztf,60291.56538189994,2537565383015015001,2,2537565383015,19.5144,1,2537,1.12387,17.206,17.2646,0.079301,0.0467,232.6413704,10.4540224,0.8,t17_f5_c3,17.2648,0.0577,False,True,True,23.12.x,0.0,2.541559931915015e+18,,,15.095292,100.0,0.011350001,ZTF23aaharfx
ztf,60292.56622690009,2538566223015015001,2,2538566223015,19.4876,1,2538,1.16471,17.1478,17.3416,0.118512,0.0582,232.6414102,10.4540203,0.417143,t17_f5_c3,17.3961,0.0764,False,True,True,23.12.x,0.0,2.541559931915015e+18,,,15.086769,0.009005356,0.017756188,ZTF23aaharfx
ztf,60295.55494209984,2541554941915015000,2,2541554941915,16.9296,1,2541,1.14826,16.9377,16.8779,0.208053,0.2015,232.6414719,10.4540238,0.495714,t17_f5_c3,16.8247,0.2454,False,True,True,23.12.x,0.0,2.541559931915015e+18,,,15.069033,0.034496725,0.037214037,ZTF23aaharfx
ztf,60295.559930600226,2541559931915015007,2,2541559931915,18.521471,1,2541,1.6160139,16.81953,17.0354,0.077517964,0.0624,232.6413625,10.4538723,0.6514286,t17_f5_c3,17.1013,0.0832,True,False,False,23.12.x,0.0,,0.81089914,531120219.0,,,,ZTF23aaharfx
ztf,60353.48770829989,2599487701915015007,1,2599487701915,20.2932,1,2599,0.896124,18.0237,18.2949,0.122203,0.0603,232.6413298,10.4540757,0.578571,t17_f5_c3,18.3924,0.0802,False,True,False,23.12.x,0.0,2.629432893015015e+18,,,16.122906,0.015135517,0.021220911,ZTF23aaharfx
ztf,60355.4743170999,2601474311915015004,2,2601474311915,20.3118,1,2601,0.827277,17.0478,17.0995,0.105331,0.0272,232.6412864,10.4541054,0.581429,t17_f5_c3,17.0757,0.0311,False,True,True,23.12.x,0.0,2.629432893015015e+18,,,15.087923,0.009914705,0.017322302,ZTF23aaharfx
ztf,60355.51799769979,2601517991915015004,1,2601517991915,20.5846,1,2601,0.863514,18.296,18.4443,0.086016,0.0601,232.6412729,10.4540978,0.631429,t17_f5_c3,18.4271,0.0708,False,True,False,23.12.x,0.0,2.629432893015015e+18,,,16.165556,100.0,0.012089307,ZTF23aaharfx
ztf,60355.54076390015,2601540763015015007,1,2601540763015,20.5589,1,2601,1.13664,18.4833,18.9049,0.127444,0.0922,232.6413061,10.4540108,0.38,t17_f5_c3,18.9654,0.1173,False,True,False,23.12.x,0.0,2.629432893015015e+18,,,16.16712,100.0,0.015095512,ZTF23aaharfx
ztf,60363.40554400021,2609405541915015002,1,2609405541915,18.5774,1,2609,1.15173,17.9141,17.8661,0.090463,0.1361,232.6414252,10.4540095,0.701429,t17_f5_c3,17.8792,0.1762,False,True,False,23.12.x,0.0,2.629432893015015e+18,,,16.103062,0.008822944,0.017063012,ZTF23aaharfx
ztf,60363.44976849994,2609449761915015002,2,2609449761915,18.5093,1,2609,0.93984,16.8263,17.0385,0.082377,0.0878,232.6412923,10.4540705,0.791429,t17_f5_c3,17.0911,0.1172,False,True,True,23.12.x,0.0,2.629432893015015e+18,,,15.048248,0.008307117,0.01601716,ZTF23aaharfx
ztf,60368.46491899993,2614464913015015002,1,2614464913015,19.493,1,2614,0.955711,18.0208,18.02,0.11006,0.0896,232.6413139,10.4540615,0.877143,t17_f5_c3,17.9233,0.1038,False,True,False,23.12.x,0.0,2.629432893015015e+18,,,16.100883,0.004439218,0.018778585,ZTF23aaharfx
ztf,60369.42143520014,2615421431915015003,2,2615421431915,19.9326,1,2615,0.78363,16.8651,17.0399,0.10925,0.0345,232.6412877,10.454117,0.408571,t17_f5_c3,17.0382,0.0421,False,True,True,23.12.x,0.0,2.629432893015015e+18,,,15.055685,0.015354954,0.020637406,ZTF23aaharfx
ztf,60369.481678199954,2615481671915015004,1,2615481671915,20.0009,1,2615,0.800168,17.8384,17.9455,0.109158,0.066,232.6412868,10.4541131,0.638571,t17_f5_c3,17.9068,0.0799,False,True,False,23.12.x,0.0,2.629432893015015e+18,,,16.088373,0.016331954,0.021779368,ZTF23aaharfx
ztf,60383.4328935002,2629432893015015005,2,2629432893015,19.610544,1,2629,1.6618173,17.156559,17.2746,0.0741046,0.0369,232.6413578,10.453868,0.73571426,t17_f5_c3,17.25,0.0426,True,False,False,23.12.x,0.0,,0.97513056,532120230.0,,,,ZTF23aaharfx
