tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60152.45945600001,2398459455515015000,1,2398459455515,20.3385,1,2398,1.78431,20.4011,20.4288,0.243862,0.3983,10.3247655,-14.2309012,0.578571,t17_f5_c3,20.5213,0.5561,False,False,False,1.2.0,0.0,2.419461145515015e+18,,,,,,ZTF23aayngri
ztf,60155.44094910007,2401440945515015001,1,2401440945515,20.3371,1,2401,1.70207,20.6662,20.5799,0.274128,0.466,10.3247209,-14.2308318,0.484286,t17_f5_c3,20.7777,0.7171,False,False,False,1.2.0,0.0,2.419461145515015e+18,,,,,,ZTF23aayngri
ztf,60173.46114580007,2419461145515015002,1,2419461145515,20.237862,1,2419,1.9111778,20.124117,20.1261,0.20297758,0.3008,10.3247789,-14.2308145,0.6342857,t17_f5_c3,20.288,0.4474,True,False,False,1.2.0,0.0,,0.9932159,295120155.0,,,,ZTF23aayngri
ztf,60182.379236099776,2428379235515015001,1,2428379235515,20.19143,1,2428,1.3004458,20.012375,20.1955,0.21202016,0.3119,10.3246136,-14.2308765,0.6528571,t17_f5_c3,20.1142,0.3709,True,True,True,1.2.0,0.0,,0.9996345,295120155.0,19.858643,0.18258867,0.18402812,ZTF23aayngri
ztf,60184.40046299994,2430400465515015001,1,2430400465515,19.6975,1,2430,1.87279,19.7835,19.687,0.239723,0.3221,10.3247815,-14.2308577,0.492857,t17_f5_c3,19.7035,0.4198,False,False,True,1.2.1,0.0,2.455298325515015e+18,,,,,,ZTF23aayngri
ztf,60209.29832179984,2455298325515015000,2,2455298325515,19.273413,1,2455,2.8987463,17.224329,17.2441,0.052582167,0.0476,10.3247317,-14.2309395,0.89285713,t17_f5_c3,17.183,0.0572,True,False,False,1.2.1,0.0,,0.9999925,295120255.0,,,,ZTF23aayngri
ztf,60209.366157399956,2455366155515015001,1,2455366155515,20.024363,1,2455,1.7098796,17.312727,17.3052,0.037621718,0.0265,10.3247465,-14.2309168,0.9242857,t17_f5_c3,17.2773,0.0323,True,False,True,1.2.1,0.0,,0.9999994,295120155.0,,,,ZTF23aayngri
ztf,60212.39827550016,2458398275515015002,1,2458398275515,20.437471,1,2458,1.715139,17.350353,17.3184,0.04227937,0.0226,10.3247453,-14.2309021,0.91,t17_f5_c3,17.2795,0.027,True,False,False,1.2.1,0.0,,0.99999976,295120155.0,,,,ZTF23aayngri
ztf,60214.357199099846,2460357195515015000,1,2460357195515,19.159695,1,2460,1.682455,17.46331,17.4224,0.06980047,0.0668,10.3247384,-14.2309164,0.83428574,t17_f5_c3,17.4488,0.0876,True,False,False,1.2.1,0.0,,0.9999895,295120155.0,,,,ZTF23aayngri
ztf,60217.44158559991,2463441585515015000,1,2463441585515,18.347456,1,2463,1.8866541,17.318932,17.3721,0.09525128,0.1193,10.3248031,-14.2309538,0.7114286,t17_f5_c3,17.0958,0.1188,True,False,False,1.2.1,0.0,,0.9999453,295120155.0,,,,ZTF23aayngri
