tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,oid
ztf,59250.565624999814,1496565623315015007,2,1496565623315,18.8981,1,1496,0.943759,16.3372,14.846719,16.3496,0.031065,100.0,0.007871887,0.0287,290.4127541,6.2485341,0.731429,t17_f5_c3,16.3783,0.0371,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59250.56798609998,1496567983315015010,2,1496567983315,18.8088,1,1496,0.382993,16.2428,14.82201,16.2821,0.043427,0.005770102,0.0117339445,0.0307,290.4125444,6.2485151,0.872857,t17_f5_c3,16.2595,0.038,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59250.57037039986,1496570373315015005,2,1496570373315,18.5083,1,1496,0.466024,16.2804,14.832042,16.3345,0.044538,0.005595659,0.011732424,0.0402,290.4125361,6.2484873,0.847143,t17_f5_c3,16.3522,0.0519,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59250.572743100114,1496572743315015006,2,1496572743315,18.0897,1,1496,0.444481,16.2227,14.816543,16.2772,0.051179,0.00964921,0.014016151,0.0474,290.4126046,6.2485453,0.692857,t17_f5_c3,16.2046,0.0567,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59251.56390050007,1497563903315015008,2,1497563903315,18.5201,1,1497,1.34032,16.0341,14.76155,16.2869,0.097995,0.028772237,0.030351784,0.0257,290.41286,6.2484965,0.541429,t17_f5_c3,16.2375,0.0309,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59251.56627310021,1497566273315015011,2,1497566273315,18.4509,1,1497,0.89555,16.0764,14.774477,16.2552,0.067967,0.018004848,0.020489367,0.0277,290.4126675,6.2484248,0.6,t17_f5_c3,16.247,0.0347,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59251.5686458,1497568643315015007,2,1497568643315,18.3034,1,1497,0.30224,16.1115,14.784939,16.2221,0.061294,0.015125373,0.018063156,0.0325,290.412527,6.2485327,0.681429,t17_f5_c3,16.1805,0.0396,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59251.571030099876,1497571033315015006,2,1497571033315,18.0191,1,1497,0.896473,16.1683,14.801372,16.232,0.055446,0.01213909,0.015743399,0.0401,290.4127174,6.2484846,0.561429,t17_f5_c3,16.2241,0.0508,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59252.56256939983,1498562563315015007,2,1498562563315,19.9268,1,1498,0.589404,16.2703,14.829372,16.3263,0.070903,0.015743071,0.018805878,0.017,290.4126024,6.2484819,0.694286,t17_f5_c3,16.2987,0.0202,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59252.567314799875,1498567313315015007,2,1498567313315,19.4111,1,1498,0.625779,16.2908,14.834772,16.3131,0.070308,0.0152097335,0.0183905,0.0238,290.4125622,6.2484486,0.807143,t17_f5_c3,16.3042,0.0296,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59253.56284719985,1499562843315015008,2,1499562843315,19.8761,1,1499,0.564844,16.286,14.833514,16.3682,0.050339,0.008239124,0.013210236,0.0179,290.4125887,6.2484841,0.745714,t17_f5_c3,16.3456,0.0214,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59253.565277799964,1499565273315015004,2,1499565273315,19.3013,1,1499,0.585592,16.3337,14.845831,16.3408,0.057781,0.010312147,0.014677,0.0244,290.4126123,6.2484978,0.882857,t17_f5_c3,16.353,0.0309,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59253.56770829996,1499567703315015006,2,1499567703315,19.1509,1,1499,0.648947,16.3687,14.854615,16.4043,0.06244,0.011350817,0.0154820625,0.0297,290.4126227,6.2484799,0.817143,t17_f5_c3,16.4072,0.0375,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59254.56212959997,1500562123315015007,2,1500562123315,18.4278,1,1500,0.584663,16.4202,14.867159,16.4316,0.066396,0.011782048,0.01588273,0.0485,290.4126644,6.2486074,0.812857,t17_f5_c3,16.3906,0.0589,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59254.56456020009,1500564563315015004,2,1500564563315,17.659,1,1500,0.328378,16.3667,14.854118,16.3988,0.080043,0.016859254,0.019874264,0.1012,290.4125046,6.2485208,0.768571,t17_f5_c3,16.3891,0.1277,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59255.566689800005,1501566683315015006,2,1501566683315,19.3504,1,1501,0.685832,16.3464,14.849043,16.4216,0.070585,0.014358669,0.017773366,0.0257,290.4126132,6.2484571,0.71,t17_f5_c3,16.4179,0.0321,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59255.56910880003,1501569103315015005,2,1501569103315,19.0532,1,1501,0.55384,16.3886,14.859515,16.4926,0.070733,0.01368766,0.0172977,0.0339,290.4126094,6.2485105,0.862857,t17_f5_c3,16.4765,0.0422,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59256.561481500044,1502561483315015005,2,1502561483315,19.6591,1,1502,0.379052,16.4193,14.866943,16.488,0.058844,0.009219008,0.014085081,0.0223,290.4125359,6.2485129,0.845714,t17_f5_c3,16.4971,0.0276,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59256.563877299894,1502563873315015008,2,1502563873315,19.1012,1,1502,0.685709,16.5304,14.89252,16.4878,0.056069,0.0059157214,0.012404263,0.0324,290.412667,6.2485223,0.81,t17_f5_c3,16.474,0.0403,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59256.56626159977,1502566263315015005,2,1502566263315,19.1665,1,1502,0.268879,16.396,14.8613205,16.4462,0.075226,0.014924089,0.018301895,0.0309,290.4125618,6.2485704,0.894286,t17_f5_c3,16.412,0.0377,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59256.5686458,1502568643315015004,2,1502568643315,19.1234,1,1502,0.443119,16.5028,14.8863535,16.5731,0.076048,0.013301394,0.017159674,0.0372,290.412565,6.2485071,0.842857,t17_f5_c3,16.558,0.0464,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59258.55949069979,1504559493315015008,2,1504559493315,18.7231,1,1504,0.562933,16.5308,14.892609,16.5115,0.064547,0.0092145605,0.014275767,0.0479,290.4126014,6.2484982,0.878571,t17_f5_c3,16.4489,0.0569,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59258.56420140015,1504564203315015017,2,1504564203315,17.5725,1,1504,0.527144,16.432,14.869969,16.283,0.088712,0.018135667,0.02104604,0.0799,290.4125931,6.2485007,0.704286,t17_f5_c3,16.2812,0.1017,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59258.56656249985,1504566563315015003,2,1504566563315,16.8882,1,1504,0.689391,16.3949,14.8610525,16.3704,0.128102,0.029336806,0.031190123,0.183,290.4126109,6.2484549,0.68,t17_f5_c3,16.4497,0.2522,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59264.54056710005,1510540563315015009,2,1510540563315,20.1325,1,1510,0.645984,16.9991,14.980176,17.1356,0.107815,0.011928136,0.016792282,0.0296,290.4126154,6.2484728,0.732857,t17_f5_c3,17.1419,0.036,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59264.543553200085,1510543553315015010,2,1510543553315,20.391,1,1510,0.709209,16.92,14.967471,17.0682,0.098821,0.011456342,0.016362047,0.0245,290.4126717,6.2485115,0.771429,t17_f5_c3,17.097,0.0301,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59264.54653939977,1510546533315015013,2,1510546533315,20.1645,1,1510,0.553116,17.0273,14.98452,17.0897,0.108744,0.01156311,0.016568894,0.0279,290.4125897,6.2484886,0.811429,t17_f5_c3,17.0736,0.033,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59264.54952549981,1510549523315015009,2,1510549523315,19.9703,1,1510,0.702441,17.0004,14.980378,17.097,0.093743,0.008543591,0.014585793,0.0311,290.4126598,6.2484973,0.831429,t17_f5_c3,17.0714,0.0368,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59264.552511599846,1510552513315015010,2,1510552513315,20.1088,1,1510,0.734853,16.9997,14.980269,17.0743,0.089655,0.0074217585,0.0139573235,0.0285,290.4126277,6.2484529,0.757143,t17_f5_c3,17.075,0.0347,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59265.54106480023,1511541063315015008,2,1511541063315,19.3374,1,1511,0.803421,16.8859,14.961751,17.0333,0.068083,100.0,0.011571209,0.0351,290.412696,6.2485002,0.695714,t17_f5_c3,17.0074,0.0424,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59265.544027800206,1511544023315015009,2,1511544023315,19.4252,1,1511,0.628867,16.9895,14.978675,17.0653,0.060013,100.0,0.009417063,0.0358,290.4126477,6.2485094,0.737143,t17_f5_c3,17.051,0.0437,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59265.546990700066,1511546993315015006,2,1511546993315,19.4708,1,1511,0.616243,17.0275,14.98455,17.116,0.052648,100.0,0.008020514,0.0366,290.4126666,6.2485652,0.772857,t17_f5_c3,17.0896,0.044,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59265.54996530013,1511549963315015006,2,1511549963315,19.3328,1,1511,0.847183,17.0329,14.985372,17.1036,0.052528,100.0,0.007968556,0.0377,290.4126798,6.2484571,0.725714,t17_f5_c3,17.0418,0.0441,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59265.55292819999,1511552923315015007,2,1511552923315,19.3165,1,1511,0.900225,16.8866,14.961869,17.0054,0.064505,100.0,0.0109572355,0.0362,290.4127184,6.2484878,0.735714,t17_f5_c3,16.9943,0.0445,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59266.54062499991,1512540623315015023,2,1512540623315,18.7672,1,1512,0.619683,17.0744,14.991567,17.1995,0.083853,0.0029937308,0.0123136025,0.0392,290.4126218,6.2484887,0.437143,t17_f5_c3,17.0899,0.0442,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59266.54657409992,1512546573315015005,2,1512546573315,18.8472,1,1512,0.735677,17.0431,14.986913,17.0708,0.058355,100.0,0.008782197,0.0362,290.4126908,6.2485328,0.472857,t17_f5_c3,16.9993,0.042,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59266.54956019996,1512549563315015009,2,1512549563315,18.9417,1,1512,0.98866,16.858,14.956958,17.0708,0.068372,0.0026556617,0.011870293,0.0368,290.4127327,6.2484601,0.582857,t17_f5_c3,17.0685,0.0456,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59266.552534699906,1512552533315015010,2,1512552533315,18.8192,1,1512,0.634436,17.0737,14.991464,17.1485,0.065978,100.0,0.009694033,0.0412,290.412674,6.2485736,0.54,t17_f5_c3,17.121,0.05,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59267.54136569984,1513541363315015011,2,1513541363315,19.5815,1,1513,0.595796,17.157,15.003309,17.3808,0.103689,0.0075956546,0.014264499,0.0447,290.4125454,6.248452,0.747143,t17_f5_c3,17.3413,0.0531,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59267.54434029991,1513544343315015007,2,1513544343315,19.7189,1,1513,0.12931,17.4669,15.041046,17.3982,0.099862,100.0,0.010691993,0.0436,290.4125205,6.2485836,0.815714,t17_f5_c3,17.3084,0.0493,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59267.547326399945,1513547323315015010,2,1513547323315,19.5383,1,1513,0.439508,17.2197,15.011723,17.4087,0.082765,100.0,0.010830686,0.0457,290.4125399,6.2484963,0.801429,t17_f5_c3,17.4419,0.058,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59267.55030089989,1513550303315015006,2,1513550303315,19.4242,1,1513,0.502121,17.2257,15.0125065,17.3086,0.078941,100.0,0.010280755,0.0457,290.4124861,6.2484724,0.747143,t17_f5_c3,17.2813,0.0553,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59268.53842590004,1514538423315015007,2,1514538423315,19.7096,1,1514,0.704378,17.4445,15.038626,17.5573,0.059385,100.0,0.0064763,0.0512,290.4126672,6.2485067,0.775714,t17_f5_c3,17.5542,0.0627,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59268.54134259978,1514541343315015009,2,1514541343315,20.2092,1,1514,0.378585,17.38,15.031403,17.5083,0.099128,100.0,0.011396133,0.0389,290.4125906,6.248559,0.624286,t17_f5_c3,17.5549,0.0484,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59268.54717590008,1514547173315015009,2,1514547173315,19.8853,1,1514,0.515119,17.2644,15.017469,17.4427,0.084443,100.0,0.010660831,0.0431,290.4126307,6.24855,0.832857,t17_f5_c3,17.4735,0.054,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59268.55010419991,1514550103315015006,2,1514550103315,20.1535,1,1514,0.654839,17.2947,15.021248,17.5263,0.096049,100.0,0.011833462,0.0408,290.4126537,6.2485117,0.617143,t17_f5_c3,17.5282,0.0491,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59269.541840299964,1515541843315015007,2,1515541843315,20.4756,1,1515,0.79601,17.7738,15.070053,17.978,0.134438,100.0,0.011143546,0.0532,290.4126799,6.2484798,0.557143,t17_f5_c3,17.9988,0.0637,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59269.54484950006,1515544843315015012,2,1515544843315,20.432825,1,1515,1.3731314,17.617975,15.0562525,17.8054,0.11091537,100.0,0.010478582,0.0475,290.4127215,6.2482956,0.39857143,t17_f5_c3,17.8607,0.0596,True,True,False,correction_0.0.1,0.0,0.20933038,488120233.0,ZTF21aanfecq
ztf,59269.54785879981,1515547853315015007,2,1515547853315,20.43378,1,1515,0.9108781,17.879175,15.078409,18.3214,0.14228138,100.0,0.010785537,0.0737,290.4126894,6.2484373,0.41714287,t17_f5_c3,18.4291,0.0958,True,True,False,correction_0.0.1,0.0,0.41396576,488120233.0,ZTF21aanfecq
ztf,59270.5396412001,1516539643315015006,2,1516539643315,19.129309,1,1516,1.062793,17.809252,15.072948,17.6991,0.095892616,100.0,0.0077137183,0.0852,290.4127911,6.248556,0.7014286,t17_f5_c3,17.7748,0.1149,True,True,False,correction_0.0.1,0.0,0.99955666,488120233.0,ZTF21aanfecq
ztf,59270.542638900224,1516542633315015010,2,1516542633315,19.141651,1,1516,0.7835395,17.284454,15.01998,17.6322,0.100453876,0.0023227616,0.012478923,0.0762,290.4126917,6.248504,0.5914286,t17_f5_c3,17.6226,0.095,True,True,False,correction_0.0.1,0.0,0.7561793,488120233.0,ZTF21aanfecq
ztf,59270.54865740007,1516548653315015010,2,1516548653315,19.343311,1,1516,0.7764825,17.637629,15.058094,17.8797,0.12054046,100.0,0.011202604,0.0906,290.4126907,6.2484994,0.6742857,t17_f5_c3,18.0083,0.1279,True,True,False,correction_0.0.1,0.0,0.8468454,488120233.0,ZTF21aanfecq
ztf,59329.44130790001,1575441303315035008,2,1575441303315,20.2172,1,1575,0.396027,16.1974,14.809555,16.2141,0.0624,0.014143435,0.01737988,0.0131,290.4125329,6.248509,0.694286,t17_f5_c3,16.2107,0.0155,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59335.3952314998,1581395233315015003,2,1581395233315,18.5452,1,1581,0.411198,16.0641,14.770754,16.1311,0.053453,0.012992666,0.01624178,0.0364,290.412543,6.2485071,0.857143,t17_f5_c3,16.1047,0.045,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59337.463148099836,1583463143315015010,2,1583463143315,19.4779,1,1583,0.287625,16.0518,14.767002,16.1034,0.042668,0.008741877,0.013067218,0.0159,290.4125003,6.2485321,0.812857,t17_f5_c3,16.0808,0.0191,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59339.40593749983,1585405933315015004,1,1585405933315,20.3743,1,1585,0.198886,18.6655,17.758554,18.6089,0.101282,0.042861503,0.04392925,0.0725,290.4125336,6.2485536,0.875714,t17_f5_c3,18.5939,0.0912,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59339.443449100014,1585443443315015011,2,1585443443315,20.5209,1,1585,0.282668,15.9929,14.748622,16.0532,0.065203,0.018397188,0.02072795,0.01,290.4125012,6.2485345,0.828571,t17_f5_c3,16.0394,0.0112,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59341.4440394002,1587444033315015007,2,1587444033315,19.9666,1,1587,0.468281,15.9588,14.737665,15.9868,0.04707,0.012012011,0.015285867,0.0109,290.4124863,6.2484821,0.764286,t17_f5_c3,15.955,0.0125,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59341.465127300005,1587465123315015003,1,1587465123315,20.1826,1,1587,0.453488,18.62,17.738585,18.7944,0.111068,0.048405934,0.049319956,0.0751,290.412615,6.2485487,0.838571,t17_f5_c3,18.8702,0.1022,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59344.41987269977,1590419873315015011,2,1590419873315,20.3403,1,1590,0.265694,15.9046,14.719766,15.9823,0.055382,0.016104802,0.018596647,0.01,290.4124907,6.2485426,0.825714,t17_f5_c3,15.9726,0.0114,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59344.47447919985,1590474473315015009,1,1590474473315,20.7978,1,1590,0.163316,18.6085,17.733463,18.6844,0.097492,0.042518493,0.04354661,0.0582,290.4125207,6.2485605,0.931429,t17_f5_c3,18.7422,0.0775,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59349.40019680001,1595400193315015003,1,1595400193315,20.6557,1,1595,0.186796,18.6958,17.771593,18.6728,0.084053,0.0345334,0.035881456,0.0614,290.4125342,6.2485638,0.945714,t17_f5_c3,18.6202,0.0743,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59349.443449100014,1595443443315015007,2,1595443443315,20.6884,1,1595,0.191541,16.02,14.757164,16.0743,0.053884,0.013817593,0.016839344,0.0095,290.412488,6.2485605,0.808571,t17_f5_c3,16.0612,0.0105,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59353.39924769988,1599399243315015006,1,1599399243315,20.3086,1,1599,0.345657,18.7633,17.799896,18.7833,0.112197,0.045102295,0.046197623,0.0798,290.4125863,6.2485597,0.922857,t17_f5_c3,18.9202,0.1153,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59353.44085650006,1599440853315015006,2,1599440853315,19.9087,1,1599,0.291973,16.0859,14.777331,16.1534,0.049014,0.010932717,0.014685646,0.012,290.4124882,6.2485314,0.652857,t17_f5_c3,16.1067,0.0136,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59356.43980319984,1602439803315015006,1,1602439803315,20.3597,1,1602,0.276405,18.7865,17.80939,18.726,0.090525,0.035396982,0.036806438,0.0777,290.4125203,6.2485288,0.934286,t17_f5_c3,18.695,0.0961,False,True,False,correction_0.0.1,0.0,,,ZTF21aanfecq
ztf,59359.33318290021,1605333183315015003,1,1605333183315,19.10917,1,1605,0.6425,18.892876,17.85139,18.9462,0.14746326,0.05552391,0.056505386,0.3219,290.4126514,6.2485013,0.88285714,t17_f5_c3,18.7888,0.3577,True,True,False,correction_0.0.1,0.0,0.9999932,488120133.0,ZTF21aanfecq
ztf,60016.54621529998,2262546213315015008,2,2262546213315,19.553709,1,2262,0.7467208,17.962465,15.084504,18.1989,0.11672853,100.0,0.00824124,0.1123,290.4126373,6.248459,0.79142857,t17_f5_c3,18.211,0.142,True,True,False,1.1.6,0.0,0.9973274,488120233.0,ZTF21aanfecq
ztf,60355.5582059999,2601558203315015008,2,2601558203315,19.542707,1,2601,0.75736487,16.19689,14.809413,16.2111,0.06603031,0.015377299,0.018397233,0.0176,290.4126075,6.2484332,0.7457143,t17_f5_c3,16.216,0.0218,True,True,False,23.12.x,0.0,0.9999974,488120233.0,ZTF21aanfecq
ztf,60705.573599500116,2951573593315015002,2,2951573593315,18.15466,1,2951,0.7490763,15.66581,14.633593,15.6966,0.03709847,0.011479607,0.014337365,0.0293,290.4126441,6.2484592,0.6185714,t17_f5_c3,15.7242,0.0382,True,True,False,26.0.1,0.0,0.9998994,488120233.0,ZTF21aanfecq
ztf,61079.56875000009,3325568743315015006,2,3325568743315,18.64491,1,3325,1.1566344,17.224602,15.012363,17.5337,0.11828794,0.009460425,0.015418605,0.1014,290.4128198,6.2485479,0.5371429,t17_f5_c3,17.6213,0.1397,True,True,False,27.5.7a32.dev1,0.0,0.38016707,488120233.0,ZTF21aanfecq
ztf,61085.563865699805,3331563863315015007,2,3331563863315,19.660822,1,3331,0.70593005,17.133886,15.0001,17.3492,0.13475607,0.014545927,0.018881386,0.0509,290.4126618,6.248503,0.5057143,t17_f5_c3,17.3962,0.066,True,True,False,27.5.7a32.dev1,0.0,0.9252327,488120233.0,ZTF21aanfecq
