tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,oid
ztf,59251.56581019983,1497565814515015002,2,1497565814515,18.7296,1,1497,1.02211,16.3998,14.410603,16.596,0.075601,100.0,0.0121017685,0.0306,288.5274489,13.5143858,0.562857,t17_f5_c3,16.5301,0.0355,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59252.56446760008,1498564464515015009,2,1498564464515,19.9021,1,1498,0.502179,16.6311,14.444472,16.5697,0.032308,100.0,0.0043118065,0.0234,288.5272702,13.5143769,0.572857,t17_f5_c3,16.5761,0.0278,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59252.56446760008,1498564464515015010,2,1498564464515,19.9021,1,1498,0.941642,16.4921,14.42486,16.7058,0.104569,100.0,0.015577837,0.0258,288.5273165,13.514255,0.578571,t17_f5_c3,16.6638,0.0297,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59252.5692245001,1498569224515015004,2,1498569224515,19.2048,1,1498,0.632356,16.6969,14.453027,16.6704,0.107669,100.0,0.013631441,0.0389,288.5272295,13.5143067,0.574286,t17_f5_c3,16.6649,0.0482,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59253.56332179997,1499563324515015009,2,1499563324515,19.8457,1,1499,0.828695,16.5087,14.427317,16.6285,0.15715,0.016472328,0.023107952,0.0247,288.5273173,13.5142938,0.608571,t17_f5_c3,16.5851,0.0283,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59253.568171299994,1499568174515015006,2,1499568174515,19.1617,1,1499,0.498595,16.5855,14.438275,16.5211,0.111606,100.0,0.015445335,0.0314,288.5272823,13.5143867,0.682857,t17_f5_c3,16.515,0.0385,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59253.57060190011,1499570604515015005,2,1499570604515,19.0335,1,1499,1.33968,16.7076,14.454376,16.7397,0.084231,100.0,0.010572616,0.0453,288.5274167,13.5141843,0.37,t17_f5_c3,16.6458,0.0522,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59253.57060190011,1499570604515015006,2,1499570604515,19.0335,1,1499,0.54566,16.7088,14.454527,16.6363,0.050302,100.0,0.0063077733,0.0415,288.5273111,13.5144053,0.714286,t17_f5_c3,16.6164,0.0509,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59254.562604200095,1500562604515015005,2,1500562604515,17.9155,1,1500,0.292542,16.3645,14.404875,16.328,0.09386,100.0,0.015439397,0.0595,288.5272434,13.5145102,0.68,t17_f5_c3,16.2676,0.0703,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59254.56503470009,1500565034515015037,2,1500565034515,18.2428,1,1500,0.339465,17.2983,14.513122,17.6015,0.13687,100.0,0.010525362,0.1732,288.5272649,13.5144622,0.424286,t17_f5_c3,17.385,0.179,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59254.56988430023,1500569884515015103,2,1500569884515,17.4689,1,1500,0.10076,15.8271,14.296126,15.8325,0.050836,100.0,0.012410294,0.0642,288.5271945,13.5144843,0.541429,t17_f5_c3,15.7963,0.0791,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59255.55203700019,1501552033215015005,2,1501552033215,19.9363,1,1501,0.800476,16.5237,14.484818,16.9287,0.078297,100.0,0.011972706,0.0271,288.5272961,13.5142642,0.372857,t17_f5_c3,16.7888,0.0287,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59255.55203700019,1501552033215015007,2,1501552033215,19.9363,1,1501,0.611972,16.5683,14.491521,16.4781,0.02806,100.0,0.0041435827,0.0193,288.5273266,13.514362,0.771429,t17_f5_c3,16.4536,0.022,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59255.5612269002,1501561223215015004,2,1501561223215,20.0067,1,1501,0.636326,16.6311,14.500569,17.0262,0.07323,100.0,0.010291455,0.03,288.5273293,13.5143592,0.725714,t17_f5_c3,16.7072,0.0274,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59255.5612269002,1501561223215015005,2,1501561223215,20.0067,1,1501,0.622714,16.6571,14.504186,16.8016,0.029974,100.0,0.0041264705,0.025,288.5273315,13.5143697,0.797143,t17_f5_c3,16.6504,0.0261,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59255.5612269002,1501561223215015006,2,1501561223215,20.0067,1,1501,0.735402,16.6571,14.504186,16.5472,0.029974,100.0,0.0041264705,0.0207,288.5273837,13.5144112,0.781429,t17_f5_c3,16.5558,0.0243,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59255.56473380001,1501564734515015010,2,1501564734515,19.7067,1,1501,0.601433,16.6761,14.450372,16.7395,0.093,100.0,0.011972688,0.0283,288.527249,13.5143229,0.738571,t17_f5_c3,16.7325,0.0336,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59255.56715280004,1501567154515015007,2,1501567154515,19.3311,1,1501,0.504798,16.625,14.443657,16.766,0.163656,0.014527519,0.02194798,0.0341,288.5272756,13.5143795,0.491429,t17_f5_c3,16.7611,0.0414,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.54671300016,1502546713215015005,2,1502546713215,19.9755,1,1502,0.683442,16.5363,14.486736,16.7788,0.165111,0.019106949,0.025000583,0.0234,288.5273274,13.514332,0.467143,t17_f5_c3,16.6547,0.0253,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.54671300016,1502546713215015006,2,1502546713215,19.9755,1,1502,0.594686,16.5739,14.492346,16.5467,0.027426,100.0,0.004032189,0.0203,288.5273512,13.5144667,0.562857,t17_f5_c3,16.5505,0.0237,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.55590280006,1502555903215015004,2,1502555903215,19.9114,1,1502,0.881816,16.4713,14.476641,16.6908,0.072163,100.0,0.011493457,0.0233,288.5273644,13.5142877,0.497143,t17_f5_c3,16.6022,0.0257,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.55590280006,1502555903215015005,2,1502555903215,19.9114,1,1502,0.735381,16.5297,14.485734,16.4448,0.027031,100.0,0.0041141105,0.0193,288.5273915,13.514444,0.694286,t17_f5_c3,16.4486,0.0227,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.558958299924,1502558953215015005,2,1502558953215,19.7924,1,1502,0.49393,16.6945,14.509258,16.5635,0.107073,100.0,0.014308149,0.0223,288.5272502,13.5143389,0.725714,t17_f5_c3,16.5606,0.0263,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.56195600005,1502561954515015008,2,1502561954515,19.8551,1,1502,1.61422,16.6834,,16.9647,0.142665,,,0.0318,288.5274661,13.514122,0.261429,t17_f5_c3,16.897,0.036,False,False,True,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.56195600005,1502561954515015009,2,1502561954515,19.8551,1,1502,0.704488,16.7779,14.4629545,16.7406,0.036394,100.0,0.0043157,0.0267,288.5273359,13.5143573,0.531429,t17_f5_c3,16.6831,0.0301,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.56434029993,1502564344515015004,2,1502564344515,19.5004,1,1502,0.333553,16.8668,14.473124,16.8004,0.044279,100.0,0.0048834546,0.0334,288.5271981,13.5143851,0.482857,t17_f5_c3,16.7226,0.0379,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.56434029993,1502564344515015005,2,1502564344515,19.5004,1,1502,0.767148,16.7011,14.453558,16.9762,0.153962,0.010086928,0.019426607,0.0385,288.5273155,13.5143132,0.405714,t17_f5_c3,16.9371,0.0456,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.56672450015,1502566724515015003,2,1502566724515,19.2596,1,1502,0.248131,16.878,14.474353,16.7657,0.0501,100.0,0.0054749344,0.038,288.5271906,13.5144079,0.474286,t17_f5_c3,16.7759,0.0473,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.56672450015,1502566724515015004,2,1502566724515,19.2596,1,1502,0.576142,16.8408,14.470225,16.9664,0.173278,0.00984118,0.019521529,0.045,288.5272802,13.5143546,0.555714,t17_f5_c3,16.8764,0.0516,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59256.56912040012,1502569124515015004,2,1502569124515,19.0526,1,1502,0.515688,16.8187,14.467713,16.7461,0.089798,100.0,0.010300815,0.0454,288.5272744,13.5143729,0.775714,t17_f5_c3,16.7637,0.0577,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59258.549027800094,1504549023215015003,2,1504549023215,19.3583,1,1504,1.08225,16.7526,14.516845,16.6324,0.063669,100.0,0.008121311,0.027,288.527441,13.5142922,0.63,t17_f5_c3,16.5828,0.0309,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59258.55806710012,1504558063215015003,2,1504558063215,18.9982,1,1504,0.626707,16.6864,14.508173,16.5686,0.101164,100.0,0.013606151,0.0436,288.527305,13.5143376,0.748571,t17_f5_c3,16.5709,0.0538,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59258.56231479999,1504562314515015032,2,1504562314515,17.0318,1,1504,0.671239,15.8417,14.299673,15.8177,0.101947,0.01998264,0.024635632,0.1062,288.5273092,13.5143451,0.51,t17_f5_c3,15.8836,0.1437,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59262.544178199954,1508544173215015005,2,1508544173215,19.5943,1,1508,1.01537,16.5941,14.495293,16.6235,0.096685,100.0,0.013990583,0.022,288.5274641,13.5143893,0.577143,t17_f5_c3,16.5948,0.0252,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59262.54722219985,1508547223215015003,2,1508547223215,19.6931,1,1508,0.514502,16.705,14.510656,16.6606,0.0712,100.0,0.00943501,0.023,288.5273066,13.514385,0.804286,t17_f5_c3,16.6503,0.0268,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59262.55026620021,1508550263215015003,2,1508550263215,19.9443,1,1508,0.778865,16.8628,14.530294,16.8283,0.122582,100.0,0.014302908,0.0248,288.5272534,13.5142533,0.347143,t17_f5_c3,16.6722,0.0258,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59262.55026620021,1508550263215015004,2,1508550263215,19.9443,1,1508,0.91812,16.6779,14.507026,16.571,0.029715,100.0,0.004023703,0.0207,288.5274185,13.5143476,0.534286,t17_f5_c3,16.5543,0.0238,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59262.553310200106,1508553313215015005,2,1508553313215,19.8611,1,1508,1.02978,16.746,14.516001,16.6808,0.060477,100.0,0.0077551547,0.0231,288.5273759,13.514244,0.368571,t17_f5_c3,16.6156,0.0259,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59262.5563542,1508556353215015004,2,1508556353215,19.8609,1,1508,0.824714,16.7332,14.514351,16.9201,0.071892,100.0,0.009314101,0.0282,288.5272372,13.5142333,0.402857,t17_f5_c3,16.7854,0.0301,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59262.5563542,1508556353215015006,2,1508556353215,19.8609,1,1508,0.368337,16.6917,14.508884,16.6425,0.031066,100.0,0.004160629,0.023,288.5272312,13.5143678,0.817143,t17_f5_c3,16.6361,0.0269,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59263.54633100005,1509546333215015005,2,1509546333215,19.1651,1,1509,0.832737,16.4765,14.477467,16.5629,0.063071,100.0,0.010004988,0.0217,288.5273557,13.5146187,0.587143,t17_f5_c3,16.5003,0.0243,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59263.549305600114,1509549303215015004,2,1509549303215,19.2973,1,1509,1.01683,16.5462,14.488229,16.5592,0.145299,0.014694369,0.021831037,0.0212,288.5274613,13.5143777,0.377143,t17_f5_c3,16.5113,0.0239,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59263.55229170015,1509552293215015003,2,1509552293215,19.4033,1,1509,0.729847,16.6546,14.503841,16.6081,0.059624,100.0,0.008224652,0.0224,288.5273888,13.5144843,0.654286,t17_f5_c3,16.5617,0.0254,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59263.55527780019,1509555273215015004,2,1509555273215,19.3316,1,1509,1.08169,16.5845,14.493898,16.5866,0.094852,100.0,0.013829484,0.0224,288.5274921,13.5144533,0.525714,t17_f5_c3,16.5424,0.0256,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59263.558263900224,1509558263215015004,2,1509558263215,19.1622,1,1509,0.938,16.7536,14.516973,16.6072,0.086131,100.0,0.010977634,0.0255,288.5274475,13.5144194,0.6,t17_f5_c3,16.555,0.0294,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59264.53422449995,1510534223215015004,2,1510534223215,20.1366,1,1510,0.836238,16.7882,14.521321,16.951,0.061978,100.0,0.0076822075,0.0266,288.5272337,13.5142315,0.491429,t17_f5_c3,16.8887,0.0299,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59264.53422449995,1510534223215015005,2,1510534223215,20.1366,1,1510,0.61528,16.6548,14.503869,16.7189,0.028848,100.0,0.003978717,0.0229,288.5272936,13.5143299,0.801429,t17_f5_c3,16.7319,0.0269,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59266.54611109989,1512546114515015005,2,1512546114515,19.1192,1,1512,0.789595,16.5813,14.437693,16.8775,0.064268,100.0,0.008923838,0.0251,288.5273611,13.5143561,0.501429,t17_f5_c3,16.7571,0.0267,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59266.549085599836,1512549084515015003,2,1512549084515,19.0751,1,1512,1.35547,16.9621,14.4832325,16.9655,0.070757,100.0,0.007214777,0.0293,288.5274719,13.5142356,0.521429,t17_f5_c3,16.8261,0.0307,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59266.55207179999,1512552074515015004,2,1512552074515,19.0829,1,1512,0.73014,16.6303,14.4443655,16.8353,0.084695,100.0,0.011310555,0.0269,288.5273721,13.5145248,0.574286,t17_f5_c3,16.7465,0.0296,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59267.552812499925,1513552814515015007,2,1513552814515,19.8648,1,1513,0.945004,16.8689,14.473355,17.0655,0.159769,0.0048513524,0.017590348,0.034,288.5274269,13.5143902,0.364286,t17_f5_c3,17.0106,0.0384,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59268.541805599816,1514541804515015003,2,1514541804515,20.1203,1,1514,1.35651,16.9871,14.485756,17.0481,0.146201,100.0,0.014602005,0.0299,288.5274495,13.5142061,0.39,t17_f5_c3,17.0088,0.0335,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59268.544733799994,1514544734515015003,2,1514544734515,20.1931,1,1514,0.618534,17.0427,14.491182,17.0862,0.108673,100.0,0.0103637,0.0301,288.5273151,13.5143778,0.698571,t17_f5_c3,17.0481,0.0334,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59268.550567099825,1514550564515015003,2,1514550564515,20.1273,1,1514,0.651242,16.9823,14.485275,17.1078,0.135842,100.0,0.013621481,0.0318,288.5273263,13.514377,0.605714,t17_f5_c3,17.0738,0.0357,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59269.538368099835,1515538364515015003,2,1515538364515,20.2504,1,1515,1.17089,17.1345,14.49961,17.2538,0.169977,100.0,0.015011842,0.0346,288.5273627,13.5142024,0.364286,t17_f5_c3,17.2121,0.0383,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59269.54137729993,1515541374515015004,2,1515541374515,20.3163,1,1515,0.294268,17.2253,14.507331,17.1958,0.047756,100.0,0.0039069713,0.0323,288.5272549,13.5144631,0.631429,t17_f5_c3,17.1559,0.0355,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59269.54137729993,1515541374515015005,2,1515541374515,20.3163,1,1515,0.854652,17.2984,14.513129,17.3588,0.089747,100.0,0.00690099,0.0361,288.5273564,13.5143155,0.53,t17_f5_c3,17.2911,0.0392,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59269.544375000056,1515544374515015003,2,1515544374515,20.3349,1,1515,1.25153,17.1677,14.5025015,17.2196,0.178608,100.0,0.015339869,0.0327,288.5274518,13.514256,0.507143,t17_f5_c3,17.2019,0.0365,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59270.54217590019,1516542174515015003,2,1516542174515,19.1819,1,1516,0.754458,17.2613,14.510231,17.1009,0.100443,100.0,0.007970627,0.0451,288.5272871,13.5142928,0.712857,t17_f5_c3,17.0177,0.0511,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59270.548194400035,1516548194515015006,2,1516548194515,19.4986,1,1516,0.639171,17.2456,14.508977,17.1571,0.061419,100.0,0.0049391664,0.0453,288.5272696,13.5143199,0.614286,t17_f5_c3,17.0736,0.051,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59270.548194400035,1516548194515015007,2,1516548194515,19.4986,1,1516,1.31831,17.1607,14.501899,17.4244,0.135282,100.0,0.011687444,0.0565,288.5273719,13.5141568,0.624286,t17_f5_c3,17.2989,0.0621,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59270.55120369978,1516551204515015006,2,1516551204515,19.5803,1,1516,0.244581,17.0344,14.490389,17.1507,0.215259,0.011501439,0.020670757,0.0434,288.5271549,13.5144062,0.47,t17_f5_c3,17.0504,0.0481,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59274.52329860022,1520523293215015002,2,1520523293215,18.9539,1,1520,1.14379,16.9602,14.541219,17.0901,0.132564,100.0,0.014283462,0.0457,288.5274949,13.5143628,0.521429,t17_f5_c3,17.0307,0.0532,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59276.48615740007,1522486153215015004,2,1522486153215,19.289236,1,1522,1.8236533,17.029835,,17.0881,0.077298194,,,0.0466,288.5275664,13.5141106,0.20285714,t17_f5_c3,17.0625,0.0565,True,False,True,correction_0.0.1,0.0,0.20207733,539120232.0,ZTF21aaobktg
ztf,59276.48615740007,1522486153215015005,2,1522486153215,19.2892,1,1522,1.06745,17.1237,14.557698,17.0486,0.057837,100.0,0.005442586,0.0457,288.5274446,13.5143055,0.512857,t17_f5_c3,17.0433,0.0558,False,True,False,correction_0.0.1,0.0,,,ZTF21aaobktg
ztf,59282.51760420017,1528517603215015004,2,1528517603215,20.156174,1,1528,1.4103148,17.731312,,17.716,0.18980238,,,0.052,288.5275224,13.5142496,0.32428572,t17_f5_c3,17.6079,0.0559,True,False,True,correction_0.0.1,0.0,0.05238789,539120232.0,ZTF21aaobktg
ztf,60056.4802778,2302480273215015004,2,2302480273215,20.529125,1,2302,1.0160072,17.602097,14.594732,17.3514,0.121532,100.0,0.007616315,0.0334,288.5273616,13.5142369,0.31142858,t17_f5_c3,17.2525,0.0348,True,True,False,1.2.0,0.0,0.76380897,539120232.0,ZTF21aaobktg
ztf,61070.56697920011,3316566973215015002,2,3316566973215,18.608274,1,3316,1.4565872,16.414412,,16.574,0.08355074,,,0.0298,288.5275889,13.5143626,0.5042857,t17_f5_c3,16.4924,0.034,True,False,False,27.5.7a32.dev1,0.0,0.08920866,539120232.0,ZTF21aaobktg
