tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58370.36394680012,616363941915015008,1,616363941915,20.7859,1,616,2.68326,17.2166,17.0832,0.416977,0.0289,27.3610075,46.0596979,0.24,t12_f5_c3,17.1445,0.042,False,False,False,bulk_1.0.0,0.0,6.28362221915015e+17,,,,,,ZTF18abxhzfo
ztf,58376.449583299924,622449581915015058,1,622449581915,20.9432,1,622,1.81227,16.7304,16.5412,0.18528,0.0235,27.3610598,46.0599604,0.206667,t12_f5_c3,16.5579,0.0252,False,False,False,bulk_1.0.0,0.0,6.28362221915015e+17,,,,,,ZTF18abxhzfo
ztf,58379.44969910011,625449691915015033,1,625449691915,20.732693,1,625,2.3954036,16.984503,16.7699,0.15072301,0.0289,27.3613303,46.0598748,0.21,t8_f5_c3,16.7902,0.0311,False,False,False,bulk_1.0.0,0.0,6.28362221915015e+17,0.0,738120119.0,,,,ZTF18abxhzfo
ztf,58382.362222199794,628362221915015023,2,628362221915,20.285229,1,628,1.4622326,16.361822,16.2574,0.07724162,0.0255,27.3611295,46.0600969,0.42,t8_f5_c3,16.3624,0.0298,True,False,False,bulk_1.0.0,0.0,0.0,0.0,738120219.0,,,,ZTF18abxhzfo
ztf,58667.474074100144,913474073015015011,2,913474073015,20.1073,1,913,1.03322,15.994,16.1331,0.033312,0.0242,27.3611015,46.0602959,0.41,t17_f5_c3,16.127,0.0253,False,True,True,bulk_1.0.0,0.0,9.27449571915015e+17,,,12.653734,100.0,0.0015363637,ZTF18abxhzfo
ztf,58681.44957179995,927449571915015005,2,927449571915,19.796618,1,927,2.046665,16.923275,16.9689,0.07603514,0.0559,27.3614397,46.0600855,0.22714286,t17_f5_c3,16.9002,0.0577,True,False,False,bulk_1.0.0,0.0,0.0,4.83e-05,738120219.0,,,,ZTF18abxhzfo
ztf,58724.40920139989,970409201915015028,2,970409201915,20.3765,1,970,1.21583,16.0063,15.9517,0.097831,0.02,27.3611597,46.0602185,0.402857,t17_f5_c3,15.9532,0.0209,False,True,True,bulk_1.0.0,0.0,9.73489051915015e+17,,,12.687676,100.0,0.004602852,ZTF18abxhzfo
ztf,58724.44674770022,970446741915015026,1,970446741915,20.617258,1,970,1.9517283,16.356531,16.4397,0.06366526,0.0229,27.3612771,46.0600062,0.42714286,t17_f5_c3,16.4284,0.0243,False,False,False,bulk_1.0.0,0.0,9.73489051915015e+17,0.02738863,738120119.0,,,,ZTF18abxhzfo
ztf,58727.4890509001,973489051915015038,2,973489051915,20.607384,1,973,1.4972578,16.16766,16.152,0.038596462,0.0235,27.3611658,46.0601048,0.35285714,t17_f5_c3,16.1613,0.025,True,False,False,bulk_1.0.0,0.0,0.0,0.03986591,738120219.0,,,,ZTF18abxhzfo
ztf,58735.43328699982,981433281915015038,1,981433281915,20.65193,1,981,3.1543787,16.809925,17.2408,0.17351554,0.0487,27.3618953,46.0599979,0.18285714,t17_f5_c3,17.2415,0.0512,True,False,False,bulk_1.0.0,0.0,0.0,5.84e-06,738120119.0,,,,ZTF18abxhzfo
ztf,58766.16631940007,1012166311915015008,1,1012166311915,19.462019,1,1012,1.4085002,16.402729,16.3512,0.042222682,0.0297,27.3611764,46.0601418,0.41428572,t17_f5_c3,16.3778,0.0347,False,False,False,bulk_1.0.0,0.0,1.013163811915015e+18,5.879e-05,738120119.0,,,,ZTF18abxhzfo
ztf,58766.16631940007,1012166311915015009,1,1012166311915,19.462,1,1012,1.90402,16.3326,16.3821,0.106889,0.0292,27.3612137,46.0599849,0.28,t17_f5_c3,16.3495,0.0331,False,False,False,bulk_1.0.0,0.0,1.013163811915015e+18,,,,,,ZTF18abxhzfo
ztf,58767.16381940013,1013163811915015005,1,1013163811915,18.550465,1,1013,2.0296752,16.152765,16.7018,0.07563544,0.0451,27.3615353,46.0601996,0.44714287,t17_f5_c3,16.6174,0.0492,False,False,False,bulk_1.0.0,0.0,1.021163631915015e+18,0.02737484,738120119.0,,,,ZTF18abxhzfo
ztf,58767.465185199864,1013465183015015010,1,1013465183015,19.5688,1,1013,1.38286,16.1112,16.555,0.090482,0.0311,27.3612665,46.0603143,0.647143,t17_f5_c3,16.5587,0.0347,False,True,True,bulk_1.0.0,0.0,1.041246551915015e+18,,,13.239061,100.0,0.0064225364,ZTF18abxhzfo
ztf,58767.46700230008,1013467001915015011,1,1013467001915,19.5771,1,1013,0.258175,16.3871,16.3007,0.064652,0.0253,27.3607248,46.0603677,0.811429,t17_f5_c3,16.2751,0.0275,False,True,True,bulk_1.0.0,0.0,1.041246551915015e+18,,,13.275365,100.0,0.0036803393,ZTF18abxhzfo
ztf,58767.51156250015,1013511563015015013,2,1013511563015,19.8009,1,1013,1.05492,15.538,15.9155,0.122053,0.0211,27.3611394,46.0603741,0.325714,t17_f5_c3,15.9287,0.0227,False,True,True,bulk_1.0.0,0.0,1.041246551915015e+18,,,12.627907,100.0,0.008365872,ZTF18abxhzfo
ztf,58767.51428239979,1013514281915015028,2,1013514281915,19.8132,1,1013,0.718079,15.6092,15.7026,0.077195,0.0176,27.3610141,46.0603224,0.468571,t17_f5_c3,15.6868,0.0185,False,True,True,bulk_1.0.0,0.0,1.041246551915015e+18,,,12.66535,100.0,0.0051291967,ZTF18abxhzfo
ztf,58772.16496529989,1018164961915015008,1,1018164961915,19.265879,1,1018,1.8687209,16.1075,16.0909,0.09796964,0.0264,27.3612737,46.0600344,0.43714285,t17_f5_c3,16.0995,0.0314,False,False,False,bulk_1.0.0,0.0,1.021163631915015e+18,0.00022422,738120119.0,,,,ZTF18abxhzfo
ztf,58775.13513890002,1021135131915015013,2,1021135131915,20.191,1,1021,1.44044,15.584,15.7659,0.128192,0.0185,27.3612634,46.0602125,0.404286,t17_f5_c3,15.7581,0.0195,False,False,False,bulk_1.0.0,0.0,1.021163631915015e+18,,,,,,ZTF18abxhzfo
ztf,58775.16363430023,1021163631915015022,1,1021163631915,20.503256,1,1021,1.6187891,16.009546,16.059,0.16330573,0.018,27.3611759,46.0600682,0.3557143,t17_f5_c3,16.0481,0.019,False,False,False,bulk_1.0.0,0.0,1.033162611915015e+18,0.00044614,738120119.0,,,,ZTF18abxhzfo
ztf,58778.135532400105,1024135531915015010,2,1024135531915,20.1128,1,1024,0.952578,15.8292,15.7406,0.105339,0.0175,27.3611038,46.0603016,0.377143,t17_f5_c3,15.7412,0.0188,False,True,True,bulk_1.0.0,0.0,1.033162611915015e+18,,,12.678663,100.0,0.0057859486,ZTF18abxhzfo
ztf,58778.16349539999,1024163491915015011,1,1024163491915,20.330238,1,1024,1.8915695,16.284086,16.288,0.14521478,0.0213,27.3610899,46.0599436,0.25,t17_f5_c3,16.1859,0.0212,False,False,False,bulk_1.0.0,0.0,1.033162611915015e+18,0.00013998,738120119.0,,,,ZTF18abxhzfo
ztf,58778.321666699834,1024321663015015012,2,1024321663015,20.0557,1,1024,1.03848,15.2229,15.7236,0.10905,0.0168,27.3610602,46.0602481,0.342857,t17_f5_c3,15.7317,0.0176,False,True,True,bulk_1.0.0,0.0,1.033162611915015e+18,,,12.603133,100.0,0.009766048,ZTF18abxhzfo
ztf,58778.32348380005,1024323483015015015,2,1024323483015,20.1556,1,1024,0.918255,15.6261,15.7696,0.023917,0.0174,27.3610171,46.0602631,0.462857,t17_f5_c3,15.7744,0.0182,False,True,True,bulk_1.0.0,0.0,1.041246551915015e+18,,,12.633722,100.0,0.0015196933,ZTF18abxhzfo
ztf,58779.32299769996,1025322993015010038,2,1025322993015,20.202,-1,1025,0.193724,15.1921,15.1513,0.185188,0.0094,27.3607916,46.0603936,0.36,t17_f5_c3,15.1286,0.0098,False,True,True,bulk_1.0.0,0.0,1.041246551915015e+18,,,12.820836,0.00877416,0.020850075,ZTF18abxhzfo
ztf,58781.135231500026,1027135231915015007,2,1027135231915,19.4516,1,1027,1.3914,15.2268,15.619,0.090952,0.0161,27.3613247,46.060377,0.524286,t17_f5_c3,15.5886,0.0167,False,True,True,bulk_1.0.0,0.0,1.033162611915015e+18,,,12.635311,100.0,0.008360203,ZTF18abxhzfo
ztf,58781.22200229997,1027222001915015010,1,1027222001915,20.1203,1,1027,1.69987,15.912,16.0859,0.023547,0.018,27.3612987,46.0601171,0.558571,t17_f5_c3,16.073,0.0187,False,False,False,bulk_1.0.0,0.0,1.041246551915015e+18,,,,,,ZTF18abxhzfo
ztf,58781.22200229997,1027222001915015013,1,1027222001915,20.1203,1,1027,2.23396,15.8943,16.0645,0.049775,0.0145,27.3613859,46.0599652,0.247143,t17_f5_c3,15.9448,0.0158,False,False,False,bulk_1.0.0,0.0,1.041246551915015e+18,,,,,,ZTF18abxhzfo
ztf,58781.293807900045,1027293803015015019,2,1027293803015,19.6937,1,1027,0.855832,15.1888,15.7245,0.10126,0.0177,27.3609638,46.0602465,0.525714,t17_f5_c3,15.7335,0.0189,False,True,True,bulk_1.0.0,0.0,1.033162611915015e+18,,,12.600036,100.0,0.009331085,ZTF18abxhzfo
ztf,58781.29567130003,1027295673015015016,2,1027295673015,19.6984,1,1027,1.00986,15.1475,15.4831,0.085716,0.0139,27.3609912,46.0602058,0.592857,t17_f5_c3,15.4809,0.0147,False,True,True,bulk_1.0.0,0.0,1.041246551915015e+18,,,12.596164,100.0,0.008175743,ZTF18abxhzfo
ztf,58781.38168979995,1027381683015015016,1,1027381683015,19.6654,1,1027,1.41062,16.0,16.1851,0.074942,0.0191,27.3606796,46.0600146,0.592857,t17_f5_c3,16.0947,0.0188,False,False,False,bulk_1.0.0,0.0,1.041246551915015e+18,,,,,,ZTF18abxhzfo
ztf,58785.163321800064,1031163321915015013,1,1031163321915,20.3808,1,1031,2.77987,16.5465,16.734,0.131387,0.0322,27.3614501,46.0598028,0.284286,t17_f5_c3,16.7244,0.0342,False,False,False,bulk_1.0.0,0.0,1.033162611915015e+18,,,,,,ZTF18abxhzfo
ztf,58785.37833329989,1031378333015015018,1,1031378333015,20.3325,1,1031,0.756008,16.3569,16.8777,0.117206,0.0372,27.3609886,46.060304,0.33,t17_f5_c3,16.865,0.0387,False,True,True,bulk_1.0.0,0.0,1.033162611915015e+18,,,13.254782,100.0,0.0067313625,ZTF18abxhzfo
ztf,58786.14208329981,1032142081915015015,2,1032142081915,19.9256,1,1032,2.42905,15.7624,15.9668,0.027039,0.0221,27.3617376,46.0603268,0.307143,t17_f5_c3,15.9917,0.0241,False,False,False,bulk_1.0.0,0.0,1.033162611915015e+18,,,,,,ZTF18abxhzfo
ztf,58787.1344444002,1033134441915015015,2,1033134441915,19.5664,1,1033,0.728244,15.7578,16.093,0.069598,0.0245,27.3610145,46.060317,0.631429,t17_f5_c3,16.0723,0.0258,False,True,True,bulk_1.0.0,0.0,1.033162611915015e+18,,,12.674617,100.0,0.004067463,ZTF18abxhzfo
ztf,58787.16261570016,1033162611915015008,1,1033162611915,20.032982,1,1033,2.0155287,16.278484,16.4213,0.0446108,0.0222,27.3613506,46.0600246,0.35,t17_f5_c3,16.2968,0.0231,False,False,False,bulk_1.0.0,0.0,1.041246551915015e+18,0.00295209,738120119.0,,,,ZTF18abxhzfo
ztf,58789.163946799934,1035163941915015010,1,1035163941915,20.158178,1,1035,3.1700037,16.250658,16.2956,0.066158794,0.0213,27.3616984,46.0598057,0.33714285,t17_f5_c3,16.3198,0.0241,False,False,False,bulk_1.0.0,0.0,1.040235321915015e+18,9.453e-05,738120119.0,,,,ZTF18abxhzfo
