tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58277.37498839991,523374984615015017,1,523374984615,20.70034,1,523,0.18658614,20.229223,18.234629,20.3167,0.17291921,0.021814497,0.027542625,0.2836,277.8558123,4.7192652,0.69,0.0,20.5526,0.4476,487120146.0,False,True,False,bulk_1.0.0,0.0,5.2837780461501504e+17,,ZTF18aayuzpx
ztf,58278.377766199876,524377764615015033,1,524377764615,20.829473,1,524,0.15114526,20.01078,18.196756,19.8453,0.13118482,0.018580366,0.024675945,0.1691,277.8558608,4.719242,0.7266667,0.0,20.0273,0.2529,487120146.0,False,True,False,bulk_1.0.0,0.0,5.2837780461501504e+17,,ZTF18aayuzpx
ztf,58279.35734950006,525357344615015032,1,525357344615,20.468128,1,525,0.10930737,20.01932,18.198357,19.8797,0.15439685,0.023838706,0.028857147,0.2028,277.8558859,4.7192673,0.6666667,0.0,19.9196,0.267,487120146.0,False,True,False,bulk_1.0.0,0.0,5.2837780461501504e+17,,ZTF18aayuzpx
ztf,58281.37868059985,527378684615015044,1,527378684615,20.58612,1,527,0.39132708,20.00459,18.19559,19.783,0.14369716,0.021778015,0.027154885,0.1781,277.8559505,4.71922,0.6,0.0,19.7789,0.225,487120146.0,False,True,False,bulk_1.0.0,0.0,5.2837780461501504e+17,,ZTF18aayuzpx
ztf,58282.37780090002,528377804615015034,1,528377804615,20.581593,1,528,0.51793206,19.999243,18.194576,19.8886,0.1491042,0.02318777,0.028289368,0.2022,277.8558215,4.7191461,0.7,0.0,19.8751,0.2535,487120146.0,False,True,False,bulk_1.0.0,0.0,5.303962946150151e+17,,ZTF18aayuzpx
ztf,58283.40152780013,529401524615015035,1,529401524615,20.837181,1,529,0.6452609,20.277222,18.242132,20.1578,0.16208534,0.018219497,0.02487186,0.2194,277.8558129,4.7191106,0.63,0.0,20.1301,0.2712,487120146.0,False,True,False,bulk_1.0.0,0.0,5.303962946150151e+17,,ZTF18aayuzpx
ztf,58284.396296299994,530396294615015096,1,530396294615,20.366577,1,530,0.36164114,19.831118,18.160612,20.1943,0.1611067,0.030815003,0.0345869,0.3492,277.8558647,4.7191848,0.67333335,0.0,20.3179,0.4989,487120146.0,False,True,False,bulk_1.0.0,0.0,5.4933518461501005e+17,,ZTF18aayuzpx
ztf,58285.435011600144,531435014615015030,1,531435014615,20.8289,1,531,0.735786,20.0265,18.199696,20.1851,0.126315,0.016920246,0.02348188,0.2199,277.8557615,4.7191062,0.57,,20.4204,0.3455,,False,True,False,bulk_1.0.0,0.0,5.4933518461501005e+17,,ZTF18aayuzpx
ztf,58286.40384260006,532403844615015033,1,532403844615,20.596743,1,532,0.6738771,20.330107,18.250082,20.0383,0.18625024,0.021471769,0.027421247,0.2074,277.8559356,4.7191126,0.62666667,0.0,20.1025,0.2788,487120146.0,False,True,False,bulk_1.0.0,0.0,5.4933518461501005e+17,,ZTF18aayuzpx
ztf,58288.37740739994,534377404615015053,1,534377404615,20.5923,1,534,0.262641,20.422,18.263134,20.6327,0.272449,0.0330683,0.037302524,0.3698,277.8558389,4.7192166,0.71,,20.583,0.4497,,False,True,False,bulk_1.0.0,0.0,5.6433812461501005e+17,t8_f5_c3,ZTF18aayuzpx
