tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,61030.57753469981,3276577530315010078,2,3276577530315,17.257477,-1,3276,0.046642262,17.506075,100.0,18.131,0.16613163,100.0,100.0,0.8434,251.2314833,-2.6848337,0.51857144,t17_f5_c3,0.99980843,17.5129,0.6142,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61038.57406250015,3284574060315010078,2,3284574060315,18.236944,-1,3284,0.9543204,17.600952,21.484152,17.992,0.14614029,4.6651917,5.224558,0.1197,251.2312228,-2.6848611,0.21428572,t17_f5_c3,0.08874005,17.688,0.1166,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61054.568495399784,3300568490315010009,2,3300568490315,19.478521,-1,3300,0.13137566,17.735552,19.700785,18.1835,0.085964814,0.2623821,0.5253079,0.0995,251.231455,-2.6848388,0.7385714,t17_f5_c3,0.9990258,17.8408,0.0952,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61057.568993099965,3303568990315010003,2,3303568990315,19.33484,-1,3303,0.17457671,17.75761,19.574936,18.2648,0.089941315,0.25646728,0.47961113,0.1019,251.231446,-2.684848,0.54285717,t17_f5_c3,0.81701505,18.1489,0.1204,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61060.56804399984,3306568040315010007,2,3306568040315,19.948914,-1,3306,0.059518553,17.657404,20.361881,17.9704,0.09574744,0.7975861,1.1558942,0.0697,251.2314723,-2.6848231,0.5857143,t17_f5_c3,0.42418087,17.7384,0.0745,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61070.561504600104,3316561500315010021,2,3316561500315,19.644663,-1,3316,0.23543757,17.718275,19.812786,17.613,0.07003029,100.0,0.4820481,0.0493,251.2314282,-2.6848422,0.76857144,t17_f5_c3,0.999173,17.6376,0.0664,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61074.55951389996,3320559510315010004,2,3320559510315,19.303568,-1,3320,0.15682162,17.69912,19.954695,17.9345,0.08892251,0.41647455,0.7099727,0.097,251.2314478,-2.6848229,0.8257143,t17_f5_c3,0.99895275,17.7324,0.1043,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61075.55854169978,3321558540315010005,2,3321558540315,19.408033,-1,3321,0.14167617,17.706123,19.90034,17.7782,0.094110996,0.45293236,0.7101113,0.0743,251.2314516,-2.684838,0.8385714,t17_f5_c3,0.98966366,17.639,0.0852,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61077.55587959988,3323555870315010005,2,3323555870315,19.550323,-1,3323,0.071926005,17.716389,19.825861,18.0584,0.095461585,0.42788273,0.6662196,0.0894,251.2314729,-2.6848339,0.80285716,t17_f5_c3,0.99999225,17.8438,0.0964,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61079.55474539986,3325554740315010013,2,3325554740315,19.475687,-1,3325,0.17438291,17.734243,19.708815,18.38,0.07055942,100.0,0.43489417,0.1073,251.2314494,-2.6848532,0.54714286,t17_f5_c3,0.9733287,18.0555,0.1042,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61080.55440969998,3326554400315010007,2,3326554400315,19.933147,-1,3326,0.07129904,17.69169,20.015907,18.0778,0.09000936,0.4647544,0.76555115,0.0748,251.2314691,-2.6848224,0.6471428,t17_f5_c3,0.85010743,17.7008,0.07,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
ztf,61081.554560199846,3327554560315010025,2,3327554560315,19.336664,-1,3327,0.05811942,17.641779,20.570734,17.6625,0.091196805,0.89692175,1.3538226,0.083,251.2314727,-2.6848244,0.79285717,t17_f5_c3,0.9809039,17.5632,0.0984,1476120203,True,True,False,27.5.7a32.dev1,0.0,ZTF25acahdpj
