tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,61085.55776620004,3331557765915015014,2,3331557765915,19.858753,1,3331,0.12772547,18.222115,17.206198,18.2812,0.13042237,0.047808524,0.051166486,0.0972,270.3661666,-17.8872566,0.76714283,t17_f5_c3,0.99999887,18.3819,0.1377,1324120259,True,True,False,27.5.7a32.dev1,0.0,ZTF26aagslsv
ztf,61096.547106499784,3342547105915015017,2,3342547105915,19.231348,1,3342,0.24401207,18.045462,17.133432,18.0666,0.10070962,0.0399948,0.043476958,0.1328,270.3661885,-17.8872852,0.73142856,t17_f5_c3,0.99999624,18.1815,0.1898,1324120259,True,True,False,27.5.7a32.dev1,0.0,ZTF26aagslsv
ztf,61099.54354170011,3345543545915015015,2,3345543545915,19.866768,1,3345,0.18072408,17.8829,17.06025,17.8356,0.070417784,0.028905679,0.033008233,0.0626,270.3661804,-17.8872603,0.8,t17_f5_c3,0.99999976,17.9351,0.0883,1324120259,True,True,False,27.5.7a32.dev1,0.0,ZTF26aagslsv
ztf,61100.54230319988,3346542305915015011,2,3346542305915,19.410511,1,3346,0.1756846,17.984512,17.106699,18.1407,0.0845772,0.03381123,0.03768149,0.114,270.3661974,-17.8872402,0.79,t17_f5_c3,0.99999994,18.3456,0.1772,1324120259,True,True,False,27.5.7a32.dev1,0.0,ZTF26aagslsv
ztf,61101.54159720009,3347541595915015014,2,3347541595915,18.313082,1,3347,0.5018958,17.899078,17.067804,18.2147,0.13337763,0.05991367,0.062025897,0.2588,270.3661594,-17.8873648,0.5957143,t17_f5_c3,0.99997926,18.2936,0.3572,1324120259,True,True,False,27.5.7a32.dev1,0.0,ZTF26aagslsv
ztf,61105.53689809982,3351536895915015014,2,3351536895915,19.284906,1,3351,0.20668907,17.84948,17.044456,17.9299,0.08173887,0.035633747,0.038942084,0.1045,270.3661997,-17.887259,0.79285717,t17_f5_c3,0.9999989,17.9609,0.1383,1324120259,True,True,False,27.5.7a32.dev1,0.0,ZTF26aagslsv
ztf,61106.53560189996,3352535605915015008,2,3352535605915,18.789373,1,3352,0.42400506,17.912722,17.074127,18.0094,0.10736981,0.046895143,0.04959573,0.1121,270.3662226,-17.8873218,0.50285715,t17_f5_c3,0.17291558,18.1206,0.1589,1324120259,True,True,False,27.5.7a32.dev1,0.0,ZTF26aagslsv
