tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60351.42179400008,2597421793215015006,1,2597421793215,19.781607,1,2597,2.2799017,17.413197,17.433,0.064534254,0.0363,216.5649614,-15.6228733,0.8642857,t17_f5_c3,0.9963208,17.4608,0.0467,324120132,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60353.46891199984,2599468913215015013,2,2599468913215,19.978731,1,2599,1.6917185,17.447884,17.4396,0.04926662,0.0351,216.5649398,-15.622879,0.9085714,t17_f5_c3,0.9999961,17.4639,0.045,324120232,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60353.48289350001,2599482893215015011,1,2599482893215,20.08169,1,2599,2.264272,17.435766,17.4208,0.05496414,0.0309,216.5649523,-15.6228745,0.73285717,t17_f5_c3,0.3069367,17.3833,0.0372,324120132,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60356.48067130009,2602480673215015019,1,2602480673215,20.420715,1,2602,2.2547824,17.505144,17.5036,0.047895197,0.0268,216.564946,-15.6228749,0.8842857,t17_f5_c3,0.9999014,17.4784,0.0323,324120132,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60356.52450230019,2602524503215015016,2,2602524503215,20.292624,1,2602,1.6381606,17.379505,17.3565,0.062364653,0.028,216.5649672,-15.622898,0.87285715,t17_f5_c3,0.95941186,17.3593,0.0349,324120232,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60363.40130789997,2609401303215015032,1,2609401303215,18.319206,1,2609,2.2357972,17.828316,17.7147,0.14258055,0.1442,216.5650494,-15.6229312,0.44714287,t17_f5_c3,0.9460147,17.7072,0.1837,324120132,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60363.456400500145,2609456403215015015,2,2609456403215,17.21859,1,2609,1.6106284,17.33917,17.5945,0.20068151,0.4524,216.5648795,-15.6228943,0.6685714,t17_f5_c3,0.85739017,17.4923,0.5294,324120232,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60365.3781365999,2611378133215015026,1,2611378133215,17.31398,1,2611,2.3421,17.435904,17.3292,0.2050005,0.3223,216.5652131,-15.6230252,0.55714285,t17_f5_c3,0.82761514,17.2569,0.3876,324120132,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60374.45792819979,2620457923215015011,2,2620457923215,20.316257,1,2620,1.7093163,17.82114,17.8624,0.06609222,0.0438,216.5649577,-15.6228752,0.9257143,t17_f5_c3,0.9840944,17.8584,0.0546,324120232,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60374.51905089989,2620519053215015059,1,2620519053215,19.561409,1,2620,2.2902436,18.282175,18.4363,0.12875532,0.1351,216.5649336,-15.6228608,0.81857145,t17_f5_c3,0.9956288,18.3567,0.1603,324120132,True,False,False,23.12.x,0.0,ZTF24aaekaby
