tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59440.4989467999,1686498942615015011,2,1686498942615,19.352896,1,1686,3.6307235,19.314545,19.1514,0.18231869,0.2435,91.1976934,10.4315193,0.76857144,t17_f5_c3,0.9998574,18.9422,0.258,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59440.4989467999,1686498942615025011,2,1686498942615,19.3529,1,1686,3.63072,19.3145,19.1514,0.182319,0.2435,91.1976934,10.4315193,0.768571,t17_f5_c3,,18.9422,0.258,,False,False,False,correction_1.0.6,0.0,1.706464862615015e+18,ZTF21abtovem
ztf,59440.50145829981,1686501452615015006,2,1686501452615,19.286018,1,1686,3.371881,19.413942,19.3399,0.20665574,0.3131,91.197608,10.4315069,0.7228571,t17_f5_c3,0.99853647,19.3525,0.4069,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59440.50145829981,1686501452615025006,2,1686501452615,19.286,1,1686,3.37188,19.4139,19.3399,0.206656,0.3131,91.197608,10.4315069,0.722857,t17_f5_c3,,19.3525,0.4069,,False,False,False,correction_1.0.6,0.0,1.706464862615015e+18,ZTF21abtovem
ztf,59442.488298600074,1688488292615015004,2,1688488292615,19.971184,1,1688,3.628031,19.404936,19.4272,0.1622919,0.2505,91.1976383,10.4315792,0.9257143,t17_f5_c3,0.9999999,19.2629,0.2775,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59442.490833300166,1688490832615015012,2,1688490832615,19.923079,1,1688,3.5975385,19.540524,19.4085,0.1544539,0.2521,91.1976399,10.431567,0.92285717,t17_f5_c3,0.9999791,19.171,0.2607,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59442.49336809991,1688493362615015008,2,1688493362615,19.780725,1,1688,3.4878252,19.421858,19.2561,0.17183575,0.2348,91.1975989,10.4315681,0.9085714,t17_f5_c3,1.0,19.347,0.3277,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59442.4959028,1688495902615015005,2,1688495902615,19.905483,1,1688,3.4453115,19.56528,19.4547,0.17172447,0.2647,91.1975804,10.4315667,0.89857143,t17_f5_c3,0.99999803,19.3677,0.3143,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59443.48487270018,1689484872615015004,2,1689484872615,19.669775,1,1689,3.5384946,19.359903,19.2324,0.17586747,0.2744,91.1976407,10.4315414,0.9014286,t17_f5_c3,0.99999905,19.2569,0.3607,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59443.48740739981,1689487402615015002,2,1689487402615,19.69495,1,1689,3.5371995,19.453772,19.654,0.18036656,0.3931,91.1975912,10.4315927,0.80857146,t17_f5_c3,0.9877683,19.4042,0.402,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59443.48993059993,1689489932615015008,2,1689489932615,19.659325,1,1689,3.3682003,19.35919,19.3521,0.14704978,0.3023,91.1975507,10.4315651,0.93285716,t17_f5_c3,1.0,19.2647,0.359,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59443.49246530002,1689492462615015006,2,1689492462615,19.702814,1,1689,3.5665853,19.448515,19.5786,0.15894254,0.3545,91.1976621,10.4315289,0.92714286,t17_f5_c3,1.0,19.5063,0.4267,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59443.49500000011,1689495002615015003,2,1689495002615,19.638025,1,1689,3.8162265,19.353846,19.7778,0.20672879,0.4384,91.1976431,10.4316527,0.8842857,t17_f5_c3,0.9999999,19.5201,0.4451,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59460.464861100074,1706464862615015015,2,1706464862615,19.882168,1,1706,3.1655943,19.51493,19.5598,0.18817632,0.2383,91.1975626,10.4314748,0.5214286,t17_f5_c3,0.99684703,19.7342,0.3591,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59463.47810189985,1709478102615015010,2,1709478102615,20.517845,1,1709,3.602393,19.679317,19.6125,0.1788432,0.182,91.1976266,10.4315827,0.8214286,t17_f5_c3,0.9999999,19.6904,0.2515,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59466.47710649995,1712477102615015006,2,1712477102615,20.57851,1,1712,3.5305865,19.733961,19.6657,0.16467002,0.1831,91.1975917,10.4315881,0.8414286,t17_f5_c3,0.999993,19.4899,0.2007,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
ztf,59472.49734950019,1718497342615015008,2,1718497342615,20.438622,1,1718,3.5652225,20.023937,19.9721,0.15738815,0.2597,91.1976018,10.4315912,0.78571427,t17_f5_c3,0.9999999,19.6323,0.2446,512120226.0,True,False,False,correction_1.0.6,0.0,,ZTF21abtovem
