tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59303.2389814998,1549238981815015002,2,1549238981815,19.813171,1,1549,2.9000468,19.34394,19.2656,0.17987669,0.2429,145.3790447,10.6396354,0.48857144,t17_f5_c3,0.9962216,19.1748,0.288,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59303.25693289982,1549256931815015003,1,1549256931815,19.595,1,1549,2.03403,19.7392,20.1498,0.316785,0.6367,145.3789994,10.6396872,0.387143,t17_f5_c3,,19.5656,0.4786,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59305.28870370006,1551288701815015000,1,1551288701815,19.9678,1,1551,2.0041883,19.808237,19.4425,0.19752303,0.2328,145.3790124,10.6397203,0.6142857,t17_f5_c3,0.99997365,19.6536,0.3641,519120118.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59307.155578699894,1553155571815015003,1,1553155571815,20.614004,1,1553,2.0234432,20.037651,20.3401,0.1822736,0.3058,145.3790012,10.639671,0.81714284,t17_f5_c3,0.999989,20.2345,0.3594,519120118.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59307.211678199936,1553211671815015004,2,1553211671815,20.351244,1,1553,2.6828215,19.517656,19.5618,0.14256409,0.2016,145.379007,10.639711,0.88285714,t17_f5_c3,0.998706,19.7857,0.3215,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59309.17004630016,1555170041815015006,1,1555170041815,19.946,1,1555,1.90726,20.1978,19.6343,0.307417,0.298,145.378946,10.6396753,0.267143,t17_f5_c3,,19.2236,0.2635,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59309.213356500026,1555213351815015008,2,1555213351815,20.293825,1,1555,2.7551377,19.506388,19.4591,0.10494526,0.2033,145.3790527,10.6396753,0.8214286,t17_f5_c3,0.9999766,19.5216,0.2795,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59311.19093749998,1557190931815015004,1,1557190931815,20.1879,1,1557,2.03669,20.2029,19.9039,0.258799,0.3159,145.3789965,10.6396561,0.52,t17_f5_c3,,19.9187,0.4134,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59313.20828700019,1559208281815015002,2,1559208281815,20.5262,1,1559,2.6859314,19.473763,19.5639,0.102947146,0.1768,145.3790067,10.6397102,0.92285717,t17_f5_c3,1.0,19.5995,0.2377,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59315.19186339993,1561191861815015004,1,1561191861815,20.667,1,1561,1.9866,20.6057,21.0876,0.370779,0.5418,145.3789615,10.6396999,0.375714,t17_f5_c3,,20.8537,0.5676,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59320.170879600104,1566170871815015002,1,1566170871815,20.2994,1,1566,1.81071,20.4429,20.8011,0.303526,0.6161,145.3789239,10.6396516,0.611429,t17_f5_c3,,20.3874,0.5441,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59322.19302080013,1568193021815015002,1,1568193021815,19.9844,1,1568,1.99318,20.1737,20.2698,0.264283,0.4453,145.3790085,10.6396415,0.67,t17_f5_c3,,20.2885,0.5842,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59322.236550900154,1568236551815015003,2,1568236551815,19.942835,1,1568,2.960659,19.349604,19.4086,0.118799515,0.2191,145.3789989,10.6396311,0.9285714,t17_f5_c3,0.9999969,19.1214,0.2178,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59324.21353009995,1570213531815015002,2,1570213531815,19.702028,1,1570,2.9250572,19.163109,19.0613,0.119924,0.1853,145.3789618,10.6396548,0.9114286,t17_f5_c3,0.99965477,19.3002,0.2975,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59324.21353009995,1570213531815035002,2,1570213531815,19.702,1,1570,2.92506,19.1631,19.0613,0.119924,0.1853,145.3789618,10.6396548,0.911429,t17_f5_c3,,19.3002,0.2975,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59324.21353009995,1570213531815065002,2,1570213531815,19.702,1,1570,2.92506,19.1631,19.0613,0.119924,0.1853,145.3789618,10.6396548,0.911429,t17_f5_c3,,19.3002,0.2975,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59328.17243060004,1574172431815015001,2,1574172431815,19.68489,1,1574,3.0794334,19.020441,18.6705,0.17314999,0.1766,145.3789835,10.6396006,0.76,t17_f5_c3,0.9999951,18.6544,0.2241,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59334.29083329998,1580290831815015001,2,1580290831815,19.66588,1,1580,2.869988,18.973726,18.7474,0.114468634,0.1602,145.3789737,10.6396666,0.81857145,t17_f5_c3,0.9997348,18.6475,0.1884,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59336.229340299964,1582229341815015004,1,1582229341815,20.514156,1,1582,1.9206947,20.03743,19.7926,0.18117237,0.1813,145.3789569,10.6396522,0.5957143,t17_f5_c3,0.999956,19.8377,0.2445,519120118.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59336.229340299964,1582229341815025004,1,1582229341815,20.5142,1,1582,1.92069,20.0374,19.7926,0.181172,0.1813,145.3789569,10.6396522,0.595714,t17_f5_c3,,19.8377,0.2445,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59336.229340299964,1582229341815035004,1,1582229341815,20.5142,1,1582,1.92069,20.0374,19.7926,0.181172,0.1813,145.3789569,10.6396522,0.595714,t17_f5_c3,,19.8377,0.2445,,False,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59338.1746991002,1584174691815015001,1,1584174691815,20.576294,1,1584,2.013866,20.166756,20.2731,0.2130617,0.3178,145.3790078,10.639708,0.7342857,t17_f5_c3,0.99957365,20.0999,0.3509,519120118.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59340.18414349994,1586184141815015007,1,1586184141815,20.52837,1,1586,1.959348,20.059307,19.8217,0.19900909,0.1977,145.3790181,10.639629,0.66571426,t17_f5_c3,0.9999647,19.4817,0.1873,519120118.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59340.23677079985,1586236771815015001,2,1586236771815,20.281864,1,1586,2.8086843,18.89369,18.9696,0.08849629,0.1191,145.3789996,10.639676,0.9614286,t17_f5_c3,1.0,18.9173,0.1472,519120218.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
ztf,59342.21327550011,1588213271815015006,1,1588213271815,20.308409,1,1588,2.0165565,20.026663,19.8305,0.21546304,0.2225,145.378972,10.6396961,0.7342857,t17_f5_c3,0.9999587,19.7195,0.2596,519120118.0,True,False,False,correction_0.0.1,0.0,ZTF21aaqyifh
