tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,drb,rfid,oid
ztf,58332.29114580015,578291141115015103,2,578291141115,20.151,1,578,0.368683,20.5922,20.047735,20.1932,0.390219,0.23365164,0.23633198,0.428,284.0445158,8.3184145,0.243333,19.8449,0.3989,False,True,False,bulk_1.0.0,0.0,5.94214061115015e+17,t8_f5_c3,,,ZTF18abhejii
ztf,58336.22479170002,582224791115015044,2,582224791115,20.5245,1,582,0.574836,20.6206,20.064846,20.8904,0.290084,0.17008938,0.17386906,0.541,284.0445958,8.3183672,0.406667,21.0373,0.795,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t8_f5_c3,,,ZTF18abhejii
ztf,58342.324803200085,588324801115015037,2,588324801115,20.2583,1,588,0.091673,20.2016,19.79489,20.3876,0.273022,0.18560334,0.18772125,0.4358,284.0444306,8.3183809,0.673333,20.7636,0.79,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t12_f5_c3,,,ZTF18abhejii
ztf,58344.1735069002,590173501115015048,2,590173501115,20.457037,1,590,0.15514348,20.321184,19.875677,20.3013,0.21250398,0.13768971,0.14098227,0.3503,284.044474,8.3183719,0.69666666,20.5618,0.5717,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58348.214062499814,594214061115015048,2,594214061115,20.350119,1,594,0.36755395,19.919636,19.593422,19.9895,0.21390161,0.1566586,0.1583902,0.2878,284.044533,8.3183329,0.6333333,19.81,0.3131,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58349.29688660009,595296881115015111,2,595296881115,20.2819,1,595,0.160848,20.2615,19.835716,19.9347,0.31843,0.21313958,0.21512997,0.2954,284.0444615,8.31832,0.453333,19.8229,0.3421,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t12_f5_c3,,,ZTF18abhejii
ztf,58351.22711810004,597227111115015060,2,597227111115,20.0417,1,597,0.391557,20.1661,19.770355,20.1149,0.329393,0.22712176,0.22877944,0.4476,284.0445444,8.3183563,0.47,20.0256,0.5302,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t12_f5_c3,,,ZTF18abhejii
ztf,58352.2750694002,598275061115015078,2,598275061115,19.8473,1,598,0.307307,19.7025,19.428598,19.9787,0.317763,0.24609575,0.24691254,0.4947,284.04452,8.3183535,0.463333,20.0364,0.67,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t12_f5_c3,,,ZTF18abhejii
ztf,58353.18869209988,599188691115015023,2,599188691115,19.5955,1,599,0.36586,19.7281,19.448439,19.9613,0.231482,0.17774644,0.1789175,0.5323,284.044524,8.3184033,0.733333,19.9997,0.709,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t12_f5_c3,,,ZTF18abhejii
ztf,58356.18960649986,602189601115015041,2,602189601115,19.7654,1,602,0.358785,19.5821,19.333912,19.4479,0.243358,0.19275358,0.19362897,0.3066,284.0445152,8.3184085,0.6,19.379,0.3697,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t12_f5_c3,,,ZTF18abhejii
ztf,58356.272754599806,602272751115015053,2,602272751115,19.8633,1,602,0.226904,19.8509,19.54211,19.7857,0.301038,0.22542107,0.2265193,0.4036,284.044497,8.318344,0.526667,19.2977,0.3308,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t12_f5_c3,,,ZTF18abhejii
ztf,58357.27005789988,603270051115015017,2,603270051115,19.6586,1,603,0.148252,19.5844,19.335741,19.6959,0.244488,0.19356914,0.19444378,0.38,284.0444593,8.3183202,0.72,19.2915,0.3367,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t12_f5_c3,,,ZTF18abhejii
ztf,58363.21142360009,609211421115015056,2,609211421115,20.307411,1,609,0.13016292,19.48012,19.252007,19.4897,0.1481957,0.118896104,0.12011306,0.1746,284.044467,8.3183361,0.7133333,19.5532,0.237,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58364.16696760012,610166961115015051,2,610166961115,20.660267,1,610,0.20849285,19.42779,19.2094,19.35,0.13569988,0.10975643,0.11097469,0.1186,284.0444852,8.3183815,0.75666666,19.5663,0.1842,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58365.169722199906,611169721115015042,2,611169721115,20.506636,1,611,0.12418869,19.228472,19.04378,19.1486,0.11260683,0.09394305,0.0949921,0.1096,284.0444682,8.3183464,0.7633333,19.1143,0.1356,False,True,False,bulk_1.0.0,0.0,6.12182001115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58366.18200229993,612182001115015083,2,612182001115,20.735718,1,612,0.22085151,19.236555,19.050594,19.1256,0.108975716,0.090722166,0.091821656,0.0925,284.0444985,8.318352,0.71666664,19.1729,0.1228,False,True,False,bulk_1.0.0,0.0,6.171684111150152e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58367.168263900094,613168261115015049,2,613168261115,20.507462,1,613,0.21340314,19.077974,18.91549,19.043,0.11203184,0.09564551,0.0964601,0.1022,284.0444898,8.3183771,0.77,19.0721,0.1338,False,True,False,bulk_1.0.0,0.0,6.171684111150152e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58368.17038189992,614170381115015096,2,614170381115,20.591753,1,614,0.19240461,19.069748,18.908403,19.0613,0.08987701,0.07646249,0.07746593,0.0973,284.0444835,8.3183296,0.7866667,19.1145,0.1299,False,True,False,bulk_1.0.0,0.0,6.171684111150152e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58370.147916700225,616147911115015035,2,616147911115,20.364233,1,616,0.2432019,18.847603,18.71436,19.1054,0.096130416,0.08439064,0.08502833,0.1192,284.0445007,8.3183632,0.78333336,18.9719,0.1347,False,True,False,bulk_1.0.0,0.0,6.171684111150152e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58371.16841439996,617168411115015189,2,617168411115,20.744806,1,617,0.20779586,18.833721,18.702072,18.7889,0.07891962,0.06914823,0.06990778,0.0686,284.0444904,8.3183458,0.79,18.912,0.0971,False,True,False,bulk_1.0.0,0.0,6.29126781115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58373.14678240009,619146781115015179,2,619146781115,20.697493,1,619,0.21952286,18.662153,18.548779,18.7516,0.10429175,0.093526,0.09395078,0.0696,284.044493,8.3183698,0.67333335,18.7471,0.0878,False,True,False,bulk_1.0.0,0.0,6.29126781115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58377.16872690013,623168721115015126,2,623168721115,20.477098,1,623,0.30087462,18.520342,18.42023,18.6638,0.0771968,0.06994929,0.07039708,0.0797,284.0445158,8.3183602,0.76,18.6099,0.0965,False,True,False,bulk_1.0.0,0.0,6.29126781115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58383.12678240007,629126781115015017,2,629126781115,19.641737,1,629,0.17515087,18.277544,18.196768,18.3152,0.09910777,0.09177538,0.09200195,0.114,284.0444832,8.3183622,0.84,18.3245,0.1473,False,True,False,bulk_1.0.0,0.0,6.30132981115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58384.132986099925,630132981115015009,2,630132981115,19.464045,1,630,0.09941103,18.246891,18.168283,18.1077,0.09290044,0.08618322,0.08641214,0.1057,284.0444609,8.3183537,0.7733333,18.0974,0.1341,False,True,False,bulk_1.0.0,0.0,6.32189841115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58385.189143499825,631189141115015029,2,631189141115,19.556547,1,631,0.19274725,18.199223,18.123877,18.1477,0.085639894,0.07967021,0.07989837,0.1006,284.044486,8.3183473,0.85,18.1203,0.1257,False,True,False,bulk_1.0.0,0.0,6.32189841115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58386.18984950008,632189841115015013,2,632189841115,19.275633,1,632,0.26475725,18.173264,18.09964,18.054,0.076702625,0.07143051,0.07167381,0.1028,284.0445108,8.3183458,0.73,17.9304,0.1175,True,True,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58425.089224500116,671089221115015040,2,671089221115,20.111856,1,671,0.17327356,17.76779,17.71658,17.7337,0.060377978,0.05744683,0.057596277,0.0474,284.0444839,8.3183603,0.87,17.7921,0.0634,False,True,False,bulk_1.0.0,0.0,6.79092601115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58427.10270830011,673102701115015013,2,673102701115,19.503185,1,673,0.16560465,17.750439,17.700022,17.7599,0.06999627,0.06669535,0.06682025,0.0763,284.0444782,8.3183441,0.8666667,17.8432,0.1051,False,True,False,bulk_1.0.0,0.0,6.79092601115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58428.10165510001,674101651115015019,2,674101651115,19.897305,1,674,0.19211805,17.805449,17.752474,17.7879,0.061491624,0.05840636,0.058563393,0.0486,284.0444838,8.31836,0.87333333,17.7385,0.059,False,True,False,bulk_1.0.0,0.0,6.79092601115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58430.089560199995,676089561115015047,2,676089561115,20.283133,1,676,0.17761067,17.792265,17.739914,17.8276,0.06545594,0.06223074,0.062374778,0.0425,284.0444804,8.3183714,0.88666666,17.8769,0.0561,False,True,False,bulk_1.0.0,0.0,6.79092601115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58431.13054399984,677130541115015021,2,677130541115,19.417864,1,677,0.17150797,17.759457,17.70863,17.7905,0.06729999,0.06408996,0.06422201,0.0653,284.0444635,8.3183141,0.7866667,17.7673,0.0816,False,True,False,bulk_1.0.0,0.0,6.79092601115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58433.09260419989,679092601115015026,2,679092601115,19.615118,1,679,0.1465404,17.724836,17.675568,17.7301,0.077893324,0.07433054,0.07443769,0.0685,284.0444736,8.3183493,0.85,17.6963,0.0846,False,True,False,bulk_1.0.0,0.0,6.82089321115015e+17,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58436.08932870021,682089321115015039,2,682089321115,18.518272,1,682,0.32685214,17.701872,17.653612,17.8738,0.11373104,0.10871614,0.10878653,0.1266,284.0445126,8.3183971,0.47666666,17.7695,0.1476,True,True,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58526.537118100096,772537111115015031,2,772537111115,19.336658,1,772,0.32215258,19.195898,19.016237,19.4916,0.17228778,0.14536583,0.14601241,0.3271,284.0445238,8.3183471,0.33571428,19.5268,0.4335,True,True,False,bulk_1.0.0,0.0,0.0,t15_f5_c3,0.0,539120211.0,ZTF18abhejii
ztf,58700.380069400184,946380061115015063,2,946380061115,20.557,1,946,0.369193,20.7003,20.11191,20.2584,0.344078,0.19655071,0.2001249,0.3156,284.0443833,8.3184458,0.298571,19.8675,0.2831,False,True,False,bulk_1.0.0,0.0,9.70148051115015e+17,t17_f5_c3,,,ZTF18abhejii
ztf,58715.31996530015,961319961115015046,2,961319961115,20.2903,1,961,0.274938,20.379,19.913689,20.0065,0.293597,0.1886712,0.19126137,0.3205,284.0444656,8.3184228,0.4,20.1876,0.4856,False,True,False,bulk_1.0.0,0.0,9.70148051115015e+17,t17_f5_c3,,,ZTF18abhejii
ztf,58718.3331133998,964333111115015022,2,964333111115,19.7646,1,964,0.495458,19.9978,19.650755,19.8201,0.281526,0.2030153,0.20450309,0.3428,284.0443577,8.3182328,0.567143,19.7367,0.408,False,True,False,bulk_1.0.0,0.0,9.70148051115015e+17,t17_f5_c3,,,ZTF18abhejii
ztf,58724.1480556,970148051115015051,2,970148051115,20.670687,1,970,0.24914078,20.085566,19.713795,19.818,0.17909989,0.12446444,0.12717056,0.193,284.0444918,8.3183867,0.2742857,19.8128,0.246,False,True,False,bulk_1.0.0,0.0,9.95270251115015e+17,t17_f5_c3,0.98851395,539120211.0,ZTF18abhejii
ztf,58734.32775459997,980327751115015020,2,980327751115,19.2114,1,980,0.258453,19.3405,19.137503,18.9308,0.231375,0.19130398,0.19191864,0.2486,284.044449,8.3182803,0.44,19.0969,0.372,False,True,False,bulk_1.0.0,0.0,9.95270251115015e+17,t17_f5_c3,,,ZTF18abhejii
ztf,58740.270381900016,986270381115015010,2,986270381115,19.2467,1,986,0.465911,19.6399,19.379648,19.9215,0.288666,0.22632915,0.22714059,0.7091,284.0444296,8.3184821,0.712857,19.1639,0.4541,False,True,False,bulk_1.0.0,0.0,1.013108811115015e+18,t17_f5_c3,,,ZTF18abhejii
ztf,58749.27025459986,995270251115015021,2,995270251115,20.146078,1,995,0.20767222,19.448765,19.226524,19.1052,0.16707177,0.13512352,0.13614658,0.1611,284.0444694,8.3183946,0.6642857,19.4204,0.2754,False,True,False,bulk_1.0.0,0.0,1.013108811115015e+18,t17_f5_c3,0.99935657,539120211.0,ZTF18abhejii
ztf,58760.12299769977,1006122991115015030,2,1006122991115,20.33792,1,1006,0.30483252,19.240301,19.05375,19.4478,0.1457996,0.12195738,0.12278223,0.1856,284.0445082,8.3183857,0.8357143,19.4949,0.2479,False,True,False,bulk_1.0.0,0.0,1.013108811115015e+18,t17_f5_c3,0.9999871,539120211.0,ZTF18abhejii
ztf,58767.10881939996,1013108811115015014,2,1013108811115,19.278072,1,1013,0.10074655,19.150862,18.97795,19.4236,0.18629114,0.15831104,0.15886457,0.347,284.0444556,8.318343,0.8042857,19.6609,0.5543,False,True,False,bulk_1.0.0,0.0,1.028122901115015e+18,t17_f5_c3,0.99973285,539120211.0,ZTF18abhejii
ztf,58770.207592600025,1016207591115015016,2,1016207591115,19.119219,1,1016,0.073037,19.0624,18.902067,19.2064,0.17394212,0.14955273,0.15006226,0.4025,284.0444458,8.3183358,0.9185714,19.2488,0.5376,False,True,False,bulk_1.0.0,0.0,1.028122901115015e+18,t17_f5_c3,0.9999895,539120211.0,ZTF18abhejii
ztf,58779.10077549983,1025100771115015037,2,1025100771115,20.331228,1,1025,0.13291168,18.984562,18.83459,18.8635,0.11094274,0.09592946,0.09662961,0.1102,284.0444603,8.3183787,0.9242857,18.8296,0.1365,False,True,False,bulk_1.0.0,0.0,1.051074821115015e+18,t17_f5_c3,0.99917704,539120211.0,ZTF18abhejii
ztf,58782.12290510023,1028122901115015026,2,1028122901115,19.940538,1,1028,0.13490096,18.960405,18.81352,19.0952,0.15038404,0.13086073,0.13135532,0.1744,284.0444675,8.3183659,0.93142855,19.2098,0.2483,False,True,False,bulk_1.0.0,0.0,1.051074821115015e+18,t17_f5_c3,0.99997425,539120211.0,ZTF18abhejii
ztf,58792.12296300009,1038122961115015024,2,1038122961115,19.57309,1,1038,0.15174903,18.53805,18.436367,18.5247,0.0901884,0.081730284,0.08212539,0.1485,284.0444711,8.3183612,0.94142854,18.4396,0.1761,False,True,False,bulk_1.0.0,0.0,1.051074821115015e+18,t17_f5_c3,0.9999925,539120211.0,ZTF18abhejii
ztf,58805.074826399796,1051074821115015019,2,1051074821115,18.73696,1,1051,0.1542086,17.590734,17.547077,17.6257,0.09389715,0.09012668,0.09019645,0.0751,284.0444709,8.3183441,0.6471428,17.6064,0.0945,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3,0.99654293,539120211.0,ZTF18abhejii
ztf,58892.52499999991,1138525001115015011,2,1138525001115,19.461939,1,1138,0.41016626,17.572298,17.529362,17.731,0.07042257,0.06760197,0.06769198,0.0772,284.0445481,8.3183649,0.9457143,17.7012,0.0961,False,True,False,bulk_1.0.0,0.0,1.159487261115015e+18,t17_f5_c3,0.99999475,539120211.0,ZTF18abhejii
ztf,58913.48726850003,1159487261115015020,2,1159487261115,19.287634,1,1159,0.2559136,17.92268,17.863827,17.991,0.12545386,0.118739605,0.118834525,0.1359,284.0445058,8.3183575,0.8442857,17.9342,0.1649,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3,0.99891317,539120211.0,ZTF18abhejii
ztf,58954.50106480019,1200501061115015035,2,1200501061115,20.29606,1,1200,0.19190924,19.031042,18.87496,18.964,0.11691748,0.100542456,0.10126211,0.1168,284.0444892,8.3183555,0.9285714,18.9328,0.1453,False,True,False,bulk_1.0.0,0.0,1.214436511115015e+18,t17_f5_c3,0.9997084,539120211.0,ZTF18abhejii
ztf,58962.46091439994,1208460911115015036,2,1208460911115,20.503693,1,1208,0.12551698,19.229063,19.044277,19.1526,0.09826558,0.08168167,0.08288714,0.1146,284.0444678,8.3183483,0.93714285,19.1098,0.1406,False,True,False,bulk_1.0.0,0.0,1.214436511115015e+18,t17_f5_c3,0.99999195,539120211.0,ZTF18abhejii
ztf,58968.43651620019,1214436511115015039,2,1214436511115,20.599775,1,1214,0.16868225,19.283895,19.090343,19.4967,0.11418357,0.094402544,0.09553949,0.1427,284.0444799,8.318358,0.8971428,19.5028,0.1832,False,True,False,bulk_1.0.0,0.0,1.2374396111150152e+18,t17_f5_c3,0.99995875,539120211.0,ZTF18abhejii
ztf,58971.40016200021,1217400161115015025,2,1217400161115,20.164053,1,1217,0.21525893,19.427694,19.209322,19.5283,0.13188943,0.10660659,0.10786025,0.2098,284.0444928,8.3183563,0.8914286,19.568,0.2788,False,True,False,bulk_1.0.0,0.0,1.2374396111150152e+18,t17_f5_c3,0.99977696,539120211.0,ZTF18abhejii
ztf,58980.483344899956,1226483341115015015,2,1226483341115,19.4671,1,1226,0.242504,19.6412,19.38067,19.942,0.260112,0.20371746,0.20462029,0.5059,284.0444293,8.3184209,0.728571,20.0037,0.6878,False,True,False,bulk_1.0.0,0.0,1.2374396111150152e+18,t17_f5_c3,,,ZTF18abhejii
ztf,58985.41422449984,1231414221115015039,2,1231414221115,20.642319,1,1231,0.12439401,19.713596,19.437212,19.6152,0.13171148,0.10008698,0.10211036,0.1573,284.0444587,8.3183273,0.79,19.5005,0.1813,False,True,False,bulk_1.0.0,0.0,1.2374396111150152e+18,t17_f5_c3,0.99914426,539120211.0,ZTF18abhejii
ztf,58991.43961809995,1237439611115015044,2,1237439611115,20.680763,1,1237,0.14719829,19.910223,19.586443,19.8289,0.17126319,0.124965355,0.12710196,0.1828,284.0444335,8.3183922,0.63285714,19.9277,0.2561,False,True,False,bulk_1.0.0,0.0,1.2434417411150152e+18,t17_f5_c3,0.9989705,539120211.0,ZTF18abhejii
ztf,58997.441747699864,1243441741115015051,2,1243441741115,20.817173,1,1243,0.14766827,20.088362,19.715778,19.7169,0.20217532,0.14104578,0.14344811,0.1519,284.0444728,8.3183615,0.39285713,19.6413,0.1812,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3,0.987379,539120211.0,ZTF18abhejii
ztf,59255.54896989977,1501548961115015026,2,1501548961115,20.0854,1,1501,0.35211173,17.590223,17.546587,17.6145,0.06149867,0.058969483,0.05907597,0.0384,284.0445323,8.3183534,0.94857144,17.6087,0.0482,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.99999845,539120211.0,ZTF18abhejii
ztf,59255.55203700019,1501552031115015025,2,1501552031115,20.03374,1,1501,0.23973674,17.5991,17.55511,17.6245,0.058531653,0.05609395,0.056207657,0.0397,284.0444997,8.3183405,0.9442857,17.6062,0.0493,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.99999917,539120211.0,ZTF18abhejii
ztf,59255.55511569977,1501555111115015020,2,1501555111115,20.016111,1,1501,0.3342146,17.59674,17.552847,17.6077,0.06639465,0.06366416,0.06376395,0.0394,284.0445217,8.31833,0.94,17.5558,0.0475,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.9999964,539120211.0,ZTF18abhejii
ztf,59255.55817130022,1501558171115015030,2,1501558171115,20.192781,1,1501,0.32125252,17.569717,17.52688,17.6191,0.056377754,0.05408478,0.054196734,0.0374,284.0445235,8.3183543,0.94714284,17.6304,0.0476,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.9999999,539120211.0,ZTF18abhejii
ztf,59255.5612269002,1501561221115015025,2,1501561221115,20.08428,1,1501,0.34125382,17.546127,17.504194,17.5401,0.068279564,0.06560419,0.06569273,0.038,284.0445302,8.3183614,0.93714285,17.5276,0.0474,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.9999999,539120211.0,ZTF18abhejii
ztf,59256.54671300016,1502546711115015024,2,1502546711115,20.230545,1,1502,0.3567132,17.560783,17.518291,17.5823,0.063451484,0.060918298,0.061016154,0.0357,284.044533,8.3183402,0.94285715,17.5692,0.0444,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.99999005,539120211.0,ZTF18abhejii
ztf,59256.54978010012,1502549781115015020,2,1502549781115,20.09312,1,1502,0.34402144,17.550901,17.508787,17.6886,0.070546746,0.06777625,0.06786269,0.0424,284.0445297,8.3183431,0.94142854,17.697,0.0541,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.9999979,539120211.0,ZTF18abhejii
ztf,59256.55284720007,1502552841115015021,2,1502552841115,20.160961,1,1502,0.32923165,17.519667,17.478724,17.5411,0.06198838,0.059601355,0.059694346,0.0356,284.0445258,8.3183496,0.94285715,17.5367,0.0447,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.99999964,539120211.0,ZTF18abhejii
ztf,59256.55590280006,1502555901115015026,2,1502555901115,20.087543,1,1502,0.26494035,17.541315,17.499563,17.6061,0.05658503,0.054344423,0.054450378,0.0401,284.0445075,8.3183494,0.94142854,17.5902,0.05,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.9999999,539120211.0,ZTF18abhejii
ztf,59256.558958299924,1502558951115015028,2,1502558951115,19.881327,1,1502,0.31591374,17.52997,17.488644,17.5905,0.062575914,0.06014503,0.060238883,0.0443,284.0445212,8.3183633,0.93714285,17.5817,0.0558,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.9999943,539120211.0,ZTF18abhejii
ztf,59258.54601849988,1504546011115015005,2,1504546011115,18.092285,1,1504,0.6270381,17.53063,17.489279,17.6793,0.16401957,0.1578545,0.15789032,0.1898,284.0446098,8.3183664,0.7128571,17.6767,0.2428,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.999605,539120211.0,ZTF18abhejii
ztf,59258.549027800094,1504549021115015014,2,1504549021115,19.36291,1,1504,0.28244105,17.560759,17.518267,17.6529,0.062075056,0.059592582,0.059692606,0.0546,284.0445125,8.318334,0.87714285,17.6405,0.0687,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.9998871,539120211.0,ZTF18abhejii
ztf,59258.55505790003,1504555051115015045,2,1504555051115,18.986279,1,1504,0.34660414,17.530104,17.488773,17.5459,0.07012928,0.06742609,0.067509845,0.0873,284.0445307,8.3183544,0.92,17.5314,0.11,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.99999976,539120211.0,ZTF18abhejii
ztf,59258.55806710012,1504558061115015011,2,1504558061115,19.228928,1,1504,0.3351788,17.549932,17.507854,17.6572,0.062570766,0.060094904,0.060192212,0.0857,284.0445256,8.3183321,0.94,17.644,0.1082,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.99999994,539120211.0,ZTF18abhejii
ztf,59262.544178199954,1508544171115015018,2,1508544171115,19.663153,1,1508,0.28038204,17.458374,17.41964,17.5018,0.057496,0.055391178,0.055480916,0.0392,284.0445123,8.3183348,0.9042857,17.5187,0.0504,True,True,False,correction_0.0.1,0.0,,t17_f5_c3,0.9999306,539120211.0,ZTF18abhejii
ztf,59262.54722219985,1508547221115015019,2,1508547221115,19.8122,1,1508,0.340334,17.4773,17.437897,17.51,0.051628,0.04968445,0.04978789,0.0392,284.044529,8.3183508,0.945714,17.5248,0.0503,False,True,False,correction_0.0.1,0.0,,t17_f5_c3,,,ZTF18abhejii
