tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58781.10853009997,1027108532015015006,1,1027108532015,19.457296,1,1027,1.7096946,18.391596,18.3363,0.17625168,0.0958,269.2272615,4.2362059,0.47857141,t17_f5_c3,0.9919236,18.2563,0.11,485120120.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF19achtuva
ztf,59600.5674883998,1846567482015015002,2,1846567482015,19.3125,1,1846,0.558644,17.7843,17.6401,0.091463,0.0762,269.2268367,4.2360853,0.788571,t17_f5_c3,,17.6358,0.0958,,False,True,False,correction_1.0.6,0.0,1.867516562015015e+18,15.526964,100.0,0.011436977,ZTF19achtuva
ztf,59600.56988430023,1846569882015015004,2,1846569882015,19.1193,1,1846,0.475591,17.7575,17.7358,0.092856,0.0924,269.2268152,4.2361033,0.904286,t17_f5_c3,,17.6862,0.1119,,False,True,False,correction_1.0.6,0.0,1.867516562015015e+18,15.523577,100.0,0.011864264,ZTF19achtuva
ztf,59600.57229170017,1846572292015015005,2,1846572292015,19.038,1,1846,0.432049,17.635,17.8047,0.11599,0.1031,269.2268515,4.2361327,0.852857,t17_f5_c3,,17.7135,0.1203,,False,True,False,correction_1.0.6,0.0,1.867516562015015e+18,15.507133,100.0,0.016340813,ZTF19achtuva
ztf,59600.57468750002,1846574682015015003,2,1846574682015,18.8695,1,1846,0.412323,17.8457,17.8412,0.09337,0.1228,269.226804,4.2361175,0.838571,t17_f5_c3,,17.9695,0.176,,False,True,False,correction_1.0.6,0.0,1.867516562015015e+18,15.534454,100.0,0.011109885,ZTF19achtuva
ztf,59600.577094899956,1846577092015015002,2,1846577092015,18.6452,1,1846,0.3762,17.8741,17.7143,0.106057,0.1325,269.2268447,4.236143,0.825714,t17_f5_c3,,17.675,0.1632,,False,True,False,correction_1.0.6,0.0,1.867516562015015e+18,15.537795,100.0,0.012331549,ZTF19achtuva
ztf,59621.51656250004,1867516562015015003,1,1867516562015,19.519855,1,1867,1.0945827,18.146648,17.8686,0.10260966,0.0566,269.2270417,4.2360672,0.55857146,t17_f5_c3,0.99862164,17.8336,0.0672,485120120.0,True,True,True,correction_1.0.6,0.0,,15.766441,100.0,0.011457911,ZTF19achtuva
ztf,59673.391365699936,1919391362015025004,2,1919391362015,19.6657,1,1919,0.601243,17.5151,17.4836,0.063365,0.0435,269.2267807,4.2360729,0.872857,t17_f5_c3,,17.4677,0.0522,,False,True,False,correction_1.0.6,0.0,1.946457192015015e+18,15.489419,100.0,0.009807915,ZTF19achtuva
ztf,59683.40226850007,1929402262015015002,2,1929402262015,20.0342,1,1929,0.686179,18.1519,18.1733,0.114358,0.0782,269.2266524,4.2360982,0.81,t17_f5_c3,,18.1879,0.0977,,False,True,False,correction_1.0.6,0.0,1.946457192015015e+18,15.566675,100.0,0.010572483,ZTF19achtuva
ztf,59685.400856500026,1931400852015015000,1,1931400852015,18.7757,1,1931,0.694791,17.8101,17.7251,0.105913,0.1005,269.2269275,4.2361019,0.785714,t17_f5_c3,,17.7905,0.1358,,False,True,True,correction_1.0.6,0.0,1.946457192015015e+18,15.723256,0.008725736,0.015495709,ZTF19achtuva
ztf,59693.464907399844,1939464902015010015,1,1939464902015,20.0407,-1,1939,0.178029,17.8024,17.8666,0.070545,0.0511,269.2267458,4.2362671,0.937143,t17_f5_c3,,17.8445,0.0617,,False,True,True,correction_1.0.6,0.0,1.946457192015015e+18,16.100712,100.0,0.0147160245,ZTF19achtuva
ztf,59695.44189810008,1941441892015015003,2,1941441892015,18.9824,1,1941,1.11425,17.8454,17.8159,0.127377,0.1362,269.2269175,4.235949,0.44,t17_f5_c3,,17.711,0.1557,,False,True,False,correction_1.0.6,0.0,1.946457192015015e+18,15.534419,100.0,0.015159984,ZTF19achtuva
ztf,59700.45719909994,1946457192015015004,1,1946457192015,20.478102,1,1946,0.9344495,18.594807,18.617,0.1230821,0.0824,269.2270162,4.2361105,0.48285714,t17_f5_c3,0.994007,18.5179,0.0896,485120120.0,True,True,True,correction_1.0.6,0.0,,15.808237,100.0,0.009452941,ZTF19achtuva
ztf,59844.18607639987,2090186072015015006,1,2090186072015,20.3445,1,2090,1.156,18.7323,18.781,0.136452,0.106,269.2270614,4.2360657,0.375714,t17_f5_c3,,18.7752,0.1283,,False,True,False,1.1.6,0.0,2.119117662015015e+18,15.818202,100.0,0.009318385,ZTF19achtuva
