tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59022.36479170015,1268364791915015018,1,1268364791915,20.55049,1,1268,1.8941009,19.982294,19.6681,0.14540428,0.1863,329.4002791,53.0928156,0.45142856,t17_f5_c3,0.37658322,19.8077,0.2572,802120119.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF19acaxvbx
ztf,59046.36379629979,1292363791915015026,1,1292363791915,20.9674,1,1292,0.598307,19.3478,19.1246,0.126179,0.0904,329.3995416,53.0928954,0.66,t17_f5_c3,,19.5393,0.1692,,False,True,True,bulk_1.0.0,0.0,1.310325671915015e+18,16.532587,100.0,0.009438481,ZTF19acaxvbx
ztf,59052.44498840021,1298444981915015027,1,1298444981915,21.0395,1,1298,0.404015,19.1064,19.0207,0.102559,0.0797,329.3994882,53.0929472,0.761429,t17_f5_c3,,19.5862,0.1715,,False,True,True,bulk_1.0.0,0.0,1.325363211915015e+18,16.51255,100.0,0.009406636,ZTF19acaxvbx
ztf,59057.41615739977,1303416151915015037,1,1303416151915,20.7541,1,1303,0.863041,19.3959,19.1513,0.083478,0.1031,329.3996954,53.0928513,0.71,t17_f5_c3,,19.4526,0.1736,,False,True,True,bulk_1.0.0,0.0,1.325363211915015e+18,16.536112,100.0,0.00599317,ZTF19acaxvbx
ztf,59059.36126160016,1305361261915015039,2,1305361261915,20.5035,1,1305,0.632439,18.7055,18.664,0.095079,0.0864,329.3996546,53.0929207,0.594286,t17_f5_c3,,19.0015,0.1531,,False,True,False,bulk_1.0.0,0.0,1.325363211915015e+18,15.707129,100.0,0.006008084,ZTF19acaxvbx
ztf,59064.325671299826,1310325671915015015,2,1310325671915,19.724577,1,1310,1.1255952,18.613062,19.118,0.13732359,0.2385,329.3997035,53.0927756,0.3342857,t17_f5_c3,0.28849065,18.7679,0.2158,802120219.0,False,True,False,bulk_1.0.0,0.0,1.325363211915015e+18,15.701048,100.0,0.009395927,ZTF19acaxvbx
ztf,59068.45021989988,1314450211915015024,1,1314450211915,20.028,1,1314,0.502,19.0239,19.049,0.128383,0.1631,329.399265,53.0930313,0.898571,t17_f5_c3,,19.3555,0.2786,,False,True,True,bulk_1.0.0,0.0,1.325363211915015e+18,16.504717,100.0,0.012613477,ZTF19acaxvbx
ztf,59073.365891200025,1319365891915015014,1,1319365891915,20.5282,1,1319,0.418274,18.973,18.9929,0.115315,0.1052,329.3995917,53.0929586,0.894286,t17_f5_c3,,19.2566,0.1715,,False,True,True,bulk_1.0.0,0.0,1.325363211915015e+18,16.499609,100.0,0.011817614,ZTF19acaxvbx
ztf,59079.363217600156,1325363211915015019,2,1325363211915,20.719934,1,1325,0.91440827,18.219715,18.2627,0.070947275,0.0571,329.3996861,53.0928409,0.6,t17_f5_c3,0.9999013,18.391,0.0826,802120219.0,True,True,False,bulk_1.0.0,0.0,0.0,15.669088,100.0,0.006771502,ZTF19acaxvbx
ztf,59305.46996530006,1551469961915015015,2,1551469961915,19.120296,1,1551,1.1791728,18.815725,18.8482,0.17970958,0.2205,329.3995564,53.0927376,0.5971429,t17_f5_c3,0.99944454,18.8375,0.2812,802120219.0,True,True,False,correction_0.0.1,0.0,,15.713772,100.0,0.010322617,ZTF19acaxvbx
