tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,oid
ztf,59250.54831020022,1496548315615015000,2,1496548315615,19.6038,1,1496,0.363662,17.6992,15.631875,17.7985,0.085404,0.006280332,0.012721793,0.0583,280.9175947,22.6273332,0.882857,t17_f5_c3,17.751,0.0693,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59250.55130789988,1496551305615015001,2,1496551305615,19.722,1,1496,0.65378,17.9087,15.660634,17.8169,0.08411,100.0,0.010607687,0.0586,280.917576,22.6271931,0.854286,t17_f5_c3,17.8238,0.0729,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59250.5543056,1496554305615015001,2,1496554305615,19.798,1,1496,0.202865,17.6027,15.616945,17.9094,0.106827,0.013236222,0.017154552,0.0611,280.917545,22.6273379,0.738571,t17_f5_c3,17.9742,0.0802,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59250.5573148001,1496557315615015000,2,1496557315615,19.8776,1,1496,0.480923,17.9159,15.661539,17.8929,0.085439,100.0,0.01071302,0.0608,280.917565,22.6272431,0.917143,t17_f5_c3,17.8679,0.0736,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59250.560324099846,1496560325615015001,2,1496560325615,19.8973,1,1496,0.088897,17.8465,15.65259,17.9143,0.147377,0.01595448,0.019537343,0.0631,280.917496,22.6273341,0.617143,t17_f5_c3,17.8905,0.0765,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59251.50925929984,1497509250215015011,2,1497509250215,19.444,1,1497,0.575662,17.7913,15.658018,17.9684,0.112798,0.007795078,0.015812067,0.0811,280.9176206,22.6272246,0.848571,t17_f5_c3,17.9676,0.1013,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59251.54391200002,1497543910215015013,1,1497543910215,19.6943,1,1497,0.767314,18.6037,16.612066,18.4729,0.104536,0.010949367,0.016695995,0.0935,280.9176864,22.6272027,0.85,t17_f5_c3,18.4426,0.1143,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59251.54973379988,1497549735615015001,2,1497549735615,19.6636,1,1497,0.474454,17.7023,15.632336,17.8835,0.096538,0.009126085,0.014345413,0.0608,280.9176126,22.6272914,0.858571,t17_f5_c3,17.8872,0.0755,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59251.55267360015,1497552675615015000,2,1497552675615,19.5244,1,1497,0.537474,17.8216,15.649256,17.8011,0.091026,0.005013107,0.012309143,0.0559,280.9176137,22.6272608,0.727143,t17_f5_c3,17.7924,0.0685,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59251.55560189998,1497555605615015000,2,1497555605615,19.5874,1,1497,0.598002,17.9216,15.662252,17.7886,0.098604,0.0046923845,0.012307085,0.0552,280.9176156,22.6272385,0.768571,t17_f5_c3,17.7598,0.0665,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59251.561481500044,1497561485615015000,2,1497561485615,19.6597,1,1497,0.415323,17.8297,15.650348,17.8493,0.097162,0.0066164886,0.013054353,0.0622,280.91754,22.6272497,0.85,t17_f5_c3,17.8475,0.0772,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59252.5477661998,1498547765615015002,2,1498547765615,20.484,1,1498,0.413817,17.9819,15.669598,17.9717,0.134259,0.011113074,0.01595963,0.0489,280.9175457,22.6272568,0.742857,t17_f5_c3,17.9666,0.0584,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59252.55072919978,1498550725615015000,2,1498550725615,20.5277,1,1498,0.735184,18.1655,15.689865,18.1386,0.135497,0.007471379,0.013857201,0.0557,280.9175813,22.6271751,0.78,t17_f5_c3,18.1576,0.0677,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59252.55665510008,1498556655615015000,2,1498556655615,20.5739,1,1498,0.62098,17.9621,15.667225,18.034,0.145674,0.013379404,0.01759675,0.0499,280.9176441,22.6272604,0.72,t17_f5_c3,18.0877,0.0624,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59252.55961810006,1498559615615015001,2,1498559615615,20.4692,1,1498,0.598191,18.1615,15.689455,18.0149,0.199197,0.016782863,0.020439234,0.0518,280.9175565,22.6272005,0.64,t17_f5_c3,18.0286,0.063,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59253.5485069002,1499548505615015000,2,1499548505615,20.3493,1,1499,0.335618,17.6629,15.62639,17.7457,0.064029,100.0,0.009812337,0.0424,280.917573,22.6273101,0.935714,t17_f5_c3,17.6959,0.0487,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59253.55145830009,1499551455615015001,2,1499551455615,20.3438,1,1499,0.342943,17.6864,15.629958,17.6692,0.080142,0.0048405537,0.012058238,0.0397,280.9175555,22.6272837,0.895714,t17_f5_c3,17.6674,0.0478,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59253.55442130007,1499554425615015000,2,1499554425615,20.1676,1,1499,0.587478,17.7561,15.640164,17.7073,0.084569,0.00456261,0.012045835,0.0442,280.9175394,22.6271996,0.824286,t17_f5_c3,17.7049,0.0536,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59253.557384300046,1499557385615015001,2,1499557385615,20.3043,1,1499,0.312798,17.5082,15.601205,17.4994,0.065218,0.0033358468,0.0112608075,0.0349,280.9175313,22.6272809,0.897143,t17_f5_c3,17.537,0.0435,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59253.560347199906,1499560345615015000,2,1499560345615,20.2518,1,1499,0.290218,17.2343,15.548702,17.1843,0.06095,0.007842614,0.012904298,0.0274,280.917523,22.6272832,0.91,t17_f5_c3,17.1797,0.0329,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59255.53280089982,1501532800215015018,1,1501532800215,20.4516,1,1501,0.129824,18.4139,16.579437,18.3478,0.103142,0.014590875,0.019039266,0.0593,280.9174716,22.6273296,0.928571,t17_f5_c3,18.3211,0.0709,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59256.53006940009,1502530065615015000,1,1502530065615,20.24,1,1502,0.817644,18.9448,16.662489,18.7441,0.146047,0.012047836,0.01784712,0.0908,280.9177164,22.6272544,0.818571,t17_f5_c3,18.8027,0.119,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59258.49822920002,1504498220215015004,2,1504498220215,19.0994,1,1504,0.729526,17.7886,15.6576395,17.7597,0.116866,0.008966811,0.016417366,0.074,280.9177206,22.6272738,0.762857,t17_f5_c3,17.713,0.0887,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59258.53303240007,1504533030215015032,1,1504533030215,19.778,1,1504,0.355729,18.3669,16.570606,18.3201,0.106925,0.016454894,0.020443821,0.0883,280.9174803,22.6272468,0.932857,t17_f5_c3,18.2938,0.1082,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59263.49623840023,1509496230215015015,2,1509496230215,19.036545,1,1509,1.3685764,17.909882,15.673881,18.0997,0.1714029,0.016820177,0.021858368,0.0815,280.9178859,22.627175,0.57,t17_f5_c3,18.1105,0.1027,True,True,False,correction_0.0.1,0.0,0.6233134,637120202.0,ZTF20aahhdga
ztf,59263.53210650012,1509532105615015000,1,1509532105615,19.644,1,1509,0.367787,18.5412,16.604338,18.6708,0.167445,0.025206778,0.02812721,0.0818,280.9175932,22.6273958,0.645714,t17_f5_c3,18.5616,0.0923,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59263.53305559978,1509533050215015015,1,1509533050215,19.6989,1,1509,0.178256,18.8141,16.643053,18.7851,0.19133,0.022423424,0.025903849,0.103,280.9175035,22.627293,0.734286,t17_f5_c3,18.7671,0.1267,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59266.51351850014,1512513515615015000,1,1512513515615,19.3759,1,1512,0.966945,18.443,16.587208,18.9682,0.256224,0.04472032,0.046377014,0.1105,280.9177754,22.6272789,0.501429,t17_f5_c3,18.8751,0.1273,False,True,False,correction_0.0.1,0.0,,,ZTF20aahhdga
ztf,59266.51586809987,1512515860215015009,1,1512515860215,19.545832,1,1512,0.96921223,18.977383,16.663774,19.0315,0.2130893,0.021571737,0.025299871,0.1173,280.9178036,22.6273533,0.5857143,t17_f5_c3,19.109,0.1569,True,True,False,correction_0.0.1,0.0,0.695971,637120102.0,ZTF20aahhdga
ztf,60690.569513900205,2936569515615015001,2,2936569515615,18.280798,1,2936,1.941751,16.80949,,17.0509,0.10301181,,,0.0625,280.9180324,22.6271434,0.32428572,t17_f5_c3,17.0321,0.0781,True,False,False,26.0.1,0.0,0.8073905,589120256.0,ZTF20aahhdga
